date,FCT_Cr_Ref_1
2010-01-04,
2010-01-05,
2010-01-06,-0.0005285412262155533
2010-01-07,0.008989952406134226
2010-01-08,-0.005241090146750397
2010-01-11,0.014225500526870391
2010-01-12,-0.00207792207792216
2010-01-13,-0.006767308693388906
2010-01-14,-0.011006289308175978
2010-01-15,0.004769475357710727
2010-01-18,-0.0026371308016878677
2010-01-19,0.00264410364886314
2010-01-20,0.0
2010-01-21,-0.003164556962025329
2010-01-22,0.002645502645502525
2010-01-25,-0.009498680738786318
2010-01-26,-0.005327650506126669
2010-01-27,-0.004284949116229186
2010-01-28,0.0010758472296931972
2010-01-29,-0.00913487372380431
2010-02-01,0.005422993492407677
2010-02-02,-0.003775620280474684
2010-02-03,-0.0005414185165131711
2010-02-04,0.008667388949079202
2010-02-05,-0.007518796992481271
2010-02-08,0.00108225108225124
2010-02-09,0.0
2010-02-10,-0.0005405405405406767
2010-02-11,0.004867495943753457
2010-02-12,-0.0016146393972013553
2010-02-22,0.0016172506738545112
2010-02-23,0.003767491926803048
2010-02-24,0.006434316353887196
2010-02-25,-0.001598295151837876
2010-02-26,-0.001600853788687363
2010-03-01,-0.002672367717797847
2010-03-02,0.006430868167202483
2010-03-03,-0.0031948881789136373
2010-03-04,-0.0005341880341881687
2010-03-05,-0.004275788348476919
2010-03-08,-0.0005367686527104747
2010-03-09,0.003759398496240521
2010-03-10,0.000535045478865611
2010-03-11,0.0010695187165778097
2010-03-12,0.000534188034187828
2010-03-15,0.0032034169781098836
2010-03-16,0.007450771687067658
2010-03-17,0.00211304807184383
2010-03-18,0.001054296257248104
2010-03-19,-0.002632964718272655
2010-03-22,0.006863780359028445
2010-03-23,0.0026219192448873607
2010-03-24,-0.0015690376569038275
2010-03-25,-0.0026191723415399538
2010-03-26,0.004201680672268849
2010-03-29,0.0026150627615064903
2010-03-30,0.011476264997391543
2010-03-31,-0.004125838060856274
2010-04-01,-0.0015535991714137267
2010-04-02,0.00207468879668058
2010-04-06,0.0010351966873706413
2010-04-07,0.002068252326783729
2010-04-08,-0.0030959752321980455
2010-04-09,-0.012939958592132575
2010-04-12,-0.0015731515469321936
2010-04-13,-0.003676470588235327
2010-04-14,0.008961518186610342
2010-04-15,-0.0005224660397074397
2010-04-16,0.0
2010-04-19,0.0005227391531625925
2010-04-20,0.0057471264367816135
2010-04-21,-0.0005194805194804295
2010-04-22,0.0015592515592515101
2010-04-23,-0.0015568240788790377
2010-04-26,0.0010395010395008594
2010-04-27,-0.005192107995846298
2010-04-28,0.010438413361169293
2010-04-29,-0.005681818181818296
2010-04-30,-0.0036363636363636693
2010-05-04,0.0015641293013555295
2010-05-05,0.0005205622071838896
2010-05-06,0.003642039542143633
2010-05-07,-0.0025920165889061608
2010-05-10,0.0015592515592515101
2010-05-11,0.010378827192527211
2010-05-12,-0.005649717514124189
2010-05-13,0.0025826446280989455
2010-05-14,-0.001030396702730373
2010-05-17,-0.0010314595152140684
2010-05-18,0.0005162622612286148
2010-05-19,0.005159958720330002
2010-05-20,0.006673511293634871
2010-05-21,0.006629270780214112
2010-05-24,0.0015197568389057274
2010-05-25,-0.0040465351542743125
2010-05-26,-0.006602336211274481
2010-05-27,0.004089979550102193
2010-05-28,-0.0030549898167007315
2010-05-31,-0.008682328907048025
2010-06-01,0.001030396702730811
2010-06-02,0.0010293360782293636
2010-06-03,-0.007712082262210773
2010-06-04,-0.000518134715025817
2010-06-07,0.004665629860030957
2010-06-08,-0.004643962848297068
2010-06-09,-0.007776049766718592
2010-06-10,-0.0005224660397074397
2010-06-11,-0.002090956612650259
2010-06-17,0.007333682556312161
2010-06-18,-0.00572022880915226
2010-06-21,-0.0015690376569038275
2010-06-22,0.0026191723415400652
2010-06-23,0.0
2010-06-24,-0.001044932079414768
2010-06-25,0.004838709677419306
2010-06-28,0.00802568218298562
2010-06-29,-0.011146496815286584
2010-06-30,-0.0053676865271069345
2010-07-01,0.002698327037236861
2010-07-02,0.004305705059203451
2010-07-05,0.006430868167202582
2010-07-06,-0.0005324813631522354
2010-07-07,0.002663825253063568
2010-07-08,0.003188097768331456
2010-07-09,0.0021186440677966128
2010-07-12,0.01057082452431291
2010-07-13,0.006799163179916489
2010-07-14,-0.008831168831169217
2010-07-15,-0.005765199161425423
2010-07-16,0.0
2010-07-19,0.014760147601476254
2010-07-20,-0.0010389610389615772
2010-07-21,0.004680187207488469
2010-07-22,-0.0036231884057967324
2010-07-23,0.0
2010-07-26,0.002597402597402332
2010-07-27,0.0036269430051814057
2010-07-28,-0.004130098089829639
2010-07-29,0.0036288232244684805
2010-07-30,-0.0015495867768593463
2010-08-02,-0.0015519917227108677
2010-08-03,0.016062176165803185
2010-08-04,-0.0035696073431923064
2010-08-05,0.007676560900716543
2010-08-06,-0.0045708481462673044
2010-08-09,0.005612244897959245
2010-08-10,-0.0005073566717401816
2010-08-11,-0.003553299492385844
2010-08-12,-0.0025471217524197167
2010-08-13,0.0025536261491317176
2010-08-16,0.0045848191543553215
2010-08-17,0.011663286004057076
2010-08-18,0.002005012531328531
2010-08-19,-0.005002501250625629
2010-08-20,0.0025138260432379677
2010-08-23,-0.009027081243731309
2010-08-24,0.004554655870445299
2010-08-25,-0.00906801007556666
2010-08-26,-0.0020335536349771256
2010-08-27,0.0025471217524197167
2010-08-30,0.006097560975609765
2010-08-31,0.00542673902318696
2010-09-01,-0.010794896957801735
2010-09-02,0.0054563492063491904
2010-09-03,-0.005920078934385718
2010-09-06,0.0024813895781634777
2010-09-07,0.008910891089109115
2010-09-08,0.003925417075564229
2010-09-09,0.0029325513196481606
2010-09-10,-0.009259259259259195
2010-09-13,0.004918839153959707
2010-09-14,-0.0019579050416056645
2010-09-15,-0.0004904364884746844
2010-09-16,0.005888125613346552
2010-09-17,-0.0019512195121953037
2010-09-20,0.01221896383186706
2010-09-21,0.02317720907774034
2010-09-27,-0.013213780084945762
2010-09-28,-0.004304160688665605
2010-09-29,-0.0004803073967340561
2010-09-30,-0.01201345506967804
2010-10-08,0.0019455252918287693
2010-10-11,0.0029126213592233674
2010-10-12,0.04211035818005801
2010-10-13,-0.012540640966093714
2010-10-14,0.004233301975540818
2010-10-15,-0.00046838407494159483
2010-10-18,0.003280224929709673
2010-10-19,0.0028024287716021186
2010-10-20,0.0009315323707497731
2010-10-21,0.007910656119125222
2010-10-22,0.014312096029547618
2010-10-25,0.0
2010-10-26,0.015020482476103733
2010-10-27,-0.011659192825112056
2010-10-28,-0.011796733212341336
2010-10-29,0.01239669421487612
2010-11-01,-0.006802721088435337
2010-11-02,0.013698630136986224
2010-11-03,-0.005405405405405528
2010-11-04,-0.0027173913043476963
2010-11-05,0.005903723887375376
2010-11-08,0.017155756207674438
2010-11-09,0.00044385264092353685
2010-11-10,0.011978704525288271
