date,FCT_Dbcd
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,0.0047413236674767175
2010-03-09,0.00467524541051976
2010-03-10,0.0044058452204937
2010-03-11,0.004148244792804185
2010-03-12,0.004008044869796277
2010-03-15,0.00399286696215755
2010-03-16,0.004039020692737009
2010-03-17,0.003928729185417521
2010-03-18,0.0035736861067909367
2010-03-19,0.0030969867970132682
2010-03-22,0.002599590679833309
2010-03-23,0.0019980461449446985
2010-03-24,0.0015014065435724302
2010-03-25,0.0012364783724542541
2010-03-26,0.0011546109687919001
2010-03-29,0.001362995781459692
2010-03-30,0.0017315038956134444
2010-03-31,0.0021384059532438006
2010-04-01,0.0025177307168232784
2010-04-02,0.0027744016261500725
2010-04-06,0.002742499539948233
2010-04-07,0.0025069382754356927
2010-04-08,0.001995422340554128
2010-04-09,0.0013032492951340084
2010-04-12,0.0005752055143893907
2010-04-13,-0.00016040263682694984
2010-04-14,-0.0008389682550035825
2010-04-15,-0.0013167582081939275
2010-04-16,-0.0015416663337242099
2010-04-19,-0.0016231321334125883
2010-04-20,-0.001733905446654957
2010-04-21,-0.0019583906132229225
2010-04-22,-0.002332447792021761
2010-04-23,-0.0028024330615270135
2010-04-26,-0.003373444096851086
2010-04-27,-0.0038514241364488054
2010-04-28,-0.004165116305586812
2010-04-29,-0.004262847500770228
2010-04-30,-0.004075023703821804
2010-05-04,-0.0035070412976516904
2010-05-05,-0.002673985473948941
2010-05-06,-0.001710406646002901
2010-05-07,-0.0007073864315345374
2010-05-10,0.00017604836442324393
2010-05-11,0.0007347796948390227
2010-05-12,0.0009082101257257144
2010-05-13,0.0009010848157413945
2010-05-14,0.0008229631288233554
2010-05-17,0.0007357186279316861
2010-05-18,0.000747454661968185
2010-05-19,0.0009655008610426879
2010-05-20,0.0013861210027731057
2010-05-21,0.0019158977731239973
2010-05-24,0.002445826164597364
2010-05-25,0.002857743864905072
2010-05-26,0.002986637120168184
2010-05-27,0.002802701262203811
2010-05-28,0.0023088217538625904
2010-05-31,0.0016636144243210114
2010-06-01,0.0009261996661769547
2010-06-02,0.00013924942903306668
2010-06-03,-0.0005547000221996631
2010-06-04,-0.0009705859446300124
2010-06-07,-0.0013089916899486655
2010-06-08,-0.0015603338511098774
2010-06-09,-0.001741810133606066
2010-06-10,-0.002047543820188673
2010-06-11,-0.0026196818490470475
2010-06-17,-0.0034010521941661106
2010-06-18,-0.0043074894167414845
2010-06-21,-0.0050919116411033945
2010-06-22,-0.0055899197129286714
2010-06-23,-0.005792817133901285
2010-06-24,-0.005583560805094516
2010-06-25,-0.004953953993632818
2010-06-28,-0.004265374523351882
2010-06-29,-0.0035163251963859325
2010-06-30,-0.002708637935187094
2010-07-01,-0.0020322053157748646
2010-07-02,-0.0015017068642331145
2010-07-05,-0.0008793013228402616
2010-07-06,-0.00017682643953436335
2010-07-07,0.0006664966524899644
2010-07-08,0.0016104913458210035
2010-07-09,0.0026830631502411826
2010-07-12,0.0038898190207061743
2010-07-13,0.004939685525972404
2010-07-14,0.005611474308557778
2010-07-15,0.006005574420096816
2010-07-16,0.006154727581789419
2010-07-19,0.005835346198797732
2010-07-20,0.0054293749554999785
2010-07-21,0.005259698984191521
2010-07-22,0.005216998534254506
2010-07-23,0.005173334473406039
2010-07-26,0.005249831318784849
2010-07-27,0.005162531919989387
2010-07-28,0.004782996077676384
2010-07-29,0.004169431597974426
2010-07-30,0.003346248728584046
2010-08-02,0.002556151041525485
2010-08-03,0.0017191866217128437
2010-08-04,0.0009859084192640776
2010-08-05,0.0005234286381056335
2010-08-06,0.0004379214008389578
2010-08-09,0.00037443300796897257
2010-08-10,0.0004011240729706896
2010-08-11,0.00039057325458565883
2010-08-12,0.0001283583757948266
2010-08-13,-0.0003684820023230127
2010-08-16,-0.000782706106735799
2010-08-17,-0.000975800141796038
2010-08-18,-0.0009692726115080675
2010-08-19,-0.0007231547695537349
2010-08-20,-0.0004676891235670829
2010-08-23,-0.00024308852581081888
2010-08-24,-0.0002514472245539863
2010-08-25,-0.0004963647122153698
2010-08-26,-0.0008588586195078367
2010-08-27,-0.0012555480159626646
2010-08-30,-0.0017489838566879096
2010-08-31,-0.002258482559740788
2010-09-01,-0.002517093708123543
2010-09-02,-0.002638822053391237
2010-09-03,-0.0025362549909736043
2010-09-06,-0.002309780918034053
2010-09-07,-0.0020056611921379567
2010-09-08,-0.0019514680323350277
2010-09-09,-0.002125786058794686
2010-09-10,-0.002492101712860683
2010-09-13,-0.002875183757273694
2010-09-14,-0.003070468492032221
2010-09-15,-0.002962966645774586
2010-09-16,-0.002380609437749573
2010-09-17,-0.00144234538242706
2010-09-20,-0.00016717861069259687
2010-09-21,0.0009919813811743367
2010-09-27,0.001980931784997186
2010-09-28,0.002641778028726522
2010-09-29,0.002853228205713594
2010-09-30,0.00261568339933826
2010-10-08,0.0023073665238772115
2010-10-11,0.0022732477084303248
2010-10-12,0.002374537539099162
2010-10-13,0.002827903442127908
2010-10-14,0.0034429750635529372
2010-10-15,0.004214253713831196
2010-10-18,0.0047431008225964685
2010-10-19,0.005118801735417828
2010-10-20,0.005231909772944997
2010-10-21,0.00520127780729275
2010-10-22,0.0047917542114512615
2010-10-25,0.004247038103675429
2010-10-26,0.0037572320623064136
2010-10-27,0.003215392368331624
2010-10-28,0.0029369811922936293
2010-10-29,0.003108529959745131
2010-11-01,0.0035943224508114256
2010-11-02,0.0037911840555677236
2010-11-03,0.0035958521437184144
2010-11-04,0.0029673202280971205
2010-11-05,0.0021445618449425904
2010-11-08,0.0012033657552659436
2010-11-09,0.0006259131283198911
2010-11-10,0.00045584579844671735
2010-11-11,0.0003570469046763538
2010-11-12,-0.0001998887424526692
2010-11-15,-0.0009932499791259907
2010-11-16,-0.002074939753117151
2010-11-17,-0.0035969382423795444
2010-11-18,-0.004995344119229074
2010-11-19,-0.005891252992423752
2010-11-22,-0.006819323394567476
2010-11-23,-0.007856320702122655
2010-11-24,-0.008605116465764033
2010-11-25,-0.008999462770638487
2010-11-26,-0.00928949401048156
2010-11-29,-0.009468110216727428
2010-11-30,-0.009643210407214355
2010-12-01,-0.009929595565784415
2010-12-02,-0.010704522445608784
2010-12-03,-0.011509417526637615
