date,FCT_Demark_Atr_Dfive
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,0.027027027027025908
2010-01-18,0.026315789473682853
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.41304347826085763
2010-01-25,0.5714285714285549
2010-01-26,0.7142857142856847
2010-01-27,0.8928571428571253
2010-01-28,1.0
2010-01-29,0.4615384615384477
2010-02-01,0.2692307692307617
2010-02-02,0.29629629629630644
2010-02-03,0.7790697674418573
2010-02-04,0.7011494252873569
2010-02-05,0.7922077922077968
2010-02-08,0.8026315789473736
2010-02-09,0.7468354430379787
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-22,0.04477611940298703
2010-02-23,0.14492753623188723
2010-02-24,0.43478260869565094
2010-02-25,0.4583333333333373
2010-02-26,0.6399999999999854
2010-03-01,0.6666666666666562
2010-03-02,0.42307692307692185
2010-03-03,0.6666666666666904
2010-03-04,0.6842105263158049
2010-03-05,0.5000000000000332
2010-03-08,0.20000000000002546
2010-03-09,0.30000000000000415
2010-03-10,0.3636363636362987
2010-03-11,0.15384615384611605
2010-03-12,0.2499999999999557
2010-03-15,0.6874999999999561
2010-03-16,0.7777777777777672
2010-03-17,0.75
2010-03-18,1.0
2010-03-19,1.0
2010-03-22,0.7000000000000074
2010-03-23,0.6470588235294286
2010-03-24,0.611111111111111
2010-03-25,0.5333333333333466
2010-03-26,0.09090909090912618
2010-03-29,0.7499999999999933
2010-03-30,0.7499999999999767
2010-03-31,0.8421052631578834
2010-04-01,0.8421052631578851
2010-04-02,0.7999999999999998
2010-04-06,0.2777777777777896
2010-04-07,0.3157894736842332
2010-04-08,0.6388888888888921
2010-04-09,0.5641025641025693
2010-04-12,0.7234042553191526
2010-04-13,0.9130434782608757
2010-04-14,0.8367346938775464
2010-04-15,0.38461538461538336
2010-04-16,0.38461538461538014
2010-04-19,0.19047619047619008
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.055555555555548995
2010-04-26,0.052631578947360765
2010-04-27,0.7500000000000046
2010-04-28,0.8437500000000004
2010-04-29,0.9210526315789438
2010-04-30,0.9268292682926802
2010-05-04,0.9047619047619014
2010-05-05,0.5675675675675641
2010-05-06,0.4137931034482721
2010-05-07,0.2608695652174053
2010-05-10,0.4333333333333425
2010-05-11,0.5666666666666816
2010-05-12,0.7083333333333421
2010-05-13,0.6296296296296325
2010-05-14,0.48387096774193544
2010-05-17,0.27272727272726566
2010-05-18,0.2380952380951995
2010-05-19,0.6296296296296036
2010-05-20,0.7999999999999886
2010-05-21,1.0
2010-05-24,0.8666666666666611
2010-05-25,0.7419354838709725
2010-05-26,0.36666666666668396
2010-05-27,0.1290322580645187
2010-05-28,0.38636363636362725
2010-05-31,0.40476190476190005
2010-06-01,0.41463414634145696
2010-06-02,0.6904761904761829
2010-06-03,0.8611111111111222
2010-06-04,0.36842105263159536
2010-06-07,0.31111111111112133
2010-06-08,0.4814814814814826
2010-06-09,0.2692307692307701
2010-06-10,0.23076923076922257
2010-06-11,0.4324324324324268
2010-06-17,0.6842105263157866
2010-06-18,0.3500000000000078
2010-06-21,0.43750000000000505
2010-06-22,0.5428571428571478
2010-06-23,0.4999999999999901
2010-06-24,0.243817180809205
2010-06-25,0.7585080009014957
2010-06-28,0.9227831179578562
2010-06-29,0.9105852867462767
2010-06-30,0.8036776636019575
2010-07-01,0.8456996514192301
2010-07-02,0.635454981608842
2010-07-05,0.01661341853037333
2010-07-06,0.0
2010-07-07,0.07692307692306292
2010-07-08,0.06666666666665477
2010-07-09,0.2812500000000051
2010-07-12,0.6666666666666734
2010-07-13,0.8484848484848483
2010-07-14,0.8648648648648674
2010-07-15,1.0
2010-07-16,1.0
2010-07-19,0.8064516129032145
2010-07-20,0.7857142857142815
2010-07-21,0.7391304347826009
2010-07-22,0.4761904761904688
2010-07-23,0.23076923076923325
2010-07-26,0.2608695652173946
2010-07-27,0.032258064516126214
2010-07-28,0.0
2010-07-29,0.11904761904760967
2010-07-30,0.1428571428571344
2010-08-02,0.40000000000000724
2010-08-03,0.611111111111115
2010-08-04,0.933333333333338
2010-08-05,0.9375000000000058
2010-08-06,1.0
2010-08-09,0.5294117647058795
2010-08-10,0.4666666666666701
2010-08-11,0.2857142857142919
2010-08-12,0.032258064516138406
2010-08-13,0.0
2010-08-16,0.46874999999999656
2010-08-17,0.44117647058823967
2010-08-18,0.5945945945946151
2010-08-19,0.7857142857143048
2010-08-20,0.9032258064516205
2010-08-23,0.4062500000000019
2010-08-24,0.5142857142857069
2010-08-25,0.31428571428569624
2010-08-26,0.2972972972972851
2010-08-27,0.1351351351351327
2010-08-30,0.47603276410811923
2010-08-31,0.43051799824407755
2010-09-01,0.5185153854287816
2010-09-02,0.7817910760056382
2010-09-03,0.94590846047156
2010-09-06,0.805622186885145
2010-09-07,0.7283278636035986
2010-09-08,0.8506702867809176
2010-09-09,0.7763027820929159
2010-09-10,0.5294117647058838
2010-09-13,0.6857142857142865
2010-09-14,0.631578947368437
2010-09-15,0.1874999999999992
2010-09-16,0.13636363636363724
2010-09-17,0.37499999999998895
2010-09-20,0.4642857142857036
2010-09-21,0.6307692307692179
2010-09-27,0.8588235294117659
2010-09-28,1.0
2010-09-29,1.0
2010-09-30,0.6933333333333358
2010-10-08,0.6166666666666702
2010-10-11,0.08333333333333083
2010-10-12,0.15384615384616077
2010-10-13,0.12857142857143117
2010-10-14,0.19148936170212885
2010-10-15,0.20833333333333232
2010-10-18,0.8499999999999891
2010-10-19,0.675675675675671
2010-10-20,0.9032258064516113
2010-10-21,0.9487179487179515
2010-10-22,0.940170940170944
2010-10-25,0.9313725490196124
2010-10-26,0.9908256880733958
2010-10-27,0.9879518072289174
2010-10-28,0.36986301369863295
2010-10-29,0.46428571428571397
2010-11-01,0.29999999999999877
2010-11-02,0.16504854368932367
2010-11-03,0.09090909090908902
2010-11-04,0.12765957446808332
2010-11-05,0.0
2010-11-08,0.03333333333332918
2010-11-09,0.32258064516128476
2010-11-10,0.8400000000000009
2010-11-11,0.9799999999999939
2010-11-12,1.0
2010-11-15,1.0
2010-11-16,1.0
2010-11-17,1.0
2010-11-18,1.0
2010-11-19,0.7387043176451403
2010-11-22,0.3724898661346032
2010-11-23,0.25468234607623175
2010-11-24,0.20012679919326254
2010-11-25,0.0
2010-11-26,0.0
2010-11-29,0.04819277108433579
2010-11-30,0.048192771084336054
2010-12-01,0.07407407407407142
2010-12-02,0.0930232558139495
2010-12-03,0.061538461538460446
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.014084507042251731
2010-12-09,0.2153846153846272
2010-12-10,0.3846153846154105
2010-12-13,0.6176470588235472
