date,FCT_Cr_Atr_Dfive
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,-0.0785714285714339
2010-01-19,-0.1461851349685641
2010-01-20,-0.050593990216647136
2010-01-21,0.1686535764375689
2010-01-22,0.7050183598531237
2010-01-25,0.20921658986175043
2010-01-26,0.14607291411792533
2010-01-27,0.1320754716981302
2010-01-28,0.1534526854220039
2010-01-29,-0.6310496543054791
2010-02-01,-0.16397849462365321
2010-02-02,0.021438263229319444
2010-02-03,1.035087719298245
2010-02-04,-0.14858012170384888
2010-02-05,0.15249194148277329
2010-02-08,0.045238095238096535
2010-02-09,-0.08586858685869153
2010-02-10,-1.6080043859649176
2010-02-11,0.06034482758620413
2010-02-12,-0.0608637279033281
2010-02-22,0.11917631917632143
2010-02-23,0.22450495049504982
2010-02-24,0.38142730496452815
2010-02-25,0.02631578947369094
2010-02-26,0.22576610381486653
2010-03-01,0.032555282555290235
2010-03-02,-0.29744897959183314
2010-03-03,0.21474517565564216
2010-03-04,0.019138755980850637
2010-03-05,-0.17168338907468306
2010-03-08,-0.204545454545472
2010-03-09,0.09744897959181612
2010-03-10,0.02802623732853897
2010-03-11,-0.14301552106430326
2010-03-12,0.07050528789659508
2010-03-15,0.3014354066985735
2010-03-16,0.09021739130436844
2010-03-17,-0.05128205128203425
2010-03-18,0.17919362867098135
2010-03-19,0.10504844467109134
2010-03-22,-0.31052631578947665
2010-03-23,-0.06521739130434394
2010-03-24,-0.018518518518531795
2010-03-25,-0.06276472853291688
2010-03-26,-0.18763102725367806
2010-03-29,0.3156862745098107
2010-03-30,-1.1324302265300876e-14
2010-03-31,0.08303464755078417
2010-04-01,-0.0037164093767838007
2010-04-02,-0.004145936981754569
2010-04-06,-0.3585434173669545
2010-04-07,0.018518518518526792
2010-04-08,0.31730205278591844
2010-04-09,-0.0677830940988836
2010-04-12,0.2263681592039787
2010-04-13,0.23809523809524052
2010-04-14,-0.061996779388094406
2010-04-15,-0.6545454545454532
2010-04-16,-0.009868421052637827
2010-04-19,-0.19999999999999382
2010-04-20,-0.3021346469622303
2010-04-21,0.02173913043479241
2010-04-22,0.22828282828283283
2010-04-23,0.08575581395348644
2010-04-26,-0.034848484848492525
2010-04-27,0.6215306980655952
2010-04-28,0.17691154422788363
2010-04-29,0.16384742951906212
2010-04-30,0.030077519379851248
2010-05-04,0.0175489067894134
2010-05-05,-0.574634146341461
2010-05-06,-0.17104542966611805
2010-05-07,-0.08714492055848766
2010-05-10,0.11854166666666655
2010-05-11,0.10396624472574448
2010-05-12,0.08405063291139087
2010-05-13,-0.03892150467493351
2010-05-14,-0.11921458625526649
2010-05-17,-0.14012896825397583
2010-05-18,-0.007179487179499677
2010-05-19,0.25241995532389894
2010-05-20,0.14229452054795336
2010-05-21,0.13293353323338764
2010-05-24,-0.07570207570207163
2010-05-25,-0.09213085764808798
2010-05-26,-0.3090007087172145
2010-05-27,-0.19861111111112772
2010-05-28,0.21964798850574108
2010-05-31,0.019264685931358327
2010-06-01,0.008002327949947048
2010-06-02,0.2904248573240318
2010-06-03,0.13383838383839947
2010-06-04,-0.4767361111111031
2010-06-07,-0.10206920535559555
2010-06-08,0.2315230706410666
2010-06-09,-0.29302987197723906
2010-06-10,-0.0539772727272831
2010-06-11,0.27562724014337164
2010-06-17,0.27827571489543396
2010-06-18,-0.3777589134125493
2010-06-21,0.1028770706190022
2010-06-22,0.11458333333333381
2010-06-23,-0.04913151364765818
2010-06-24,-0.19103942652329767
2010-06-25,0.31790798535164516
2010-06-28,0.26461787060865716
2010-06-29,-0.0789140341079148
2010-06-30,-0.05626458637457017
2010-07-01,0.027476082237061092
2010-07-02,-0.19467306879195595
2010-07-05,-0.4011909749236942
2010-07-06,-0.08254429922541265
2010-07-07,0.07477827607470258
2010-07-08,-0.06991902034366704
2010-07-09,0.1859756097561056
2010-07-12,0.34343434343434187
2010-07-13,0.1862331081080943
2010-07-14,0.039272426622581215
2010-07-15,0.16151266766020816
2010-07-16,-0.0828947368421188
2010-07-19,-0.23520923520923762
2010-07-20,-0.054344667247877426
2010-07-21,-0.06296665007466773
2010-07-22,-0.13005050505050533
2010-07-23,-0.13784994400895775
2010-07-26,0.025311942959002742
2010-07-27,-0.2123000262260673
2010-07-28,-0.18411712511090728
2010-07-29,0.13822434875065417
2010-07-30,0.06348661633494156
2010-08-02,0.251960784313732
2010-08-03,0.21333110591378807
2010-08-04,0.2518351214003305
2010-08-05,-0.003381948848012656
2010-08-06,0.043369175627240304
2010-08-09,-0.3924908424908474
2010-08-10,-0.05479452054793944
2010-08-11,-0.13125541125541396
2010-08-12,-0.22518241982012482
2010-08-13,-0.06029143897996193
2010-08-16,0.4344448654793418
2010-08-17,-0.02739726027396423
2010-08-18,0.15192488262911985
2010-08-19,0.1280245576020164
2010-08-20,0.1271024057909164
2010-08-23,-0.45139177399251523
2010-08-24,0.10202412594560434
2010-08-25,-0.1958137715180049
2010-08-26,-0.0333333333333248
2010-08-27,-0.17469627147045919
2010-08-30,0.36306145011366087
2010-08-31,-0.03557295199976188
2010-09-01,0.06444673863169499
2010-09-02,0.3102917875197708
2010-09-03,0.21130876722855108
2010-09-06,-0.22292194472368276
2010-09-07,-0.07238724700521712
2010-09-08,0.23967203531467762
2010-09-09,-0.26413794136592944
2010-09-10,-0.19072504987063602
2010-09-13,0.11448724905046492
2010-09-14,-0.024919093851123987
2010-09-15,-0.330607891930345
2010-09-16,-0.14117647058823407
2010-09-17,0.2405740378343032
2010-09-20,0.1028502122498492
2010-09-21,0.2097675786996146
2010-09-27,0.4044130945921669
2010-09-28,0.16857373086220348
2010-09-29,-0.1577168949771594
2010-09-30,-0.31702376314764447
2010-10-08,-0.1515151515151517
2010-10-11,-0.5307017543859717
2010-10-12,0.06635273972603309
2010-10-13,-0.06380952380952722
2010-10-14,0.15231788079469713
2010-10-15,0.01010101010100901
2010-10-18,0.490000000000004
2010-10-19,-0.14213709677419395
2010-10-20,0.3198547215496402
2010-10-21,0.36912751677853306
2010-10-22,-0.01500297088532208
2010-10-25,-0.1956650246305441
2010-10-26,0.10970785149117102
2010-10-27,-0.24048964218455635
2010-10-28,-0.5647796906915741
2010-10-29,0.06976682564917708
2010-11-01,-0.17123852866895342
2010-11-02,-0.1543440105309318
2010-11-03,-0.24017094017094717
2010-11-04,0.1382751247327205
2010-11-05,-0.07356051703877965
2010-11-08,0.1444474129486151
2010-11-09,0.24819566960705647
2010-11-10,0.3821278224263341
2010-11-11,0.1022488440521173
2010-11-12,0.30930914910643625
2010-11-15,0.25132406487918596
2010-11-16,-0.07277384954904434
2010-11-17,-0.15398117656882068
2010-11-18,0.07808288850458497
