date,FCT_Dbcd
2019-12-06,
2019-12-09,
2019-12-10,
2019-12-11,
2019-12-12,
2019-12-13,
2019-12-16,
2019-12-17,
2019-12-18,
2019-12-19,
2019-12-20,
2019-12-23,
2019-12-24,
2019-12-25,
2019-12-26,
2019-12-27,
2019-12-30,
2019-12-31,
2020-01-02,
2020-01-03,
2020-01-06,
2020-01-07,
2020-01-08,
2020-01-09,
2020-01-10,
2020-01-13,
2020-01-14,
2020-01-15,
2020-01-16,
2020-01-17,
2020-01-20,
2020-01-21,
2020-01-22,
2020-01-23,
2020-02-03,
2020-02-04,
2020-02-05,
2020-02-06,
2020-02-07,
2020-02-10,
2020-02-11,-0.0049479475898602555
2020-02-12,-0.004972980752675294
2020-02-13,-0.005314796939395848
2020-02-14,-0.006086458833300399
2020-02-17,-0.0070664230148147645
2020-02-18,-0.008097079224786766
2020-02-19,-0.009023445611597262
2020-02-20,-0.009711904216221675
2020-02-21,-0.009964188315901693
2020-02-24,-0.009408770747803347
2020-02-25,-0.007411692419246728
2020-02-26,-0.004314006423630569
2020-02-27,-0.0009622951169926928
2020-02-28,0.0021835946004021244
2020-03-02,0.004577074495561257
2020-03-03,0.005584212329402953
2020-03-04,0.005547930130094382
2020-03-05,0.0051006801301860995
2020-03-06,0.004571718658778028
2020-03-09,0.004008814685854464
2020-03-10,0.0035671970562052733
2020-03-11,0.0031824317937925147
2020-03-12,0.002784132181304702
2020-03-13,0.002342594491446159
2020-03-16,0.0018997714166503876
2020-03-17,0.0011554140629354288
2020-03-18,-0.00024341536257455436
2020-03-19,-0.002721489398950031
2020-03-20,-0.00537892070298563
2020-03-23,-0.007978779517734248
2020-03-24,-0.010219517883404434
2020-03-25,-0.011782436639640988
2020-03-26,-0.01239033974959665
2020-03-27,-0.012743529112265959
2020-03-30,-0.01314252271051119
2020-03-31,-0.013316766769729874
2020-04-01,-0.013196175941161393
2020-04-02,-0.012618748540324642
2020-04-03,-0.011812756775290409
2020-04-07,-0.010582124467555295
2020-04-08,-0.009358146649992795
2020-04-09,-0.008044981116828009
2020-04-10,-0.006603109826342321
2020-04-13,-0.004875171968154062
2020-04-14,-0.003035695376306214
2020-04-15,-0.0009146794694499321
2020-04-16,0.0010176676586988273
2020-04-17,0.00293173231570069
2020-04-20,0.004859317869450764
2020-04-21,0.006878778133095989
2020-04-22,0.008901605127847472
2020-04-23,0.011202767249243557
2020-04-24,0.013025379480532511
2020-04-27,0.014156112162973463
2020-04-28,0.01450661963132801
2020-04-29,0.014005604296141127
2020-04-30,0.012855694907392199
2020-05-06,0.011608458989113724
2020-05-07,0.010429378359059303
2020-05-08,0.009622664427120836
2020-05-11,0.008952572747376762
2020-05-12,0.008080363692699639
2020-05-13,0.006966487519171017
2020-05-14,0.0057574712467529186
2020-05-15,0.004206249546206768
2020-05-18,0.0025830337536647124
2020-05-19,0.0011955564298234504
2020-05-20,-0.00010872092011237613
2020-05-21,-0.0012836931525389427
2020-05-22,-0.0023069285905505895
2020-05-25,-0.0027693769837822896
2020-05-26,-0.0025699713853908827
2020-05-27,-0.0016467796268217292
2020-05-28,-0.0004391222701468071
2020-05-29,0.0010863124860460887
2020-06-01,0.0023207683509620185
2020-06-02,0.0030738940533315464
2020-06-03,0.0037458176131129712
2020-06-04,0.004498160980487801
2020-06-05,0.005085648185153771
2020-06-08,0.0056697926562450434
2020-06-09,0.005963470574767481
2020-06-10,0.005612689125797486
2020-06-11,0.004717221095093151
2020-06-12,0.003708625165368315
2020-06-15,0.0028959335831983753
2020-06-16,0.0025674334632471534
2020-06-17,0.002269890946226136
2020-06-18,0.0017661071002175407
2020-06-19,0.0010905150874401018
2020-06-22,-2.7257473035011657e-05
2020-06-23,-0.0016158993086336146
2020-06-24,-0.0032590739746100996
2020-06-29,-0.004942871856817926
2020-06-30,-0.0065763225624130995
2020-07-01,-0.008117286069732367
2020-07-02,-0.009502627333339756
2020-07-03,-0.010211256550153053
2020-07-06,-0.009826934147404908
2020-07-07,-0.008878192123132362
2020-07-08,-0.007413595108562711
2020-07-09,-0.005781541857940413
2020-07-10,-0.004733501874228108
2020-07-13,-0.0042330212318863174
2020-07-14,-0.003853084204594533
2020-07-15,-0.003740565687978407
2020-07-16,-0.003706776251453728
2020-07-17,-0.0033737012498087247
2020-07-20,-0.0031714534732071023
2020-07-21,-0.003071820856159999
2020-07-22,-0.0027529055998543393
2020-07-23,-0.0021177706561521254
2020-07-24,-0.0011037738693293266
2020-07-27,0.0002146041418090703
2020-07-28,0.0012566276690561397
2020-07-29,0.0018363942448282593
2020-07-30,0.0018099071706737771
2020-07-31,0.0011605624072202195
2020-08-03,0.0006343925906401556
2020-08-04,0.0008002627795213171
2020-08-05,0.0013918795175363995
2020-08-06,0.002535875644776116
2020-08-07,0.004537517009642602
2020-08-10,0.006599098345359258
2020-08-11,0.008796912852120937
2020-08-12,0.01113041669568058
2020-08-13,0.0132130454119271
2020-08-14,0.014295146600610705
2020-08-17,0.014496694221782616
2020-08-18,0.01378207114005879
2020-08-19,0.0126829960784469
2020-08-20,0.011811019280018827
2020-08-21,0.011558319685159267
2020-08-24,0.012395520228940969
2020-08-25,0.013684949476518868
2020-08-26,0.01432349182728485
2020-08-27,0.01397877970699464
2020-08-28,0.012860663009280826
2020-08-31,0.010757084976521437
2020-09-01,0.008197979309656522
2020-09-02,0.006405143955988518
2020-09-03,0.005243405836502435
2020-09-04,0.004662516080833358
2020-09-07,0.00499178691429108
2020-09-08,0.006038712958952782
2020-09-09,0.006970779790244919
2020-09-10,0.007811529308133403
