date,Turnover
2011-04-15,8.92161149281699
2011-04-18,6.80942118226601
2011-04-19,8.786506231198969
2011-04-20,7.473428717424629
2011-04-21,4.386226737390992
2011-04-22,6.791207627118644
2011-04-25,3.600953542521344
2011-04-26,2.4835312570020167
2011-04-27,1.958791880655417
2011-04-28,1.852431289640592
2011-04-29,1.5009352150994728
2011-05-03,2.0653929791860826
2011-05-04,1.3465034316453348
2011-05-05,1.2943368107302533
2011-05-06,1.443856554967666
2011-05-09,0.77916487300904
2011-05-10,0.9517490952955368
2011-05-11,3.189607635206787
2011-05-12,3.490627822944896
2011-05-13,5.103657151510562
2011-05-16,2.2114728682170544
2011-05-17,2.649329167432457
2011-05-18,3.2242785158039395
2011-05-19,2.5989298973575017
2011-05-20,2.0360518795339635
2011-05-23,1.070252593594948
2011-05-24,1.4550658271322268
2011-05-25,0.9686103426260907
2011-05-26,1.0085619971116155
2011-05-27,1.1697381183317168
2011-05-30,0.9227742805755396
2011-05-31,0.9575620198967384
2011-06-01,0.8657590024176104
2011-06-02,1.2084576469062136
2011-06-03,1.0874387412948157
2011-06-07,1.048951048951049
2011-06-08,0.5624645088018172
2011-06-09,0.5655668358714044
2011-06-10,0.808980308541327
2011-06-13,0.5342465753424658
2011-06-14,2.7442975635044062
2011-06-15,0.6505412267807029
2011-06-16,0.6517227065172271
2011-06-17,0.4449357468564322
2011-06-20,0.5536663124335813
2011-06-21,0.6899173112830088
2011-06-22,0.42510738534016906
2011-06-23,1.4576908612260249
2011-06-24,0.9256335687577898
2011-06-27,0.8612804878048781
2011-06-28,1.2299332198507267
2011-06-29,0.72330547818013
2011-06-30,0.7619964251340575
2011-07-01,0.5091534755677908
2011-07-04,1.017587285044294
2011-07-05,0.5935184022107776
2011-07-06,1.19346280377799
2011-07-07,1.2480831708901885
2011-07-08,0.8383233532934131
2011-07-11,0.4589365056614591
2011-07-12,0.5376264128494943
2011-07-13,0.4497153700189753
2011-07-14,0.5122147219543555
2011-07-15,0.28046289993192647
2011-07-18,0.5049906953138217
2011-07-19,0.25174699874574447
2011-07-20,0.5346585117227319
2011-07-21,0.5104114609361986
2011-07-22,0.2606815429856426
2011-07-25,0.4126637554585153
2011-07-26,0.2356020942408377
2011-07-27,0.23280318091451294
2011-07-28,0.45176778699257963
2011-07-29,0.25845521023765994
