date,Tr
2011-04-15,
2011-04-18,155.0
2011-04-19,64.0
2011-04-20,67.0
2011-04-21,40.0
2011-04-22,54.0
2011-04-25,42.0
2011-04-26,26.0
2011-04-27,24.0
2011-04-28,27.0
2011-04-29,20.0
2011-05-03,28.0
2011-05-04,26.0
2011-05-05,36.0
2011-05-06,53.0
2011-05-09,13.0
2011-05-10,13.0
2011-05-11,52.0
2011-05-12,64.0
2011-05-13,100.0
2011-05-16,27.0
2011-05-17,46.0
2011-05-18,53.0
2011-05-19,31.0
2011-05-20,30.0
2011-05-23,39.0
2011-05-24,35.0
2011-05-25,19.0
2011-05-26,23.0
2011-05-27,29.0
2011-05-30,22.0
2011-05-31,17.0
2011-06-01,18.0
2011-06-02,26.0
2011-06-03,24.0
2011-06-07,29.0
2011-06-08,18.0
2011-06-09,15.0
2011-06-10,18.0
2011-06-13,26.0
2011-06-14,40.0
2011-06-15,21.0
2011-06-16,24.0
2011-06-17,16.0
2011-06-20,30.0
2011-06-21,30.0
2011-06-22,13.0
2011-06-23,42.0
2011-06-24,23.0
2011-06-27,27.0
2011-06-28,36.0
2011-06-29,25.0
2011-06-30,16.0
2011-07-01,22.0
2011-07-04,32.0
2011-07-05,16.0
2011-07-06,30.0
2011-07-07,41.0
2011-07-08,20.0
2011-07-11,14.0
2011-07-12,25.0
2011-07-13,16.0
2011-07-14,19.0
2011-07-15,11.0
2011-07-18,11.0
2011-07-19,8.0
2011-07-20,18.0
2011-07-21,17.0
2011-07-22,17.0
2011-07-25,16.0
2011-07-26,13.0
2011-07-27,10.0
2011-07-28,14.0
2011-07-29,7.0
2011-08-01,6.0
2011-08-02,5.0
2011-08-03,5.0
2011-08-04,23.0
2011-08-05,27.0
2011-08-08,31.0
2011-08-09,90.0
2011-08-10,21.0
2011-08-11,22.0
2011-08-12,24.0
2011-08-15,36.0
2011-08-16,35.0
2011-08-17,26.0
2011-08-18,31.0
2011-08-19,33.0
2011-08-22,55.0
2011-08-23,99.08831400535269
2011-08-24,38.534344335414744
2011-08-25,35.781891168599714
2011-08-26,18.34968777876884
2011-08-29,19.267172167707486
2011-08-30,13.762265834076743
2011-08-31,35.781891168599486
2011-09-01,12.844781445138324
2011-09-02,31.19446922390739
2011-09-05,24.772078501338
2011-09-06,33.02943800178423
2011-09-07,15.597234611953809
2011-09-08,17.432203389830647
2011-09-09,10.092328278322839
2011-09-13,19.26717216770726
2011-09-14,22.019625334522516
2011-09-15,14.679750223015162
2011-09-16,17.432203389830647
2011-09-19,25.689562890276648
