date,FCT_Cr_1
2010-01-04,
2010-01-05,0.010030324236062456
2010-01-06,0.004157043879907716
2010-01-07,-0.0006899724011038509
2010-01-08,-0.02370540851553529
2010-01-11,0.02475247524752507
2010-01-12,-0.011272141706924588
2010-01-13,-0.048394602140530436
2010-01-14,0.007823960880195564
2010-01-15,-0.006792819019893177
2010-01-18,0.003908158280410338
2010-01-19,0.019464720194647303
2010-01-20,-0.009222038306928313
2010-01-21,-0.0011933174224343817
2010-01-22,-0.047550776583034686
2010-01-25,0.004766683391871647
2010-01-26,-0.0317103620474408
2010-01-27,0.003094378545642039
2010-01-28,-0.04807197943444739
2010-01-29,-0.04995949230353753
2010-02-01,-0.00909607731665721
2010-02-02,-0.0071715433161217155
2010-02-03,0.04940768563998842
2010-02-04,-0.026431718061673957
2010-02-05,-0.03026018099547505
2010-02-08,0.00204141149023032
2010-02-09,0.0075669383003492885
2010-02-10,0.02166377816291153
2010-02-11,0.02205258693808314
2010-02-12,0.01493775933609959
2010-02-22,0.026982829108748916
2010-02-23,-0.003450106157112442
2010-02-24,-0.021038615179760405
2010-02-25,-0.005663430420711963
2010-02-26,-0.00027122321670723594
2010-03-01,0.01871947911014643
2010-03-02,-0.038082556591211666
2010-03-03,0.010797342192691135
2010-03-04,0.005204053683922212
2010-03-05,0.013079019073569424
2010-03-08,0.03469607315761164
2010-03-09,-0.007018455939693431
2010-03-10,0.013350785340314171
2010-03-11,-0.025058124515629027
2010-03-12,0.009803921568627564
2010-03-15,-0.029388611912883767
2010-03-16,0.008650986753176567
2010-03-17,0.018225676762261958
2010-03-18,-0.014740721242432121
2010-03-19,0.013358268768367551
2010-03-22,-0.021355127867123517
2010-03-23,-0.002424568965517298
2010-03-24,-0.0075614366729679205
2010-03-25,0.0013605442176871552
2010-03-26,0.011413043478260847
2010-03-29,0.01719505642127895
2010-03-30,-0.0010465724751440278
2010-03-31,-0.006024096385541985
2010-04-01,0.023978919631093356
2010-04-02,0.003345342254246045
2010-04-06,0.010002564760195022
2010-04-07,0.0005078720162518622
2010-04-08,-0.024365482233502562
2010-04-09,0.009365244536940749
2010-04-12,0.006701030927835118
2010-04-13,-0.009216589861751211
2010-04-14,0.005426356589147148
2010-04-15,0.0005140066820870319
2010-04-16,0.007706139224248632
2010-04-19,-0.04741269436655617
2010-04-20,0.014985282312014818
2010-04-21,0.0034273662008964226
2010-04-22,-0.005254860746190213
2010-04-23,0.0031695721077654015
2010-04-26,0.010268562401263927
2010-04-27,-0.01433411519416207
2010-04-28,-0.03067160232681122
2010-04-29,0.004909983633387921
2010-04-30,-0.002985884907709092
2010-05-04,-0.016607677647699475
2010-05-05,-0.0279623477297895
2010-05-06,-0.016910935738444193
2010-05-07,-0.0346903669724771
2010-05-10,0.019305019305019374
2010-05-11,-0.02651515151515161
2010-05-12,0.005387608500449053
2010-05-13,0.018457874367371195
2010-05-14,-0.009353990061385575
2010-05-17,-0.04839185600472115
2010-05-18,-0.02635658914728681
2010-05-19,-0.022929936305732458
