date,Tr
2010-01-04,
2010-01-05,411.97254594627884
2010-01-06,393.4569259037453
2010-01-07,1157.2262526580707
2010-01-08,763.7693267543254
2010-01-11,527.6951712120826
2010-01-12,564.7264112971425
2010-01-13,1078.5348674773159
2010-01-14,476.77721609512446
2010-01-15,597.1287463715635
2010-01-18,314.7655407229977
2010-01-19,388.8280208931101
2010-01-20,458.6217071305109
2010-01-21,412.75953641745946
2010-01-22,1123.6231824697497
2010-01-25,408.1733193461514
2010-01-26,733.7947314088124
2010-01-27,284.3454584209139
2010-01-28,857.6225923340535
2010-01-29,903.4847630470995
2010-02-01,651.2428241253219
2010-02-02,614.5530875548811
2010-02-03,798.001770407087
2010-02-04,752.1395996940355
2010-02-05,706.277428980984
2010-02-08,362.31114863309995
2010-02-09,421.9319705600683
2010-02-10,444.8630559165922
2010-02-11,421.9319705600701
2010-02-12,311.8627608487477
2010-02-22,1041.0712751862557
2010-02-23,210.96598528003597
2010-02-24,417.3457534887639
2010-02-25,454.6638067453496
2010-02-26,190.95879883304588
2010-03-01,681.9957101180225
2010-03-02,659.2625197807538
2010-03-03,290.984836317024
2010-03-04,304.62475051938236
2010-03-05,436.4772544755324
2010-03-08,609.2495010387647
2010-03-09,304.624750519386
2010-03-10,340.99785505900945
2010-03-11,518.316739689697
2010-03-12,263.70500791230006
2010-03-15,591.0629487689548
2010-03-16,541.0499300269657
2010-03-17,359.184407328823
2010-03-18,318.26466472174434
2010-03-19,290.984836317024
2010-03-22,441.0238925429876
2010-03-23,277.34492211466204
2010-03-24,322.81130278919954
2010-03-25,304.62475051938236
2010-03-26,318.26466472174434
2010-03-29,318.26466472174434
2010-03-30,252.21350510445336
2010-03-31,234.1982547398511
2010-04-01,526.9460731646577
2010-04-02,337.78594433632315
2010-04-06,265.72494287790687
2010-04-07,310.76306878941614
2010-04-08,445.87744652394395
2010-04-09,202.6715666017917
2010-04-12,301.7554436071114
2010-04-13,247.70969251330462
2010-04-14,207.1753791929441
2010-04-15,148.62581550798132
2010-04-16,207.1753791929441
2010-04-19,846.7167671363786
2010-04-20,265.72494287790323
2010-04-21,184.65631623718946
2010-04-22,189.1601288283382
2010-04-23,189.16012882834184
2010-04-26,256.71731769560574
2010-04-27,346.7935695186243
2010-04-28,747.6328901310571
2010-04-29,189.1601288283382
2010-04-30,378.32025765668004
2010-05-04,337.7859443363195
2010-05-05,630.5337627611316
2010-05-06,459.05503347680497
2010-05-07,539.2782432106105
2010-05-10,356.54759881692917
2010-05-11,619.5014529444197
2010-05-12,418.9434286098949
2010-05-13,294.1517690239689
2010-05-14,267.41069911269915
2010-05-17,730.9225775747109
2010-05-18,797.7752523528852
2010-05-19,775.4910274268277
2010-05-20,338.7202188760857
2010-05-21,369.91813377256767
2010-05-24,485.7961033880674
2010-05-25,467.96872344722215
2010-05-26,334.26337389087166
2010-05-27,387.74551371341295
2010-05-28,216.07012403048248
2010-05-31,291.03322828595446
2010-06-01,467.4170030047153
2010-06-02,542.3801072601891
2010-06-03,449.7786255328374
2010-06-04,657.0295608273773
2010-06-07,502.69375794846565
2010-06-08,370.40592690939593
2010-06-09,436.5498424289308
2010-06-10,260.1660677101718
2010-06-11,207.25093529454352
2010-06-17,388.04430438127383
2010-06-18,246.93728460626699
2010-06-21,696.7159101391026
2010-06-22,295.4428226539221
2010-06-23,643.8007777234743
2010-06-24,361.586738173457
2010-06-25,440.95943679689844
2010-06-28,440.95943679689844
2010-06-29,669.439643007303
2010-06-30,354.40922276857054
2010-07-01,310.6549977354134
2010-07-02,564.4295029277237
2010-07-05,266.9007727022599
2010-07-06,406.91429280835837
2010-07-07,297.52873022546737
2010-07-08,319.40584274204593
2010-07-09,192.51859014589172
2010-07-12,280.02704021220416
2010-07-13,363.1600677752049
2010-07-14,258.1499276956256
2010-07-15,315.0304202387306
2010-07-16,210.02028015915312
2010-07-19,245.02366018567955
2010-07-20,293.153307722152
2010-07-21,131.2626750994732
2010-07-22,205.64485765583595
2010-07-23,275.65161770889245
2010-07-26,205.64485765583777
2010-07-27,221.1498645828906
2010-07-28,377.2556513472864
2010-07-29,212.47732087375698
2010-07-30,182.123417891793
2010-08-02,472.653632147747
2010-08-03,264.5125831285568
2010-08-04,225.48613643745557
2010-08-05,442.2997291657848
2010-08-06,385.92819505642
2010-08-09,312.211573528788
2010-08-10,312.2115735287898
2010-08-11,398.9370106201186
2010-08-12,559.3790692390776
2010-08-13,407.6095543292522
2010-08-16,408.24535657741035
2010-08-17,214.86597714600975
2010-08-18,330.89360480485266
2010-08-19,287.9204093756507
2010-08-20,575.8408187513014
2010-08-23,262.13649211813026
2010-08-24,335.19092434777303
2010-08-25,369.56948069113605
2010-08-26,352.3802025194509
2010-08-27,227.75793577476725
2010-08-30,485.5971083499753
2010-08-31,425.43463474909186
2010-09-01,468.4078301782956
2010-09-02,369.56948069113423
2010-09-03,240.64989440352838
2010-09-06,472.705149721216
2010-09-07,266.4338116610488
2010-09-08,253.54185303229315
2010-09-09,1005.5727730433155
2010-09-10,184.7847403455653
2010-09-13,268.6795621490983
2010-09-14,362.50417115354685
2010-09-15,285.7385819680876
2010-09-16,183.38446305414618
2010-09-17,311.3271116965734
2010-09-20,298.5328468323296
2010-09-21,396.6222107915255
2010-09-27,405.15172070102017
2010-09-28,268.6795621490983
2010-09-29,255.88529728485446
2010-09-30,933.981335089722
2010-10-08,511.7705945697089
2010-10-11,814.5681963567895
2010-10-12,298.53284683233323
2010-10-13,426.47549547475865
2010-10-14,255.88529728485446
2010-10-15,413.68123061051483
2010-10-18,371.0336810630397
2010-10-19,447.7992702484953
2010-10-20,490.44681979597226
2010-10-21,349.70990628930304
2010-10-22,767.9903824392495
2010-10-25,654.0577432861755
