date,Turnover
2010-01-04,2.1187340366463077
2010-01-05,1.887569749495429
2010-01-06,3.034430749652393
2010-01-07,4.922840065205579
2010-01-08,4.37192092554633
2010-01-11,3.0529326711510656
2010-01-12,3.0480046269519954
2010-01-13,3.0018937241980077
2010-01-14,5.190412659013342
2010-01-15,3.6984171160201775
2010-01-18,5.126918392204629
2010-01-19,3.605688324954972
2010-01-20,4.808498475609756
2010-01-21,4.490561412110812
2010-01-22,6.590931402626089
2010-01-25,4.715201654601861
2010-01-26,4.256681565264982
2010-01-27,4.933576183896496
2010-01-28,4.466233799695963
2010-01-29,3.310676307954062
2010-02-01,3.900170243643772
2010-02-02,3.780702218927077
2010-02-03,4.768904131961457
2010-02-04,4.350403734206079
2010-02-05,4.004456382394237
2010-02-08,3.685808090193892
2010-02-09,3.331273176761434
2010-02-10,3.0494054094609298
2010-02-11,2.0986401461335498
2010-02-12,1.2587601078167117
2010-02-22,1.7726171044170747
2010-02-23,1.7545204566286143
2010-02-24,1.701420075251851
2010-02-25,2.8078119349005424
2010-02-26,1.887468605915208
2010-03-01,1.8824656543745482
2010-03-02,2.63640707118968
2010-03-03,1.9808300450563905
2010-03-04,2.9162979351032448
2010-03-05,2.2120411806421636
2010-03-08,3.1577661840279814
2010-03-09,1.9016925875060318
2010-03-10,2.376364361605686
2010-03-11,2.5729706900920686
2010-03-12,2.5877250352827788
2010-03-15,2.441985088536813
2010-03-16,2.786565245007669
2010-03-17,3.2326861336187127
2010-03-18,3.125530182213023
2010-03-19,2.848666617144555
2010-03-22,3.3446166824844457
2010-03-23,3.4201899163463714
2010-03-24,4.0076074062612825
2010-03-25,2.4425493716337523
2010-03-26,1.2914904971060301
2010-03-29,2.8607065874559696
2010-03-30,2.9608191708739247
2010-03-31,3.217125190616448
2010-04-01,2.1695704246039815
2010-04-02,2.3090338099692636
2010-04-06,3.1941003841008158
2010-04-07,1.786841058724758
2010-04-08,1.66966625144968
2010-04-09,1.7897006200964594
2010-04-12,2.404475924306104
2010-04-13,2.119937908049126
2010-04-14,3.219683325829206
2010-04-15,2.4774249927177396
2010-04-16,1.9748168297284254
2010-04-19,2.0900031924111824
2010-04-20,1.7972989564149786
2010-04-21,1.8838058578231796
2010-04-22,1.9566421462570316
2010-04-23,1.5965795681364543
2010-04-26,1.2722235766051284
