date,FCT_Demark_Atr_Dfive
2015-03-27,
2015-03-30,
2015-03-31,
2015-04-01,
2015-04-02,
2015-04-03,
2015-04-07,
2015-04-08,
2015-04-09,
2015-04-10,0.011428571428571429
2015-04-13,0.0
2015-04-14,0.03727714748784441
2015-04-15,0.06235011990407674
2015-04-16,0.17627118644067796
2015-04-17,0.6265060240963856
2015-04-20,0.40625
2015-04-21,0.20567375886524822
2015-04-22,0.09386281588447654
2015-04-23,0.0
2015-04-24,0.15027322404371585
2015-04-27,0.5202312138728323
2015-04-28,0.6473509933774835
2015-04-29,0.9023746701846965
2015-04-30,1.0
2015-05-04,1.0
2015-05-05,0.9599627560521415
2015-05-06,0.9574678536102869
2015-05-07,0.9428950863213812
2015-05-08,0.5034642032332564
2015-05-11,0.29430379746835444
2015-05-12,0.4782608695652174
2015-05-13,0.2899728997289973
2015-05-14,0.36561743341404357
2015-05-15,0.3691931540342298
2015-05-18,0.2563667232597623
2015-05-19,0.12680577849117175
2015-05-20,0.25363489499192243
2015-05-21,0.0967741935483871
2015-05-22,0.4726930320150659
2015-05-25,0.6172839506172839
2015-05-26,0.6557377049180327
2015-05-27,0.5199203187250996
2015-05-28,0.6428571428571429
2015-05-29,0.13875270230184594
2015-06-01,0.0
2015-06-02,0.1643764395077062
2015-06-03,0.2227371804698971
2015-06-04,0.32965865254518545
2015-06-05,0.4039737619181135
2015-06-08,0.5881544203048484
2015-06-09,0.2851237840091828
2015-06-10,0.23332885600763204
2015-06-11,0.11857142857142729
2015-06-12,0.4380053908355767
2015-06-15,0.3279132791327904
2015-06-16,0.546142208774587
2015-06-17,0.6553945249597439
2015-06-18,0.8400809716599233
2015-06-19,0.37445887445887793
2015-06-23,0.424019607843137
2015-06-24,0.12705882352941109
2015-06-25,0.01985111662531145
2015-06-26,0.22851562499999895
2015-06-29,0.6605504587155908
2015-06-30,0.735537190082641
2015-07-01,0.9638554216867452
2015-07-02,1.0
2015-07-03,1.0
2015-07-06,0.9786729857819891
2015-07-07,0.9804347826086943
2015-07-08,0.4942084942084937
2015-07-09,0.7953124999999996
2015-07-10,0.7651217596229382
2015-07-13,0.7406844106463892
2015-07-14,0.649122807017545
2015-07-15,0.8357142857142869
2015-07-16,0.1787610619469022
2015-07-17,0.16819317235636924
2015-07-20,0.14574314574314517
2015-07-21,0.19561933534743184
2015-07-22,0.09592529711375289
2015-07-23,0.1805111821086277
2015-07-24,0.32724252491694394
2015-07-27,0.6464435146443512
2015-07-28,0.5442764578833673
2015-07-29,0.3402777777777756
2015-07-30,0.48157248157247856
2015-07-31,0.28498727735368773
2015-08-03,0.1971428571428563
2015-08-04,0.17557251908396945
2015-08-05,0.2887029288702941
2015-08-06,0.21766561514195706
2015-08-07,0.2705882352941191
2015-08-10,0.0
2015-08-11,0.3308823529411816
2015-08-12,0.5662337662337701
2015-08-13,0.7581521739130449
2015-08-14,0.7768595041322339
2015-08-17,0.6931124477782468
2015-08-18,0.5718243620280444
2015-08-19,0.18030853600299607
2015-08-20,0.09679871148797389
2015-08-21,0.09365416541442027
2015-08-24,0.6111146199808682
2015-08-25,0.7370945526225879
2015-08-26,1.0
2015-08-27,1.0
2015-08-28,1.0
2015-08-31,0.8183908045976995
2015-09-01,0.41176470588235403
2015-09-02,0.25925925925926
2015-09-07,0.20745542949756848
2015-09-08,0.0
2015-09-09,0.0
2015-09-10,0.009118541033436397
2015-09-11,0.13553113553113724
2015-09-14,0.44782608695652387
2015-09-15,0.5597826086956533
2015-09-16,0.6866666666666741
2015-09-17,0.4901960784313731
2015-09-18,0.2750000000000004
2015-09-21,0.1030927835051576
2015-09-22,0.11976047904191817
2015-09-23,0.07142857142857333
2015-09-24,0.08163265306122781
2015-09-25,0.3049327354260129
2015-09-28,0.14457831325301246
2015-09-29,0.339108910891093
2015-09-30,0.5113268608414294
2015-10-08,0.6079027355623119
2015-10-09,0.6485013623978222
2015-10-12,1.0
2015-10-13,0.8899082568807328
2015-10-14,0.815709969788515
2015-10-15,0.8069620253164498
2015-10-16,0.4956011730205205
2015-10-19,0.11020408163264665
2015-10-20,0.11203319502074029
2015-10-21,0.11842105263157282
2015-10-22,0.16249999999999815
2015-10-23,0.4736842105263144
2015-10-26,0.642857142857145
2015-10-27,0.6923076923077065
2015-10-28,0.764150943396237
2015-10-29,0.3206106870229064
2015-10-30,0.47337278106509123
2015-11-02,0.3508771929824537
2015-11-03,0.4047619047618969
2015-11-04,0.453744493392067
2015-11-05,0.7665369649805409
2015-11-06,0.4254545454545463
2015-11-09,0.6315789473684256
