date,FCT_Cr_Atr_Dfive
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,0.16106473003098234
2010-05-04,0.3758510038169722
2010-05-05,-0.21434435768412546
2010-05-06,0.35838389076138566
2010-05-07,0.019012959190841526
2010-05-10,-0.1427673056103922
2010-05-11,0.3555054631977714
2010-05-12,0.15858792879891495
2010-05-13,-0.3519540229885064
2010-05-14,-0.16950980235341892
2010-05-17,0.2046017088993864
2010-05-18,-0.3780916962913836
2010-05-19,0.07356542663671886
2010-05-20,0.08977631659312216
2010-05-21,0.25931553164847865
2010-05-24,-0.17610911289022513
2010-05-25,-0.057207747904859066
2010-05-26,-0.22145293090438667
2010-05-27,0.01636234157171281
2010-05-28,-0.22167987153074165
2010-05-31,-0.015885476694724655
2010-06-01,0.12189005266185023
2010-06-02,0.11846862010420985
2010-06-03,-0.14856828865812555
2010-06-04,-0.03138085008737762
2010-06-07,-0.17137722829212365
2010-06-08,-0.17386340595738436
2010-06-09,0.16932862181431038
2010-06-10,-0.012888280171629934
2010-06-11,0.050849584619632224
2010-06-17,0.2120918559632741
2010-06-18,0.26929419692791967
2010-06-21,-0.2078760784058993
2010-06-22,0.10324197142376512
2010-06-23,0.15209919408283404
2010-06-24,0.04865948393382626
2010-06-25,-0.23459216366609725
2010-06-28,-0.2057260321080534
2010-06-29,0.6273479406450305
2010-06-30,-0.18453602679519265
2010-07-01,-0.09810781279641557
2010-07-02,0.28314621011220886
2010-07-05,0.3486995267576801
2010-07-06,-0.7984810433896589
2010-07-07,0.10383863819694535
2010-07-08,-0.0010880646659055665
2010-07-09,-0.10454900481623675
2010-07-12,-0.18382579973431806
2010-07-13,0.06216985036601225
2010-07-14,0.03308735860209908
2010-07-15,0.37617114706684707
2010-07-16,-0.23594712641377275
2010-07-19,0.32606921750103596
2010-07-20,0.20149354324405705
2010-07-21,-0.1131983507605881
2010-07-22,-0.5522119474207211
2010-07-23,0.15313648024140158
2010-07-26,-0.5511195582857988
2010-07-27,-0.2376522756789069
2010-07-28,0.5843089635011326
2010-07-29,0.1502445816373132
2010-07-30,-0.021273838793277308
2010-08-02,0.45782835930595833
2010-08-03,0.3909325299659504
2010-08-04,-0.6946054468147377
2010-08-05,0.15669350535552648
2010-08-06,0.26437605143993387
2010-08-09,-0.24004032143567428
2010-08-10,-0.20211095665811096
2010-08-11,0.14522879823064944
2010-08-12,-0.09404849375459473
2010-08-13,-0.3398375306800772
2010-08-16,0.2832372545487303
2010-08-17,-0.19043891738706764
2010-08-18,0.0016606877414647309
2010-08-19,0.01635922118238332
2010-08-20,0.1715784556292409
2010-08-23,-0.3911494699527165
2010-08-24,0.3724368108402848
2010-08-25,0.11925178441048002
2010-08-26,-0.07086013973719135
2010-08-27,-0.18940046276882067
2010-08-30,0.2734758652373017
2010-08-31,-0.4250404390673831
2010-09-01,-0.025998683369425596
2010-09-02,0.017032142534824546
2010-09-03,0.18467065277802427
2010-09-06,-0.15816667747344143
2010-09-07,0.268137809631586
2010-09-08,-0.3157346645915085
2010-09-09,0.23112676016494624
2010-09-10,-0.031281393012614095
2010-09-13,0.08713617389741257
2010-09-14,-0.000334840113843507
2010-09-15,0.3776258022841406
2010-09-16,-0.11883335437099683
2010-09-17,-0.09443857365078277
2010-09-20,-0.02921613405514925
2010-09-21,-0.09502304652362173
2010-09-27,-0.22004029305415518
2010-09-28,-0.41865408772145035
2010-09-29,0.14373318630650567
2010-09-30,0.27597047823121196
2010-10-08,0.47161524097414903
2010-10-11,0.2820079876209696
2010-10-12,0.4214156648440343
2010-10-13,-0.018178320977757664
