date,FCT_Cr_Vol_Dfive
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,-1.2806195317679094
2010-04-27,-0.045690597738470506
2010-04-28,0.11098631133797343
2010-04-29,-0.25892504781285614
2010-04-30,0.7061657731198316
2010-05-04,-0.1441877190712662
2010-05-05,-0.27761688542483526
2010-05-06,0.2512389250333954
2010-05-07,0.5060652901197551
2010-05-10,-0.7431339865138108
2010-05-11,0.2972656852442629
2010-05-12,0.24645169029829292
2010-05-13,-0.3735305713743876
2010-05-14,-0.5575911528520188
2010-05-17,-0.20670000720168608
2010-05-18,1.1114079896696194
2010-05-19,0.08587686786511578
2010-05-20,0.0647758953740882
2010-05-21,0.19545152177312147
2010-05-24,0.34357354963624986
2010-05-25,-1.2624148476716632
2010-05-26,-0.17264946632634642
2010-05-27,0.13690188458854072
2010-05-28,-0.10620290177964703
2010-05-31,0.1232088521525713
2010-06-01,0.2827243165159583
2010-06-02,-0.31055320797069424
2010-06-03,-0.0005105196579325145
2010-06-04,0.003630257055063847
2010-06-07,-0.20802962919789159
2010-06-08,-0.4671566559078207
2010-06-09,0.5788887273269593
2010-06-10,-0.2576595651446792
2010-06-11,-0.21689498332377125
2010-06-17,-0.7163983905208358
2010-06-18,7.5698729250795775
2010-06-21,-0.28545911839591026
2010-06-22,0.05484425058481229
2010-06-23,0.35023093979225034
2010-06-24,1.0736144713742162
2010-06-25,-7.5089812113919505
2010-06-28,-0.2687093447393958
2010-06-29,0.6237922842479988
2010-06-30,-0.2494211744764677
2010-07-01,-0.26568957118154535
2010-07-02,0.6701883495132601
2010-07-05,0.1335430583028238
2010-07-06,-0.40056752532615647
2010-07-07,0.04022493081905132
2010-07-08,-0.18314452811496143
2010-07-09,-0.22270083335867175
2010-07-12,-0.09418724338413144
2010-07-13,-0.08551127920962617
2010-07-14,-0.09138781953962755
2010-07-15,1.0701742221044293
2010-07-16,-0.3674300311910056
2010-07-19,0.1708222074317675
2010-07-20,0.09688314484710667
2010-07-21,0.009491673226648789
2010-07-22,-0.6188575849247151
2010-07-23,-0.07207061546545229
2010-07-26,-0.14893411336596687
2010-07-27,-0.019615658194959116
2010-07-28,0.4003932535078236
2010-07-29,-0.47871933927230836
2010-07-30,0.03528101416904346
2010-08-02,0.28899399928280434
2010-08-03,0.10705891814381999
2010-08-04,0.00015137615481700117
2010-08-05,0.05977943803190189
2010-08-06,0.1288920542764182
2010-08-09,-0.29809271749774613
2010-08-10,0.008095326394226374
2010-08-11,-0.08115924124018463
2010-08-12,0.10377928331190178
2010-08-13,-0.1223130342429335
2010-08-16,0.0060430950149825136
2010-08-17,-0.4691850405162049
2010-08-18,0.24277405563866428
2010-08-19,0.36175428733053516
2010-08-20,0.1457335762249687
2010-08-23,-0.11466070678343698
2010-08-24,0.6944747159794169
2010-08-25,-0.3856073159685957
2010-08-26,-0.4674982923244081
2010-08-27,-0.03984131401703285
2010-08-30,0.16714153806523946
2010-08-31,-0.583102895201613
2010-09-01,0.5977978376380525
2010-09-02,0.1113950463269238
2010-09-03,-0.08579948268326218
2010-09-06,-0.011926117943662481
2010-09-07,0.059055758073275205
2010-09-08,-0.6273425490348977
2010-09-09,0.3222538272757178
2010-09-10,-0.019032012746389063
2010-09-13,0.008647426885414998
2010-09-14,0.22412143413227487
2010-09-15,-0.14471174514962615
2010-09-16,-0.9007776234920315
2010-09-17,2.50681054796153
2010-09-20,0.03665833873820272
2010-09-21,-0.2675707226432474
2010-09-27,0.17286292034571843
2010-09-28,0.399322522936971
2010-09-29,-2.2615608219199093
2010-09-30,0.395798727683414
2010-10-08,0.011411010710395159
2010-10-11,0.42659739262238644
2010-10-12,0.06186109933057049
