date,Turnover
2010-01-04,0.9363036254003578
2010-01-05,0.901837400588401
2010-01-06,1.1811343979434
2010-01-07,1.4470595830081814
2010-01-08,1.0389923190835912
2010-01-11,0.559224447046252
2010-01-12,0.5986763982623753
2010-01-13,0.8052860609833173
2010-01-14,0.5824117877764872
2010-01-15,1.0049599514820946
2010-01-18,0.7095924478309207
2010-01-19,0.4429685389896179
2010-01-20,0.7033740023365458
2010-01-21,0.5686610420070078
2010-01-22,0.6286415816807243
2010-01-25,0.3953668707601779
2010-01-26,0.5468656279716188
2010-01-27,0.3931186880216228
2010-01-28,0.49652004530011323
2010-01-29,0.4092327733601107
2010-02-01,0.7668008477694538
2010-02-02,0.7426703013908734
2010-02-03,0.5910014997500417
2010-02-04,0.6766188886707245
2010-02-05,0.8403375945390529
2010-02-08,0.4762965428885593
2010-02-09,0.43405719061932396
2010-02-10,0.6793835159257053
2010-02-11,0.6243935084490547
2010-02-12,0.28252756172667187
2010-02-22,0.6044753945737986
2010-02-23,1.249194250783674
2010-02-24,0.7639899603465765
2010-02-25,0.8498636213769745
2010-02-26,0.5526026862503507
2010-03-01,0.9002727985159761
2010-03-02,0.6731895090170084
2010-03-03,0.5678149452385336
2010-03-04,0.8940209696480014
2010-03-05,0.6604097997552314
2010-03-08,0.5605668162802443
2010-03-09,0.663069904865836
2010-03-10,0.37790490339007793
2010-03-11,0.7799456960775514
2010-03-12,0.6582479298641283
2010-03-15,0.5239476532080819
2010-03-16,0.5869383895728513
2010-03-17,0.6676711133527596
2010-03-18,0.5689551477501551
2010-03-19,1.054471917956345
2010-03-22,0.4690027272173142
2010-03-23,0.42748984761368664
2010-03-24,0.4094835720764871
2010-03-25,0.4733131433529152
2010-03-26,0.6200325658482282
2010-03-29,0.3874212732523393
2010-03-30,1.2567574952497855
2010-03-31,0.6935789167152009
2010-04-01,0.5451493492230778
2010-04-02,0.2918869593407429
2010-04-06,0.34692194266016674
2010-04-07,0.43876789180656584
2010-04-08,0.340286612360892
2010-04-09,0.2615360142895747
2010-04-12,0.2941034426109452
2010-04-13,0.3243176583212451
2010-04-14,0.45050932864186266
2010-04-15,0.1813292666871462
2010-04-16,0.37818227014794875
2010-04-19,0.4961828156370286
2010-04-20,0.41737658711056025
2010-04-21,0.24658738366080662
2010-04-22,0.21394332006795155
2010-04-23,0.4015950941902363
2010-04-26,0.24510339020054267
2010-04-27,0.274192446902957
2010-04-28,0.27681866922512555
2010-04-29,0.15042686719059195
2010-04-30,0.21850434993817347
2010-05-04,0.29535066228239193
2010-05-05,1.2307693959823798
2010-05-06,1.9423599030475955
2010-05-07,1.5972188525195414
2010-05-10,1.3569339734270935
2010-05-11,0.8893478599048846
2010-05-12,1.3701633739902708
2010-05-13,1.005151018496839
2010-05-14,0.9749330521436365
2010-05-17,1.6036492732699084
2010-05-18,1.1103465879149834
2010-05-19,1.0911303114460342
2010-05-20,0.8789103654556761
2010-05-21,1.367518154084132
2010-05-24,1.0722397326448834
2010-05-25,1.2450937062642717
2010-05-26,0.8360429374824753
2010-05-27,0.7631365584340373
2010-05-28,0.8248214226301228
2010-05-31,0.9503766902376982
2010-06-01,0.8934063956655599
2010-06-02,0.791682308625423
2010-06-03,0.6675852539570412
2010-06-04,0.5784641668196805
2010-06-07,0.8481819771954566
2010-06-08,0.39584473144663473
2010-06-09,0.7315262766940128
2010-06-10,0.6028944804264343
2010-06-11,0.4866282484430152
2010-06-17,0.5207368017659932
2010-06-18,0.8185003874605926
2010-06-21,1.325020098258151
2010-06-22,0.6549043154280788
2010-06-23,1.0040513462194727
2010-06-24,0.5881219647174765
2010-06-25,0.6221556280955863
2010-06-28,0.4496540698475702
2010-06-29,1.0906284710968746
2010-06-30,0.9146727990199472
2010-07-01,0.6022124238505523
2010-07-02,0.7454232774880728
2010-07-05,0.4587933508210026
2010-07-06,0.6603385191343049
2010-07-07,0.6364238925965582
2010-07-08,0.7632960730976192
2010-07-09,1.2812945285215367
2010-07-12,0.9632360941112471
2010-07-13,0.8099876929921817
2010-07-14,0.5486928104575164
2010-07-15,1.0871257157445566
2010-07-16,1.1025812657968566
2010-07-19,0.8205360939390965
2010-07-20,0.9178911249578983
2010-07-21,0.8325700762607147
2010-07-22,0.9003762879951235
