date,FCT_Dbcd
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,0.012475023995405182
2010-03-09,0.012200462581552704
2010-03-10,0.011154788735552746
2010-03-11,0.009908688302211973
2010-03-12,0.008663390630533981
2010-03-15,0.007382612771227236
2010-03-16,0.006298398672238555
2010-03-17,0.00508313503611223
2010-03-18,0.00350544871312194
2010-03-19,0.0020129418418985572
2010-03-22,0.0009868418746766167
2010-03-23,6.593207622889309e-05
2010-03-24,-0.000591117226225326
2010-03-25,-0.0011054605838073613
2010-03-26,-0.0017260156435563805
2010-03-29,-0.0021525556026419828
2010-03-30,-0.002339483389552509
2010-03-31,-0.002213941283482754
2010-04-01,-0.0017197375739921006
2010-04-02,-0.0009525533747190278
2010-04-06,-0.0003701109115691201
2010-04-07,0.00042038111900411364
2010-04-08,0.001145270187108863
2010-04-09,0.0017756052810280923
2010-04-12,0.002523522134530827
2010-04-13,0.0031383707267539827
2010-04-14,0.00321194726121481
2010-04-15,0.0030441252649445385
2010-04-16,0.0029867697976985845
2010-04-19,0.0026783961742382852
2010-04-20,0.002497574682283822
2010-04-21,0.002338895193123534
2010-04-22,0.002113125415020975
2010-04-23,0.0017537155437340516
2010-04-26,0.0015405418091796802
2010-04-27,0.0013230922871997407
2010-04-28,0.0012252570499925043
2010-04-29,0.0011863001537454963
2010-04-30,0.0011004626441061705
2010-05-04,0.000986057159629412
2010-05-05,0.0008501643052247834
2010-05-06,0.0005429850760934931
2010-05-07,0.00020677910759250425
2010-05-10,-0.00010303972392676858
2010-05-11,-0.00060656145255773
2010-05-12,-0.0011819743870976496
2010-05-13,-0.0015336927753953418
2010-05-14,-0.0018715802928772733
2010-05-17,-0.0023607843057833963
2010-05-18,-0.0028900945675562175
2010-05-19,-0.003723848059482896
2010-05-20,-0.004848168519313081
2010-05-21,-0.005764765901694521
2010-05-24,-0.006375984313095657
2010-05-25,-0.006832679217886153
2010-05-26,-0.007030703195311555
2010-05-27,-0.006984714551675287
2010-05-28,-0.006840997553378106
2010-05-31,-0.006483622542289738
2010-06-01,-0.005891431967373329
2010-06-02,-0.00521663099324099
2010-06-03,-0.004494074664801174
2010-06-04,-0.004030846021637156
2010-06-07,-0.003939599669263345
2010-06-08,-0.0038544552565351457
2010-06-09,-0.0035903076273229376
2010-06-10,-0.0030770030515778384
2010-06-11,-0.002192203926070672
2010-06-17,-0.0011247648804282274
2010-06-18,-0.00026128013027388534
2010-06-21,0.0006359687761994992
2010-06-22,0.001545391193966094
2010-06-23,0.002313855372294281
2010-06-24,0.0030496201464878486
2010-06-25,0.0037493623478663494
2010-06-28,0.004139728663456433
2010-06-29,0.004358008727903516
2010-06-30,0.004427688925921402
2010-07-01,0.004400445284277411
2010-07-02,0.00457285141996255
2010-07-05,0.0049239608435003605
2010-07-06,0.005150588334556087
2010-07-07,0.005519104622670275
2010-07-08,0.006015403812102338
2010-07-09,0.006513907072235883
2010-07-12,0.006845731150339535
2010-07-13,0.0068633245487153775
2010-07-14,0.006306970466572083
2010-07-15,0.005370570537945799
2010-07-16,0.004337086776601431
2010-07-19,0.0034630026994570545
2010-07-20,0.002892026636063888
2010-07-21,0.002751660266399918
2010-07-22,0.0028641893416711125
2010-07-23,0.003006892295710192
2010-07-26,0.003151426747452838
2010-07-27,0.003025799984558601
2010-07-28,0.0028356922984221276
2010-07-29,0.002573834584771638
2010-07-30,0.0021589563165124513
2010-08-02,0.0016039109342641268
2010-08-03,0.0012420528708084711
2010-08-04,0.0010911691077999303
2010-08-05,0.00114843054919881
2010-08-06,0.001400822015673922
2010-08-09,0.001674568817496918
2010-08-10,0.0017351096337910967
2010-08-11,0.001501685275116097
2010-08-12,0.001078296480561417
2010-08-13,0.000690069430567636
2010-08-16,0.00040399744570830144
2010-08-17,0.00037573122069750506
2010-08-18,0.000637804360251989
2010-08-19,0.001048460833853959
2010-08-20,0.0010584455633628306
2010-08-23,0.0006684801821927822
2010-08-24,-0.00019492259103358046
2010-08-25,-0.001584235053108857
2010-08-26,-0.003228708200504228
2010-08-27,-0.004539803234535208
2010-08-30,-0.005299945604112723
2010-08-31,-0.0057061642444295934
2010-09-01,-0.005623375794539637
2010-09-02,-0.005250273174115201
2010-09-03,-0.004803852234637443
2010-09-06,-0.00453716461168382
2010-09-07,-0.004176935648944883
2010-09-08,-0.003944798174463259
2010-09-09,-0.0038487613180136506
2010-09-10,-0.004027428930949347
2010-09-13,-0.004069978698036024
2010-09-14,-0.0036960949591992786
2010-09-15,-0.002729593832514429
2010-09-16,-0.0010112168644625273
2010-09-17,0.001172245863033249
2010-09-20,0.0035607434078003533
2010-09-21,0.005578042676628841
2010-09-27,0.007308390600964232
2010-09-28,0.008748600304609281
2010-09-29,0.009758612928203684
2010-09-30,0.010224238673488779
2010-10-08,0.010122113304487337
2010-10-11,0.009763617857485033
2010-10-12,0.0091599254414303
2010-10-13,0.008969006659347882
2010-10-14,0.009206214261238532
2010-10-15,0.010140311581146925
2010-10-18,0.010829083168554115
2010-10-19,0.010985824898693517
2010-10-20,0.01027683207334314
2010-10-21,0.008877640016862764
2010-10-22,0.006803396182332527
2010-10-25,0.0044137620866141845
2010-10-26,0.0017448690875959665
2010-10-27,-0.001301565117833931
2010-10-28,-0.004145282931869224
2010-10-29,-0.006455681963856009
2010-11-01,-0.007664325075245117
2010-11-02,-0.008072541955162996
2010-11-03,-0.008126875737581835
2010-11-04,-0.008597559898458881
2010-11-05,-0.009360251571222385
2010-11-08,-0.010723273804359747
2010-11-09,-0.01204383707045901
2010-11-10,-0.012481188166799276
2010-11-11,-0.011953485887927315
2010-11-12,-0.01117218793237474
2010-11-15,-0.010376075570253338
2010-11-16,-0.009654319646906651
2010-11-17,-0.009363391515775893
2010-11-18,-0.008983988569871367
2010-11-19,-0.008130507343462021
2010-11-22,-0.00733627418413773
2010-11-23,-0.0067702389629273356
2010-11-24,-0.00641753434816156
2010-11-25,-0.0061280349671063595
2010-11-26,-0.005885141921028876
2010-11-29,-0.005584115180581295
2010-11-30,-0.005651771220428601
2010-12-01,-0.005814075415274236
2010-12-02,-0.0067031056261324246
2010-12-03,-0.008061701411401247
2010-12-06,-0.00897492362085726
2010-12-07,-0.008783590162998704
