date,Turnover
2014-08-08,4.777777777777778
2014-08-11,3.2986192370699743
2014-08-12,2.951023483611704
2014-08-13,1.5206874602164226
2014-08-14,3.0095618667047237
2014-08-15,1.277270713336287
2014-08-18,2.008870799415571
2014-08-19,1.2020842286205415
2014-08-20,0.7799978856115869
2014-08-21,0.3530741410488246
2014-08-22,1.1119778124458313
2014-08-25,2.1428823114869626
2014-08-26,0.719858851205646
2014-08-27,1.272957247660005
2014-08-28,1.1110285006195786
2014-08-29,0.5726693688477128
2014-09-01,0.6294964028776978
2014-09-02,0.5987792472024415
2014-09-03,0.407184599518735
2014-09-04,0.34208695652173915
2014-09-05,0.17652764306498545
2014-09-09,0.452596089008766
2014-09-10,0.3030967388325569
2014-09-11,0.11429350791052918
2014-09-12,0.08822339133953865
2014-09-15,0.1838444065871664
2014-09-16,0.0927470663084971
2014-09-17,0.05472706809229038
2014-09-18,0.1379785183145139
2014-09-19,0.14475271411338964
2014-09-22,0.3556117694048729
2014-09-23,0.07540371012945415
2014-09-24,0.0839029620694277
2014-09-25,0.2597289568568942
2014-09-26,0.12565311584044858
2014-09-29,0.06919382058938076
2014-09-30,0.03093733543970511
2014-10-08,0.04008466728403228
2014-10-09,0.1123101518784972
2014-10-10,0.061708434384263
2014-10-13,0.1944141689373297
2014-10-14,0.0768047006155568
2014-10-15,0.06761665269628388
2014-10-16,0.06595415553368021
2014-10-17,0.11719745222929936
2014-10-20,0.07259216919119749
2014-10-21,0.035637612709317305
2014-10-22,0.07214572576018359
2014-10-23,0.05256336405529954
2014-10-24,0.07051751942530421
2014-10-27,0.037376274191165605
2014-10-28,0.029056772463120252
2014-10-29,0.036385688295936934
2014-10-30,0.04578055852281398
2014-10-31,0.04429223744292238
2014-11-03,0.1052710843373494
2014-11-04,0.11540202142102882
2014-11-05,0.051452784503631964
2014-11-06,0.03414928981565428
2014-11-07,0.021587108543630284
2014-11-10,0.04085067319461444
2014-11-11,0.01549079754601227
2014-11-12,0.04748646558391338
2014-11-13,0.027932960893854747
2014-11-14,0.015396578538102643
2014-11-17,0.006222775357809583
2014-11-18,0.04121440931256882
2014-11-19,0.09357979864664136
2014-11-20,0.31352718078381797
2014-11-21,0.3145731375747689
2014-11-24,0.3682918274289723
2014-11-25,0.04758547761720127
2014-11-26,0.064034151547492
2014-11-27,0.16478076379066478
2014-11-28,0.18948873793350018
2014-12-01,0.2128695652173913
2014-12-02,0.06878491620111732
2014-12-03,0.42752989209682124
2014-12-04,0.24261943102522812
2014-12-05,0.06078071784123657
2014-12-08,0.04427560911710768
2014-12-09,0.03291205897840969
2014-12-10,0.025065963060686015
2014-12-11,0.020397350993377483
2014-12-12,0.022275258552108195
2014-12-15,0.010878217033695941
2014-12-16,0.004774535809018567
2014-12-17,0.03959098059779759
2014-12-18,0.03254593175853018
2014-12-19,0.0036842105263157894
2014-12-22,0.014021164021164021
2014-12-23,0.013800424628450107
2014-12-24,0.005602988260405549
