date,FCT_Cr_Atr_Dfive
2017-12-22,
2017-12-25,
2017-12-26,
2017-12-27,
2017-12-28,
2017-12-29,
2018-01-02,
2018-01-03,
2018-01-04,
2018-01-05,
2018-01-08,0.3413683877098511
2018-01-09,1.2038479052823314
2018-01-10,0.18222825747643126
2018-01-11,0.22778756172519768
2018-01-12,0.2633875793621836
2018-01-15,0.16253721089993126
2018-01-16,-1.0803426601784267
2018-01-17,0.06267520229030424
2018-01-18,-0.3510598193937526
2018-01-19,-0.15066280033140028
2018-01-22,-0.023106428915957832
2018-01-23,-0.006181363845597226
2018-01-24,-0.25477188081936697
2018-01-25,0.15170690749728657
2018-01-26,-0.052324478178368126
2018-01-29,0.437181152337212
2018-01-30,0.13209562145732343
2018-01-31,0.26168699186991884
2018-02-01,0.09296281487405028
2018-02-02,0.22363523573201
2018-02-05,-0.6279884445212249
2018-02-06,0.10648778953988051
2018-02-07,0.4971271106941835
2018-02-08,0.11798310978638867
2018-02-09,-0.0949480364260709
2018-02-12,0.35312230538845757
2018-02-13,-0.09248117715818051
2018-02-14,-0.6810281065088756
2018-02-22,-0.30902309590834187
2018-02-23,0.2397111502814579
2018-02-26,-0.2007411838577198
2018-02-27,0.1313584826914604
2018-02-28,-0.07853246728215403
2018-03-01,0.08517609758067773
2018-03-02,-0.45917634729871354
2018-03-05,-0.05861560498820349
2018-03-06,-0.10293549244998676
2018-03-07,0.14780229844779127
2018-03-08,-0.02087003327461353
2018-03-09,0.10402684563758384
2018-03-12,0.3561387816589776
2018-03-13,-0.24002703162052136
2018-03-14,-0.01981479136429018
2018-03-15,0.018875125776343742
2018-03-16,0.08641494745036975
2018-03-19,-0.5437382822052551
2018-03-20,0.16558159212165366
2018-03-21,0.1409632343792453
2018-03-22,0.1498664109379357
2018-03-23,0.09976772233885751
2018-03-26,0.28317840864228544
2018-03-27,0.13426169975985486
2018-03-28,-0.1644888671070586
2018-03-29,-0.20214573720390683
2018-03-30,-0.25360590076386014
2018-04-02,0.13504124694275185
2018-04-03,-0.2047543870953886
2018-04-04,0.25391823277643366
2018-04-09,0.055299907778593234
2018-04-10,0.12381420841824188
2018-04-11,-0.25769572164033383
2018-04-12,0.1508385196429604
2018-04-13,-0.31184713366770744
2018-04-16,-0.06457006212702981
2018-04-17,0.019099028416953347
2018-04-18,0.09823519346293638
2018-04-19,-0.0573386745250041
2018-04-20,0.01119665687981905
2018-04-23,0.42204386996283694
2018-04-24,-0.030897592624081597
2018-04-25,-0.016754860938386212
2018-04-26,0.41773681552557096
2018-04-27,0.2390099186249728
2018-05-02,-0.43428404503930373
2018-05-03,0.05201239182753831
2018-05-04,0.1935437880131506
2018-05-07,-0.6235940281598931
2018-05-08,-0.12748155866380514
2018-05-09,0.018253549219759767
2018-05-10,-0.024050107509321253
2018-05-11,-0.32504458553682913
2018-05-14,0.5024691637946663
2018-05-15,0.1873531622172439
2018-05-16,0.2514211773202524
2018-05-17,0.1492006712594956
2018-05-18,0.23710601515719748
2018-05-21,-0.31333651235285365
2018-05-22,-0.3200676236576691
2018-05-23,-0.07091264924532607
2018-05-24,-0.21290273906241264
2018-05-25,-0.10882684590558914
2018-05-28,-0.0014083325555228413
2018-05-29,0.09274720238961466
2018-05-30,-0.36451194045833973
2018-05-31,0.12046576427249452
2018-06-01,-0.004251755643886489
2018-06-04,-0.01660790430657434
2018-06-05,0.14144691738651888
2018-06-06,0.18979856940414347
2018-06-07,-0.18946876996412648
2018-06-08,0.35352182690649675
2018-06-11,0.05234895905444416
2018-06-12,-0.11941850758795818
2018-06-13,0.3308779184974545
2018-06-14,0.17908048962628836
2018-06-15,-0.2955459308572531
2018-06-19,0.12723448904607215
2018-06-20,-0.008307124464347138
2018-06-21,-0.2733480512795771
2018-06-22,0.05980556045036157
2018-06-25,-0.05694095444951923
2018-06-26,-0.19316819948853237
2018-06-27,-0.08312267607749942
2018-06-28,-0.1445182719508272
2018-06-29,-0.1627177937121399
2018-07-02,-0.005870732421164676
2018-07-03,0.05172197581139984
2018-07-04,0.05905410041259339
2018-07-05,0.14798291298593916
2018-07-06,-0.00043443185535773504
2018-07-09,-0.04632858949824822
2018-07-10,-0.12381576606522654
2018-07-11,0.029632371620393373
2018-07-12,-0.053292439814421624
2018-07-13,-0.05305540070094186
2018-07-16,-0.003715243154277917
2018-07-17,0.566405356301733
2018-07-18,-0.055174672831069034
2018-07-19,0.3060375689297541
2018-07-20,0.11903243838508153
2018-07-23,0.13407001201112995
2018-07-24,-0.6444145479238113
2018-07-25,0.17392696416677125
2018-07-26,-0.48864401718830774
2018-07-27,-0.03777258609831543
2018-07-30,-0.05443601915709587
2018-07-31,0.32570306153816975
2018-08-01,-0.2176117679544219
2018-08-02,0.3069985631493508
2018-08-03,0.18338616035227107
2018-08-06,0.27860470742317955
2018-08-07,-0.0048367270589486505
2018-08-08,0.2085593750674382
2018-08-09,-0.0413948037670585
2018-08-10,-0.20864477697302683
2018-08-13,-0.4324314424987242
2018-08-14,-0.19743022934512378
2018-08-15,-0.2741252849638233
2018-08-16,0.0846944849298269
2018-08-17,0.3189128523252514
2018-08-20,0.32595327604726204
2018-08-21,0.09474477920204671
2018-08-22,0.2541724977971289
2018-08-23,-0.011977584738224106
2018-08-24,-0.4073041591168386
2018-08-27,-0.20411521190008453
2018-08-28,-0.07920621785970247
2018-08-29,-0.1294162494599592
