date,FCT_Donchian_Vol_Dfive
2014-02-28,
2014-03-03,
2014-03-04,
2014-03-05,
2014-03-06,0.6683432174761654
2014-03-07,0.5180650716986783
2014-03-10,1.0
2014-03-11,0.838778685336445
2014-03-12,0.025977079047898914
2014-03-13,0.0
2014-03-14,0.3683109899548153
2014-03-17,0.007291905526255446
2014-03-18,1.0
2014-03-19,0.3348346416162656
2014-03-20,0.0
2014-03-21,0.0
2014-03-24,0.032187934053988766
2014-03-25,1.0
2014-03-26,1.0
2014-03-27,0.23629171400917393
2014-03-28,0.5361649607388335
2014-03-31,0.0
2014-04-01,0.7572782929916562
2014-04-02,0.11976803684120757
2014-04-03,0.49015862186593895
2014-04-04,0.9073852976292001
2014-04-08,0.45678964501627656
2014-04-09,0.8205639048897744
2014-04-10,0.2136374785381408
2014-04-11,0.0
2014-04-14,0.4697862312741963
2014-04-15,1.0
2014-04-16,0.0
2014-04-17,1.0
2014-04-18,0.4401620680417894
2014-04-21,0.009442807393517279
2014-04-22,1.0
2014-04-23,0.39353378170469033
2014-04-24,0.7757044265682008
2014-04-25,0.7891335882895951
2014-04-28,0.0
2014-04-29,0.3844569035395839
2014-04-30,0.20332342610105378
2014-05-05,0.9824709537962713
2014-05-06,1.0
2014-05-07,1.0
2014-05-08,0.13256301603250187
2014-05-09,0.14151537279983883
2014-05-12,0.4295570719915393
2014-05-13,0.0
2014-05-14,0.20741834286768776
2014-05-15,0.6688503413914006
2014-05-16,0.7089868979516516
2014-05-19,1.0
2014-05-20,0.16878632190684748
2014-05-21,1.0
2014-05-22,1.0
2014-05-23,1.0
2014-05-26,0.5330463847633463
2014-05-27,0.27507453786523556
2014-05-28,0.0
2014-05-29,0.31889533990722824
2014-05-30,0.4034124338105511
2014-06-03,0.5019121396352226
2014-06-04,1.0
2014-06-05,1.0
2014-06-06,0.3578668710160577
2014-06-09,0.0
2014-06-10,1.0
2014-06-11,1.0
2014-06-12,0.35078147878998234
2014-06-13,0.5894443420067899
2014-06-16,0.0
2014-06-17,0.21243966616623888
2014-06-18,0.5706993152106246
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,1.0
2014-06-24,0.3026387363624234
2014-06-25,0.5082774829883099
2014-06-26,0.21512218652817833
2014-06-27,0.026663005243680777
2014-06-30,0.0
2014-07-01,1.0
2014-07-02,0.9709753628079649
2014-07-03,0.42220722240971986
2014-07-04,0.585831313472218
2014-07-07,0.0
2014-07-08,0.08209497841399682
2014-07-09,0.5083051206093948
2014-07-10,0.0
2014-07-11,0.33944567558288335
2014-07-14,0.12625237991198227
2014-07-15,0.7831549049595805
2014-07-16,0.99436064005739
2014-07-17,0.7773976670705343
2014-07-18,1.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.15581838387045563
2014-07-24,0.0
2014-07-25,0.8393626991565136
2014-07-28,0.24597000937207122
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,0.33149287112105114
2014-08-01,1.0
2014-08-04,0.4307892680385517
2014-08-05,1.0
2014-08-06,0.25950875925591477
2014-08-07,0.07688873013038043
2014-08-08,0.5158063939989284
2014-08-11,0.15021282770629776
2014-08-12,0.12400813835198372
2014-08-13,0.3356561546286877
2014-08-14,1.0
2014-08-15,0.38392014029407795
2014-08-18,0.08539053014973695
2014-08-19,0.0
2014-08-20,0.7344809598330725
2014-08-21,0.7523082386363636
2014-08-22,0.6091619318181818
2014-08-25,0.03469460227272727
2014-08-26,0.8673803480116249
2014-08-27,0.5433879039782848
2014-08-28,0.49754007973534653
2014-08-29,1.0
2014-09-01,0.0
2014-09-02,0.4548534393872441
2014-09-03,0.04143958364020229
2014-09-04,1.0
2014-09-05,0.32313605728727884
2014-09-09,0.334110522331567
2014-09-10,0.09366389099167298
2014-09-11,0.061314490465809716
2014-09-12,0.7596574630859806
2014-09-15,0.0
2014-09-16,0.35783339599334013
2014-09-17,0.25651216499274937
2014-09-18,0.7075030882431924
2014-09-19,0.6104152433006909
2014-09-22,1.0
2014-09-23,1.0
2014-09-24,0.4075336322869955
2014-09-25,0.6269506726457399
2014-09-26,0.2503784438389343
2014-09-29,0.0
2014-09-30,0.0
2014-10-08,1.0
2014-10-09,0.4275940452843644
2014-10-10,1.0
2014-10-13,0.3579635278662243
2014-10-14,0.10023359524315141
2014-10-15,1.0
2014-10-16,0.5567307544057108
2014-10-17,1.0
2014-10-20,0.6587546880266186
2014-10-21,0.5367711095198467
2014-10-22,0.0
2014-10-23,0.5381270383599938
2014-10-24,1.0
2014-10-27,0.4060675852757813
2014-10-28,0.8628360401858397
2014-10-29,0.2508524436718593
2014-10-30,0.1863475295848098
2014-10-31,1.0
2014-11-03,0.0
2014-11-04,0.36567638134217767
2014-11-05,0.0
2014-11-06,0.7783836626337456
2014-11-07,0.7231792047379276
2014-11-10,0.29552132182649876
2014-11-11,1.0
2014-11-12,0.0
2014-11-13,0.4561394080264413
2014-11-14,0.5250507194776229
2014-11-17,0.0
2014-11-18,0.08755494241072861
2014-11-19,0.4206743880137316
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.18516648787362486
2014-11-25,0.6452746050777224
2014-11-26,0.0
2014-11-27,0.049376848331220954
2014-11-28,1.0
2014-12-01,0.08907954970777071
2014-12-02,0.05801399245674143
2014-12-03,0.5422214332209007
2014-12-04,0.3609022556390977
2014-12-05,0.5467064826626464
2014-12-08,1.0
2014-12-09,0.01834759433300603
2014-12-10,0.9830551269462757
2014-12-11,1.0
2014-12-12,1.0
2014-12-15,1.0
2014-12-16,0.5571921667450466
2014-12-17,0.7593147519676511
2014-12-18,0.7948528405201917
2014-12-19,0.0
2014-12-22,0.7895109578390694
2014-12-23,0.0
2014-12-24,0.3287951477431531
2014-12-25,0.0
