date,FCT_Cr_Ref_1
2020-10-12,
2020-10-13,
2020-10-14,0.0360082304526749
2020-10-15,0.010261502813637868
2020-10-16,0.02653997378768021
2020-10-19,0.03000319182891797
2020-10-20,0.02200185931205454
2020-10-21,-0.004851425106124924
2020-10-22,-0.009750152346130409
2020-10-23,-0.03476923076923077
2020-10-26,-0.0057379662097545425
2020-10-27,0.0025649246553382495
2020-10-28,-0.017588743204349215
2020-10-29,0.005533854166666667
2020-10-30,-0.019423761735189383
2020-11-02,-0.006932981181908221
2020-11-03,0.012965425531914893
2020-11-04,-0.002953724975385625
2020-11-05,-0.0016458196181698486
2020-11-06,-0.013847675568743818
2020-11-09,-0.015713808090939484
2020-11-10,0.002377717391304348
2020-11-11,0.01762114537444934
2020-11-12,0.00999000999000999
2020-11-13,-0.002967359050445104
2020-11-16,-0.01521164021164021
2020-11-17,0.001343183344526528
2020-11-18,0.0006706908115358819
2020-11-19,0.005361930294906166
2020-11-20,-0.001
2020-11-23,0.002002002002002002
2020-11-24,0.005661005661005661
2020-11-25,0.009933774834437087
2020-11-26,0.0
2020-11-27,-0.005901639344262295
2020-11-30,0.005277044854881266
2020-12-01,-0.013123359580052493
2020-12-02,0.002327127659574468
2020-12-03,-0.013930348258706468
2020-12-04,0.007063572149344097
2020-12-07,0.01736806947227789
2020-12-08,0.025607353906762966
2020-12-09,-0.01056338028169014
2020-12-10,0.0016175994823681655
2020-12-11,-0.004198966408268734
2020-12-14,0.010055141096334739
2020-12-15,0.018625561978163133
2020-12-16,-0.010403530895334174
2020-12-17,-0.0012742911755336094
2020-12-18,0.010845295055821371
2020-12-21,-0.003155569580309246
2020-12-22,-0.00823045267489712
2020-12-23,-0.007979572294924991
2020-12-24,0.0016087516087516086
2020-12-25,0.01027947317699968
2020-12-28,0.0022257551669316376
2020-12-29,-0.007614213197969543
2020-12-30,-0.011508951406649617
2020-12-31,0.015847347994825355
2021-01-04,0.022285896211397645
2021-01-05,0.01806290875116786
2021-01-06,0.008565310492505354
2021-01-07,0.018198362147406732
2021-01-08,0.019958296097706284
2021-01-11,-0.006425233644859813
2021-01-12,-0.03409758965314521
2021-01-13,0.01125989044430919
2021-01-14,0.012037315678603671
2021-01-15,-0.019327980969372584
2021-01-18,-0.0030321406913280777
2021-01-19,0.0076034063260340635
2021-01-20,0.0027165710836100213
2021-01-21,0.002107164358819988
2021-01-22,-0.006608591168519075
2021-01-25,-0.018143332325370427
