date,FCT_Dbcd
2013-03-22,
2013-03-25,
2013-03-26,
2013-03-27,
2013-03-28,
2013-03-29,
2013-04-01,
2013-04-02,
2013-04-03,
2013-04-08,
2013-04-09,
2013-04-10,
2013-04-11,
2013-04-12,
2013-04-15,
2013-04-16,
2013-04-17,
2013-04-18,
2013-04-19,
2013-04-22,
2013-04-23,
2013-04-24,
2013-04-25,
2013-04-26,
2013-05-02,
2013-05-03,
2013-05-06,
2013-05-07,
2013-05-08,
2013-05-09,
2013-05-10,
2013-05-13,
2013-05-14,
2013-05-15,
2013-05-16,
2013-05-17,
2013-05-20,
2013-05-21,
2013-05-22,
2013-05-23,
2013-05-24,0.011830082235468855
2013-05-27,0.011445291742552105
2013-05-28,0.01059628720460801
2013-05-29,0.00950147774556126
2013-05-30,0.00854030727351989
2013-05-31,0.007123477857122
2013-06-03,0.005573089610603576
2013-06-04,0.0035505341456997484
2013-06-05,0.0011003176639577295
2013-06-06,-0.0016206576806339274
2013-06-07,-0.004189263084492099
2013-06-13,-0.006761887844498916
2013-06-14,-0.009114348570013846
2013-06-17,-0.011093582576170453
2013-06-18,-0.01259804055340498
2013-06-19,-0.013787150042485874
2013-06-20,-0.014739164041272063
2013-06-21,-0.015270939147060713
2013-06-24,-0.015372270087687767
2013-06-25,-0.014852246645910039
2013-06-26,-0.01395151554180996
2013-06-27,-0.01250768385730749
2013-06-28,-0.010736444676998375
2013-07-01,-0.00901314971639344
2013-07-02,-0.007555324280994811
2013-07-03,-0.0059930455989916104
2013-07-04,-0.004243658040381749
2013-07-05,-0.0020932713018306597
2013-07-08,0.0005613026883552532
2013-07-09,0.003212444148312154
2013-07-10,0.005619569405892049
2013-07-11,0.00760214910006841
2013-07-12,0.009093759583374064
2013-07-15,0.010280287643114006
2013-07-16,0.011407438119212583
2013-07-17,0.012459898601367453
2013-07-18,0.013211568364562738
2013-07-19,0.013772738869844675
2013-07-22,0.013996081940172055
2013-07-23,0.014222544299893036
2013-07-24,0.014479371737085906
2013-07-25,0.014923124172657315
2013-07-26,0.014925856302778822
2013-07-29,0.014224081448883628
2013-07-30,0.012853073375665006
2013-07-31,0.011131921793280796
2013-08-01,0.009255032713902028
2013-08-02,0.007634057630671667
2013-08-05,0.006664567594044822
2013-08-06,0.006064141828191585
2013-08-07,0.005622736545616003
2013-08-08,0.005166750949251506
2013-08-09,0.004945633795991295
2013-08-12,0.004973147468337326
2013-08-13,0.005328616738436626
2013-08-14,0.005597036864778559
2013-08-15,0.005794263545252232
2013-08-16,0.0057342206040913715
2013-08-19,0.005521922528269709
2013-08-20,0.005594739006313267
2013-08-21,0.006241172742158355
2013-08-22,0.0071509038645782425
2013-08-23,0.008211221718100483
2013-08-26,0.009347778539191047
2013-08-27,0.009896461004223778
2013-08-28,0.009428827846084805
2013-08-29,0.00824216195856364
2013-08-30,0.006471203365632912
2013-09-02,0.004277002457749397
2013-09-03,0.0016629705841084569
2013-09-04,-0.0011557576299811858
2013-09-05,-0.003845879118180244
2013-09-06,-0.006122108686480726
2013-09-09,-0.007950605233521656
2013-09-10,-0.009115868188706038
2013-09-11,-0.009694643993174929
2013-09-12,-0.010335619721481261
2013-09-13,-0.011208928790910918
2013-09-16,-0.012499175198571124
2013-09-17,-0.014076541369599935
2013-09-18,-0.01531047535823132
2013-09-23,-0.015346273416372258
2013-09-24,-0.014102188934093504
2013-09-25,-0.011848830278387667
2013-09-26,-0.009058016357869372
2013-09-27,-0.006516158642375096
2013-09-30,-0.004543586214111659
2013-10-08,-0.0032162213055172105
2013-10-09,-0.0026114222801687076
2013-10-10,-0.0023435938982912068
2013-10-11,-0.002256018773385144
2013-10-14,-0.0021827025287504713
2013-10-15,-0.0020376555172471568
2013-10-16,-0.0015157564288011947
2013-10-17,-0.000705230291136049
2013-10-18,0.0005451684937095257
2013-10-21,0.001722011548905502
2013-10-22,0.0022103220261253
2013-10-23,0.0015731627643884658
2013-10-24,-9.542400737393518e-05
2013-10-25,-0.0025237315592153927
2013-10-28,-0.004863794330578187
2013-10-29,-0.006476991581066652
2013-10-30,-0.0070284686550148
2013-10-31,-0.006633667860831749
2013-11-01,-0.005579060887110782
2013-11-04,-0.0045852483512535845
2013-11-05,-0.0041131337773718975
2013-11-06,-0.004181093664556307
2013-11-07,-0.004565710042531303
2013-11-08,-0.005249069109836883
2013-11-11,-0.006091241312186359
2013-11-12,-0.0067438529628178895
2013-11-13,-0.006997992406218912
2013-11-14,-0.006721945191074152
2013-11-15,-0.005829029891103978
2013-11-18,-0.004349300482323881
2013-11-19,-0.002396053971986429
2013-11-20,-0.0002738139819042605
2013-11-21,0.0014613710120564088
2013-11-22,0.0028593270405316805
2013-11-25,0.003739549606768664
2013-11-26,0.004233319367314996
2013-11-27,0.004453838025588769
2013-11-28,0.004905550018124243
2013-11-29,0.005351523750266091
2013-12-02,0.005871429074522483
2013-12-03,0.006417470572222486
2013-12-04,0.0070085741305022375
2013-12-05,0.00746108072077422
2013-12-06,0.007673068713865164
2013-12-09,0.007592284411089707
2013-12-10,0.007228307385346635
2013-12-11,0.006441731008372173
2013-12-12,0.005120690016973103
2013-12-13,0.0033991487511277245
2013-12-16,0.001668428677378367
2013-12-17,-5.55633445205924e-05
2013-12-18,-0.0014454184419946127
2013-12-19,-0.0024002581292251646
