date,predictions,targets
2023-11-06,-1.2059345245361328,41.09197998046875
2023-11-07,-19.783151626586914,-33.430763244628906
2023-11-08,10.50297737121582,-52.23556900024414
2023-11-09,10.899908065795898,-15.322433471679688
2023-11-10,-12.560726165771484,33.430763244628906
2023-11-13,-9.878751754760742,-63.379154205322266
2023-11-14,39.440433502197266,31.341341018676758
2023-11-15,28.188716888427734,104.47113800048828
2023-11-16,-4.7436113357543945,8.357690811157227
2023-11-17,-11.834878921508789,11.840062141418457
2023-11-20,-2.570707321166992,-30.644866943359375
2023-11-21,-15.352794647216797,4.875319480895996
2023-11-22,-36.59805679321289,11.143588066101074
2023-11-23,-53.70901870727539,-9.750638961791992
2023-11-24,-26.587078094482422,-3.4823710918426514
2023-11-27,-70.67204284667969,166.45733642578125
2023-11-28,-122.03120422363281,18.10832977294922
2023-11-29,-82.78700256347656,-9.750638961791992
2023-11-30,-53.09086608886719,32.734291076660156
2023-12-01,-17.101181030273438,5.571794033050537
2023-12-04,14.378149032592773,21.590702056884766
2023-12-05,-16.044527053833008,-141.38427734375
2023-12-06,20.384628295898438,-8.357690811157227
2023-12-07,9.701997756958008,-17.411855697631836
2023-12-08,39.36296844482422,29.948392868041992
2023-12-11,23.13905906677246,-101.68524169921875
2023-12-12,71.3427963256836,2.0894227027893066
2023-12-13,39.057525634765625,-29.25191879272461
2023-12-14,45.484745025634766,130.2406768798828
2023-12-15,-10.595751762390137,-2.0894227027893066
2023-12-18,-57.5222053527832,-6.26826810836792
2023-12-19,-11.524394989013672,-2.0894227027893066
2023-12-20,-9.891505241394043,20.19775390625
2023-12-21,-39.156097412109375,27.85896873474121
2023-12-22,-80.5481185913086,15.322433471679688
2023-12-25,-111.28115844726562,-16.715381622314453
2023-12-26,-117.15966033935547,27.85896873474121
2023-12-27,-64.52392578125,-11.143588066101074
2023-12-28,-37.728065490722656,-16.01890754699707
2023-12-29,5.543380260467529,-63.379154205322266
2024-01-02,10.652311325073242,41.788455963134766
2024-01-03,21.05602264404297,-41.788455963134766
2024-01-04,19.802030563354492,-79.39806365966797
2024-01-05,36.98754119873047,22.28717613220215
2024-01-08,1.7696294784545898,0.0
2024-01-09,41.85993194580078,6.250240802764893
2024-01-10,59.44272994995117,-18.750722885131836
2024-01-11,63.64839172363281,16.667308807373047
2024-01-12,91.08753967285156,-5.555769443511963
2024-01-15,89.99789428710938,55.55769348144531
2024-01-16,-6.919403553009033,-15.278366088867188
2024-01-17,-26.256855010986328,-40.279327392578125
2024-01-18,31.834909439086914,-0.6944711804389954
2024-01-19,29.134401321411133,3.472355842590332
2024-01-22,-6.928650379180908,-111.11538696289062
2024-01-23,15.828169822692871,42.36274337768555
2024-01-24,18.287818908691406,22.91754913330078
2024-01-25,23.010295867919922,26.38990592956543
2024-01-26,-41.36943054199219,18.056251525878906
2024-01-29,-20.550447463989258,13.194952964782715
2024-01-30,-50.0914306640625,26.38990592956543
2024-01-31,-19.32335090637207,-15.278366088867188
2024-02-01,-19.2994384765625,-15.972837448120117
2024-02-02,-28.34581756591797,13.889423370361328
2024-02-05,0.7646884918212891,-60.41899490356445
2024-02-06,30.32589340209961,-22.22307777404785
2024-02-07,15.6121826171875,-29.167789459228516
2024-02-08,47.45840072631836,29.862260818481445
2024-02-19,37.90938949584961,87.50337219238281
2024-02-20,43.19295120239258,-16.667308807373047
2024-02-21,74.77578735351562,13.194952964782715
2024-02-22,48.69669723510742,-8.333654403686523
2024-02-23,36.10859298706055,-36.11250305175781
2024-02-26,11.546323776245117,18.056251525878906
2024-02-27,-32.702972412109375,-20.139663696289062
2024-02-28,-35.69982147216797,-15.278366088867188
2024-02-29,-94.26416015625,11.806010246276855
2024-03-01,-26.1395206451416,27.778846740722656
2024-03-04,-39.141258239746094,48.61298370361328
2024-03-05,-46.924278259277344,87.50337219238281
2024-03-06,-30.960376739501953,-4.166827201843262
2024-03-07,-53.08910369873047,25.6954345703125
2024-03-08,-23.215351104736328,15.278366088867188
2024-03-11,-21.975521087646484,-4.166827201843262
2024-03-12,-5.254107475280762,-1.3889423608779907
2024-03-13,16.82021141052246,-6.250240802764893
2024-03-14,51.69717025756836,97.92044067382812
2024-03-15,-62.152671813964844,39.58485794067383
2024-03-18,-104.99899291992188,-11.111538887023926
2024-03-19,-72.92276763916016,-15.972837448120117
2024-03-20,-17.12055015563965,16.667308807373047
2024-03-21,1.0577917098999023,118.06010437011719
2024-03-22,-63.43627166748047,-127.08822631835938
2024-03-25,-9.964415550231934,25.6954345703125
2024-03-26,12.644901275634766,-2.083413600921631
2024-03-27,9.637767791748047,-2.7778847217559814
2024-03-28,-17.282119750976562,27.084375381469727
2024-03-29,-12.02053165435791,59.72452163696289
2024-04-01,-161.01559448242188,16.667308807373047
2024-04-02,-19.993715286254883,46.52956771850586
2024-04-03,-16.94199562072754,159.03390502929688
2024-04-08,-87.37952423095703,234.0367889404297
2024-04-09,-117.61546325683594,29.167789459228516
2024-04-10,2.4133787155151367,23.61202049255371
2024-04-11,-108.05947875976562,-27.778846740722656
2024-04-12,1.1367173194885254,213.89712524414062
2024-04-15,-77.7644271850586,-25.00096321105957
2024-04-16,-13.707448959350586,-47.22404098510742
2024-04-17,-9.405600547790527,14.583894729614258
2024-04-18,11.479251861572266,35.41802978515625
2024-04-19,30.631587982177734,-15.278366088867188
2024-04-22,13.77794075012207,-166.67308044433594
2024-04-23,47.40304183959961,-131.2550506591797
2024-04-24,107.50028228759766,81.25312805175781
2024-04-25,56.85578155517578,-13.889423370361328
2024-04-26,15.360798835754395,60.41899490356445
2024-04-29,6.586154937744141,-58.33557891845703
2024-04-30,105.69288635253906,-54.16875076293945
2024-05-06,33.78472137451172,32.64014434814453
2024-05-07,20.81990623474121,27.084375381469727
2024-05-08,-21.005266189575195,7.639183044433594
2024-05-09,24.283010482788086,35.41802978515625
2024-05-10,-5.430273056030273,177.09014892578125
2024-05-13,-112.18089294433594,-75.69735717773438
2024-05-14,-68.49413299560547,5.555769443511963
2024-05-15,-119.4125747680664,36.03858184814453
2024-05-16,-107.84123992919922,139.302978515625
2024-05-17,-117.46955871582031,47.127376556396484
2024-05-20,-56.12491989135742,389.493896484375
2024-05-21,-221.29342651367188,13.860992431640625
2024-05-22,-28.359560012817383,77.6215591430664
2024-05-23,-64.01634979248047,-269.5963134765625
2024-05-24,8.357719421386719,27.72198486328125
2024-05-27,-16.418033599853516,60.295318603515625
2024-05-28,8.498335838317871,142.07518005371094
2024-05-29,-49.32764434814453,175.341552734375
2024-05-30,-178.46177673339844,-186.43035888671875
2024-05-31,-126.09264373779297,-26.335886001586914
2024-06-03,-156.7405242919922,-190.58865356445312
2024-06-04,8.116130828857422,89.40340423583984
2024-06-05,41.446144104003906,-214.8453826904297
2024-06-06,-52.314857482910156,180.19290161132812
2024-06-07,-162.3095703125,128.2141876220703
2024-06-11,-196.38246154785156,-374.9398498535156
2024-06-12,-4.935367584228516,56.83007049560547
2024-06-13,-87.96643829345703,-12.474893569946289
2024-06-14,-76.17784118652344,-47.82042694091797
2024-06-17,14.195718765258789,3.4652481079101562
2024-06-18,-130.37571716308594,49.899574279785156
2024-06-19,-67.90773010253906,13.860992431640625
2024-06-20,-45.17103958129883,168.4110565185547
2024-06-21,-94.39987182617188,14.55404281616211
2024-06-24,-116.30897521972656,-149.00567626953125
2024-06-25,-50.30659484863281,6.2374467849731445
2024-06-26,-44.27174377441406,-109.50184631347656
2024-06-27,-29.778135299682617,-29.80113410949707
2024-06-28,-4.685449600219727,91.48255157470703
2024-07-01,26.056921005249023,-22.870637893676758
2024-07-02,28.690689086914062,46.434326171875
2024-07-03,-1.219397783279419,122.71736907958984
2024-07-04,-35.57117462158203,36.5394401550293
2024-07-05,-78.07588195800781,50.327911376953125
2024-07-08,-71.55738830566406,32.40290069580078
2024-07-09,-3.3666648864746094,25.5086669921875
2024-07-10,-146.79759216308594,-26.887514114379883
2024-07-11,-144.76611328125,37.91828918457031
2024-07-12,-198.25344848632812,-75.14715576171875
2024-07-15,-113.30462646484375,-19.99327850341797
2024-07-16,-36.40597915649414,39.29713439941406
2024-07-17,-104.36355590820312,-19.303855895996094
2024-07-18,-112.66876983642578,-76.5260009765625
2024-07-19,-99.40145874023438,-212.3424072265625
2024-07-22,63.14562225341797,-48.259639739990234
2024-07-23,-52.46946334838867,-48.259639739990234
2024-07-24,-17.035755157470703,116.51255798339844
2024-07-25,-75.34953308105469,-334.370361328125
2024-07-26,30.103296279907227,14.47789192199707
2024-07-29,-0.7169170379638672,41.36540603637695
2024-07-30,-32.76646423339844,-24.819242477416992
2024-07-31,-32.98875427246094,114.44429016113281
2024-08-01,-9.56132698059082,39.29713439941406
2024-08-02,-36.00798797607422,-17.92500877380371
2024-08-05,22.386030197143555,-171.6664276123047
2024-08-06,0.6776332855224609,-235.78280639648438
2024-08-07,-17.565099716186523,32.40290069580078
2024-08-08,12.046243667602539,-17.235586166381836
2024-08-09,30.647315979003906,103.41351318359375
2024-08-12,6.982519149780273,81.35196685791016
2024-08-13,11.257749557495117,-31.0240535736084
2024-08-14,-76.80369567871094,4.825963973999023
2024-08-15,-27.618282318115234,24.129819869995117
2024-08-16,-23.73638343811035,63.42695617675781
2024-08-19,-98.70514678955078,112.37601470947266
2024-08-20,-80.78429412841797,72.38945770263672
2024-08-21,-144.88926696777344,5.515387535095215
2024-08-22,-55.68830108642578,-34.47117233276367
2024-08-23,-70.2293701171875,-13.099044799804688
2024-08-26,-18.35125160217285,126.16448974609375
2024-08-27,-24.21306037902832,-13.099044799804688
2024-08-28,10.145864486694336,-89.62504577636719
2024-08-29,4.154529571533203,6.8942341804504395
2024-08-30,3.998464584350586,-23.440397262573242
2024-09-02,-0.01876639947295189,-193.03855895996094
2024-09-03,26.387948989868164,0.6894234418869019
2024-09-04,-3.582460403442383,-109.61832427978516
2024-09-05,22.57347297668457,26.887514114379883
2024-09-06,31.93684959411621,97.20870208740234
2024-09-09,-50.4359130859375,-184.76547241210938
2024-09-10,32.524925231933594,53.775028228759766
2024-09-11,25.691572189331055,84.10965728759766
2024-09-12,-22.15201759338379,-13.788468360900879
2024-09-13,3.950876235961914,184.0760498046875
2024-09-18,-50.134254455566406,17.235586166381836
2024-09-19,-45.2108154296875,22.750972747802734
2024-09-20,17.0847110748291,45.50194549560547
2024-09-23,-72.77731323242188,-44.812522888183594
2024-09-24,-89.02084350585938,42.7442512512207
2024-09-25,-79.96897888183594,166.1510467529297
2024-09-26,-53.757835388183594,48.94906234741211
2024-09-27,-110.34790802001953,5.515387535095215
2024-09-30,-93.82023620605469,-49.638484954833984
2024-10-08,-55.46636962890625,-83.42023468017578
2024-10-09,-38.13648223876953,-121.3385238647461
2024-10-10,-59.75439453125,21.37212562561035
2024-10-11,-51.273799896240234,109.61832427978516
2024-10-14,-87.83555603027344,67.56349182128906
2024-10-15,-91.25990295410156,-50.327911376953125
2024-10-16,-54.14890670776367,122.71736907958984
2024-10-17,-84.5960922241211,-51.706756591796875
2024-10-18,-71.33489227294922,56.53272247314453
2024-10-21,-23.22766876220703,308.1722717285156
2024-10-22,-139.9254150390625,-6.8942341804504395
2024-10-23,1.289642333984375,11.720198631286621
2024-10-24,-133.41873168945312,-82.7308120727539
2024-10-25,-50.10954284667969,-62.0481071472168
2024-10-28,-105.41702270507812,50.327911376953125
2024-10-29,-18.83128547668457,45.50194549560547
2024-10-30,-112.59123992919922,27.576936721801758
2024-10-31,-128.80230712890625,-117.89140319824219
2024-11-01,-10.862504959106445,-126.85391235351562
2024-11-04,16.76682472229004,28.95578384399414
2024-11-05,-29.014156341552734,-8.962504386901855
2024-11-06,-21.19569969177246,-146.84718322753906
2024-11-07,15.894548416137695,-55.84329605102539
2024-11-08,31.34355926513672,42.05482864379883
2024-11-11,50.345455169677734,27.576936721801758
2024-11-12,42.10911560058594,-150.98373413085938
2024-11-13,40.59245300292969,67.56349182128906
2024-11-14,-0.6677970886230469,-139.4445037841797
2024-11-15,58.65111541748047,59.76192855834961
2024-11-18,73.94506072998047,66.63111114501953
2024-11-19,53.72953414916992,88.61251068115234
2024-11-20,-31.725019454956055,-38.46744918823242
2024-11-21,9.54728889465332,54.266578674316406
2024-11-22,-72.24149322509766,-24.72907257080078
2024-11-25,-79.02845001220703,-100.97705078125
2024-11-26,-37.37646484375,-37.7805290222168
2024-11-27,-0.06182574853301048,49.45814514160156
2024-11-28,-29.85595703125,-97.5424575805664
2024-11-29,-15.465316772460938,113.34158325195312
2024-12-02,-45.46803283691406,-69.37879180908203
2024-12-03,31.318052291870117,142.87908935546875
2024-12-04,-10.562517166137695,6.869186878204346
2024-12-05,42.13948059082031,12.36453628540039
2024-12-06,37.85426712036133,-6.182268142700195
2024-12-09,65.87594604492188,-19.23372459411621
2024-12-10,47.965972900390625,88.61251068115234
2024-12-11,-16.24888801574707,-6.869186878204346
2024-12-12,-49.41419219970703,68.6918716430664
2024-12-13,-36.191795349121094,-150.43519592285156
2024-12-16,9.132547378540039,-40.528202056884766
2024-12-17,65.5546646118164,-13.0514554977417
2024-12-18,-22.90351676940918,-10.990699768066406
2024-12-19,-38.43714904785156,-134.6360626220703
2024-12-20,22.083696365356445,-41.902042388916016
2024-12-23,-44.78950500488281,95.48169708251953
2024-12-24,16.96578025817871,-2.060756206512451
2024-12-25,56.94765853881836,1.3738374710083008
2024-12-26,-7.261381149291992,0.6869187355041504
2024-12-27,-47.0406608581543,12.36453628540039
2024-12-30,-43.69641876220703,-28.163667678833008
2024-12-31,-30.04929542541504,-61.82268524169922
