date,Turnover
2012-12-28,9.418411164787976
2012-12-31,6.037006871977603
2013-01-04,5.041395808414374
2013-01-07,6.291797080789612
2013-01-08,11.588668745008116
2013-01-09,7.404930924548353
2013-01-10,6.115104489964825
2013-01-11,9.790657794630889
2013-01-14,8.61612706493782
2013-01-15,9.396235521235521
2013-01-16,5.569315581443728
2013-01-17,5.012269335267577
2013-01-18,6.408398495630293
2013-01-21,4.1394868212315705
2013-01-22,3.7041585453950687
2013-01-23,3.102162936167006
2013-01-24,5.074360053668675
2013-01-25,4.391785266573262
2013-01-28,4.257015296337777
2013-01-29,2.9892298378102793
2013-01-30,2.5316929795095735
2013-01-31,1.5538543801800195
2013-02-01,5.418719712630045
2013-02-04,4.613219822298227
2013-02-05,8.34086603518268
2013-02-06,2.8663609868384414
2013-02-07,2.0107646881030434
2013-02-08,1.860090002168727
2013-02-18,1.0027520072630294
2013-02-19,3.987347584725263
2013-02-20,2.4918897836510885
2013-02-21,4.034698616239057
2013-02-22,6.2085144349629156
2013-02-25,6.478412476041659
2013-02-26,7.985981696480476
2013-02-27,6.453009313610393
2013-02-28,5.073254397118033
2013-03-01,6.761991499696418
2013-03-04,3.9403785177130777
2013-03-05,3.164107003239138
2013-03-06,4.762497117259405
2013-03-07,2.2435384425449714
2013-03-08,1.9726040052873204
2013-03-11,3.511408134205491
2013-03-12,2.4525109137884953
2013-03-13,3.8347586680485524
2013-03-14,4.366202661079362
2013-03-15,4.244393890152746
2013-03-18,2.9019519987532143
2013-03-19,2.3779460860032886
2013-03-20,1.7615831052621362
2013-03-21,2.1431847077585635
2013-03-22,1.8615559516624796
2013-03-25,1.8706461702269248
2013-03-26,1.3023945165794326
2013-03-27,0.897576675501704
2013-03-28,1.748080756985152
2013-03-29,1.689344970618735
2013-04-01,1.5084692545403466
2013-04-02,1.7457967377666248
2013-04-03,2.0136358228624247
2013-04-08,2.1360237961250905
2013-04-09,1.4329109471444963
2013-04-10,1.7921523329483007
2013-04-11,1.2977161788288367
2013-04-12,2.611045804483281
2013-04-15,3.6961479135599387
2013-04-16,3.8708909991905394
2013-04-17,3.0628708972524485
2013-04-18,3.0598447507452553
2013-04-19,2.211057341977915
2013-04-22,2.48643134175649
2013-04-23,2.0387253053476586
2013-04-24,3.162858424438806
2013-04-25,2.113596413795221
2013-04-26,1.6374761628389023
2013-05-02,1.2798109300156504
2013-05-03,3.058081762883657
2013-05-06,2.1094771241830066
2013-05-07,1.5537090037438772
2013-05-08,1.4465364527906481
2013-05-09,1.0369638964912569
2013-05-10,1.133129504976535
2013-05-13,1.885209530957467
2013-05-14,1.1351776478325009
2013-05-15,2.993530672272331
2013-05-16,2.004634574962958
2013-05-17,1.3393765783423166
2013-05-20,0.8032677073625349
2013-05-21,0.7489790633279547
2013-05-22,0.5336310599915959
2013-05-23,0.6626966878205686
2013-05-24,0.7416897075026505
2013-05-27,0.5414308790578917
2013-05-28,0.29848599386838015
2013-05-29,1.2370265433939756
2013-05-30,0.9123764228721799
2013-05-31,1.0606115920029975
2013-06-03,1.5730421686746987
2013-06-04,1.4046003796064872
2013-06-05,2.8649602026049203
2013-06-06,1.2463044005074768
2013-06-07,1.5171382602917003
2013-06-13,0.9950074386426074
2013-06-14,1.3159344827861585
2013-06-17,2.047468046848423
2013-06-18,1.884481729594654
2013-06-19,1.4259945541030652
2013-06-20,1.2538049628302101
2013-06-21,1.7648007198830191
2013-06-24,1.3596418452483445
2013-06-25,1.8494967904692168
2013-06-26,1.714532195470053
2013-06-27,1.4436472205108764
2013-06-28,1.175962559334219
2013-07-01,0.992904652259296
2013-07-02,1.3992758997424182
2013-07-03,1.614372903722439
2013-07-04,1.1513743300935597
2013-07-05,1.0245012449896758
2013-07-08,0.9318906065998729
2013-07-09,1.6796522452586071
2013-07-10,1.4136265705326478
2013-07-11,1.5529686628704469
2013-07-12,1.6769091377734733
2013-07-15,0.9468673467136375
2013-07-16,1.1496218837921728
2013-07-17,1.1094765617760363
2013-07-18,0.7604279632395318
2013-07-19,2.084919555579558
2013-07-22,1.3447201994341083
2013-07-23,1.928286666650291
2013-07-24,1.370497670784326
2013-07-25,0.8985504926587107
2013-07-26,1.9868744954110265
2013-07-29,0.9536204367386387
2013-07-30,0.8712910938001346
2013-07-31,0.9666126504650406
2013-08-01,0.7533587760314246
2013-08-02,0.8177985606254338
2013-08-05,2.032294937392901
2013-08-06,1.168880651209336
2013-08-07,1.198141604248205
2013-08-08,1.1335069779807787
2013-08-09,0.9190719925402633
2013-08-12,0.8213432552273857
2013-08-13,1.2360796652921375
2013-08-14,1.5569362901063366
2013-08-15,2.0791537817291585
2013-08-16,1.7549523936143014
2013-08-19,1.3237208828176767
2013-08-20,1.77932284215546
2013-08-21,1.435456131075012
2013-08-22,1.7493185339541177
2013-08-23,1.2517535927628312
