date,FCT_Dbcd
2018-12-10,
2018-12-11,
2018-12-12,
2018-12-13,
2018-12-14,
2018-12-17,
2018-12-18,
2018-12-19,
2018-12-20,
2018-12-21,
2018-12-24,
2018-12-25,
2018-12-26,
2018-12-27,
2018-12-28,
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-07,
2019-01-08,
2019-01-09,
2019-01-10,
2019-01-11,
2019-01-14,
2019-01-15,
2019-01-16,
2019-01-17,
2019-01-18,
2019-01-21,
2019-01-22,
2019-01-23,
2019-01-24,
2019-01-25,
2019-01-28,
2019-01-29,
2019-01-30,
2019-01-31,
2019-02-01,
2019-02-11,
2019-02-12,
2019-02-13,0.013393012580174574
2019-02-14,0.01274402647669009
2019-02-15,0.011234417378789673
2019-02-18,0.009093835569220885
2019-02-19,0.0062783693577539695
2019-02-20,0.003130467278767463
2019-02-21,0.00016215989259500547
2019-02-22,-0.0023028066623679007
2019-02-25,-0.004285354133613969
2019-02-26,-0.0052409371436996565
2019-02-27,-0.005076623342095583
2019-02-28,-0.004360006573585167
2019-03-01,-0.00356222507887089
2019-03-04,-0.0027799652118900807
2019-03-05,-0.00234567441414833
2019-03-06,-0.0019184723712170316
2019-03-07,-0.0014234941420058506
2019-03-08,-0.0005744146096738177
2019-03-11,0.000598352145493502
2019-03-12,0.002063338836194082
2019-03-13,0.0033893673541906416
2019-03-14,0.004705337825310293
2019-03-15,0.005568361975181228
2019-03-18,0.005865515460933156
2019-03-19,0.005606863168415026
2019-03-20,0.004930119435850449
2019-03-21,0.0038037328887026004
2019-03-22,0.002535304448829375
2019-03-25,0.001260526644964555
2019-03-26,-0.00019045898543403267
2019-03-27,-0.0019144901682463795
2019-03-28,-0.004385934912126977
2019-03-29,-0.007195696299158313
2019-04-01,-0.009815056545389144
2019-04-02,-0.011851615873408732
2019-04-03,-0.013252483782045988
2019-04-04,-0.013676196039626979
2019-04-08,-0.013496468443949907
2019-04-09,-0.012955848145670985
2019-04-10,-0.012027143688135957
2019-04-11,-0.0109145365824517
2019-04-12,-0.009691671828574487
2019-04-15,-0.008632062063834671
2019-04-16,-0.008034763681867044
2019-04-17,-0.007950970346664327
2019-04-18,-0.00788052751094806
2019-04-19,-0.007288630381349274
2019-04-22,-0.005642275298243954
2019-04-23,-0.0027026430594587272
2019-04-24,0.000549684895882767
2019-04-25,0.0033411113680085315
2019-04-26,0.005069473966700833
2019-04-29,0.005638526301168051
2019-04-30,0.0049799791792942225
2019-05-06,0.003939939006702178
2019-05-07,0.0028253288440883316
2019-05-08,0.0020553107610821134
2019-05-09,0.0014937933283383613
2019-05-10,0.001326838484339205
2019-05-13,0.0014420918072962845
2019-05-14,0.001636275184502714
2019-05-15,0.0017644522446589287
2019-05-16,0.0017143969716411085
2019-05-17,0.0009586224022281036
2019-05-20,-0.0005694255290359772
2019-05-21,-0.002173260902693228
2019-05-22,-0.0035513509064701238
2019-05-23,-0.004363182634581834
2019-05-24,-0.004150467562863748
2019-05-27,-0.003097233868868119
2019-05-28,-0.0018108810719591312
2019-05-29,-0.0005666686448833065
2019-05-30,0.00024313714007777486
2019-05-31,0.0004376305749627295
2019-06-03,0.00021987343747821548
2019-06-04,2.604159318260839e-05
2019-06-05,5.250961820966924e-05
2019-06-06,0.000685868475117132
2019-06-10,0.0017452826642790783
2019-06-11,0.0033629274112697725
2019-06-12,0.005224563048275433
2019-06-13,0.006892056845613645
2019-06-14,0.007917253423237142
2019-06-17,0.008464365559105888
2019-06-18,0.008231738968052394
2019-06-19,0.007501161404137935
2019-06-20,0.006711801917970224
2019-06-21,0.005959489827749139
2019-06-24,0.0055795864996356585
2019-06-25,0.005723660920958376
2019-06-26,0.0062407244700094485
2019-06-27,0.0068634989416196225
2019-06-28,0.007315019171327872
2019-07-01,0.007277601008072944
2019-07-02,0.006996768141387647
2019-07-03,0.006326181659930053
2019-07-04,0.005328985526508598
2019-07-05,0.004509456013357499
2019-07-08,0.0038829496665995313
2019-07-09,0.0029495279657193348
2019-07-10,0.0018577519111770506
2019-07-11,0.0007784169804964351
2019-07-12,-0.0005197816292677262
2019-07-15,-0.001885856569655959
2019-07-16,-0.003042821654927693
2019-07-17,-0.004006830191651519
2019-07-18,-0.00480557038797594
2019-07-19,-0.005119719407150181
2019-07-22,-0.004812755171841526
2019-07-23,-0.004239366568891574
2019-07-24,-0.003572522523038453
2019-07-25,-0.002945716630973248
