underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open
PB,2011-03-24,PB1109,19230.0,18935.0,19570.0,18830.0,0,73440.0,18350.0,19095.0,18350.0,9696.0,20550.0,16145.0,19230.0
PB,2011-03-25,PB1109,18935.0,18950.0,19135.0,18860.0,0,24858.0,18935.0,18995.0,19095.0,8494.0,20240.0,17945.0,18935.0
PB,2011-03-28,PB1109,18900.0,18605.0,19035.0,18500.0,0,16960.0,18950.0,18775.0,18995.0,8262.0,20130.0,17855.0,18900.0
PB,2011-03-29,PB1109,18530.0,18675.0,18735.0,18485.0,0,10618.0,18605.0,18635.0,18775.0,7968.0,19900.0,17645.0,18530.0
PB,2011-03-30,PB1109,18800.0,18760.0,18850.0,18695.0,0,8086.0,18675.0,18755.0,18635.0,7320.0,19750.0,17515.0,18800.0
PB,2011-03-31,PB1109,18700.0,18665.0,18720.0,18580.0,0,3056.0,18760.0,18650.0,18755.0,6776.0,19880.0,17625.0,18700.0
PB,2011-04-01,PB1109,18780.0,18640.0,18780.0,18570.0,0,2550.0,18665.0,18665.0,18650.0,6716.0,19765.0,17530.0,18780.0
PB,2011-04-06,PB1109,18675.0,19220.0,19360.0,18675.0,0,15400.0,18640.0,19080.0,18665.0,9362.0,19780.0,17545.0,18675.0
PB,2011-04-07,PB1109,19200.0,19075.0,19300.0,19035.0,0,10426.0,19220.0,19135.0,19080.0,8644.0,20220.0,17935.0,19200.0
PB,2011-04-08,PB1109,19090.0,19175.0,19250.0,19005.0,0,8434.0,19075.0,19145.0,19135.0,9388.0,20280.0,17985.0,19090.0
PB,2011-04-11,PB1109,19250.0,19210.0,19440.0,19145.0,0,13938.0,19175.0,19285.0,19145.0,10242.0,20290.0,17995.0,19250.0
PB,2011-04-12,PB1109,19000.0,18800.0,19125.0,18790.0,0,9256.0,19210.0,18955.0,19285.0,9154.0,20440.0,18125.0,19000.0
