date,FCT_Cr_1
2010-01-04,
2010-01-05,0.0007453416149068067
2010-01-06,0.0042204568023832875
2010-01-07,-0.02843016069221255
2010-01-08,-0.014758269720101864
2010-01-11,0.007489669421487706
2010-01-12,-0.00974109202768523
2010-01-13,-0.029510742945897037
2010-01-14,0.007201920512136571
2010-01-15,-0.00715042372881356
2010-01-18,-0.005601493731661709
2010-01-19,0.0032188841201716877
2010-01-20,-0.016310160427807547
2010-01-21,0.011416145691764053
2010-01-22,0.0013437248051599818
2010-01-25,-0.0037573805689747673
2010-01-26,-0.01212284482758629
2010-01-27,0.009817289337333012
2010-01-28,-0.010802052389954096
2010-01-29,-0.007644007644007635
2010-02-01,-0.012104539202200792
2010-02-02,-0.0011138958507380468
2010-02-03,0.01979369947030955
2010-02-04,-0.006287588846364171
2010-02-05,0.0016506189821182378
2010-02-08,0.011809942323537595
2010-02-09,0.002442996742670926
2010-02-10,-0.0027078256160303605
2010-02-11,0.008960086885691084
2010-02-12,-0.004305705059203422
2010-02-22,0.013513513513513426
2010-02-23,0.010400000000000015
2010-02-24,-0.008709422011084666
2010-02-25,-0.006656017039403639
2010-02-26,-0.0032162958992227424
2010-03-01,0.006722237160527042
2010-03-02,-0.0021367521367521873
2010-03-03,0.008565310492505432
2010-03-04,-0.010350318471337593
2010-03-05,0.008313220702601197
2010-03-08,0.0031914893617021414
2010-03-09,0.00503711558854714
2010-03-10,0.000527565286204272
2010-03-11,-0.005800158186132394
2010-03-12,-0.007159904534606206
2010-03-15,-0.002670940170940203
2010-03-16,0.0018746652383503546
2010-03-17,0.0024057738572573354
2010-03-18,-0.007466666666666658
2010-03-19,0.004567436861902295
2010-03-22,0.002941963091735657
2010-03-23,0.0010666666666667539
2010-03-24,0.0013319126265316538
2010-03-25,0.0005320563979781674
2010-03-26,-0.005051847912789102
2010-03-29,0.0024051309460180895
2010-03-30,0.010130631831511621
2010-03-31,-0.0005278437582475407
2010-04-01,0.0
2010-04-02,0.0034327964087668386
2010-04-06,0.0005263157894737882
2010-04-07,0.01446607048921607
2010-04-08,-0.0028519574799065655
2010-04-09,0.007540301612064464
2010-04-12,0.0002580645161290234
2010-04-13,-0.004127966976264168
2010-04-14,-0.0018134715025907315
2010-04-15,0.0
2010-04-16,0.001297690111601305
2010-04-19,-0.013737687921202706
2010-04-20,0.0026281208935611355
2010-04-21,0.002096985583224165
2010-04-22,-0.0007847240387130256
2010-04-23,0.008115183246073262
2010-04-26,0.0
2010-04-27,0.001007302946361117
2010-04-28,-0.010566037735849045
2010-04-29,-0.004576659038901597
2010-04-30,0.0048531289910600205
2010-05-04,-0.005083884087442801
2010-05-05,0.004598875830352575
2010-05-06,-0.011953204476093578
2010-05-07,-0.019305019305019405
2010-05-10,0.014698162729658779
2010-05-11,-0.008018623900672522
2010-05-12,0.006518904823989563
2010-05-13,-0.0020725388601036247
2010-05-14,-0.008047767393561778
2010-05-17,-0.02224548547500652
2010-05-18,0.009368308351177721
2010-05-19,-0.003977724741447888
2010-05-20,0.006656017039403614
2010-05-21,0.005818566516794493
2010-05-24,-0.00105180120957139
2010-05-25,-0.010265859436693857
2010-05-26,0.00718085106382978
2010-05-27,0.002640612622128331
2010-05-28,-0.0018435607058203826
2010-05-31,-0.009234828496042208
2010-06-01,-0.0007989347536617834
2010-06-02,0.007462686567164171
2010-06-03,-0.0002645502645502643
2010-06-04,0.005027785128340826
2010-06-07,-0.021327014218009456
2010-06-08,0.0018832391713747626
2010-06-09,0.00026852846401718554
2010-06-10,-0.002684563758389259
2010-06-11,-0.002691790040376848
2010-06-17,0.013495276653171377
2010-06-18,0.004260985352862845
2010-06-21,0.01325908247149296
2010-06-22,-0.0031405391258832733
2010-06-23,-0.0026253609871357284
2010-06-24,-0.00236904448539089
2010-06-25,-0.0026385224274406305
2010-06-28,-0.0023809523809523786
2010-06-29,-0.010872447626624227
2010-06-30,-0.005361930294906161
2010-07-01,-0.008086253369272229
2010-07-02,0.0029891304347826058
2010-07-05,-0.005960444324031422
2010-07-06,0.0005451076587626051
2010-07-07,-0.0013620266957232348
2010-07-08,0.008456082924168022
2010-07-09,0.005950770895320524
2010-07-12,-0.001613336918526484
2010-07-13,0.0018852679773767823
2010-07-14,0.005107526881720425
2010-07-15,-0.0005349023803155918
2010-07-16,0.013647310677013634
2010-07-19,-0.0018479408658922897
2010-07-20,-0.001057921184871726
2010-07-21,0.0005295207836907593
2010-07-22,0.003704683778777451
2010-07-23,0.005009227524387024
2010-07-26,0.0031479538300104902
2010-07-27,-0.011244769874476977
2010-07-28,0.005025125628140698
2010-07-29,0.009736842105263148
2010-07-30,0.002345582486317433
2010-08-02,0.019500780031201353
2010-08-03,0.0005100739607243045
2010-08-04,0.00382360438439969
2010-08-05,-0.00507872016251904
2010-08-06,0.02194997447677384
2010-08-09,0.021449704142011843
2010-08-10,-0.00820661356504941
2010-08-11,-0.006327573618885484
2010-08-12,-0.00244917952485906
2010-08-13,0.024060888779769203
2010-08-16,-0.0028770079117718343
2010-08-17,-0.005049290694878567
2010-08-18,-0.01256645722571289
2010-08-19,0.0012236906510034295
2010-08-20,-0.027377169396235662
2010-08-23,0.0032671525508922413
2010-08-24,-0.006262525050100217
2010-08-25,-0.0032770355432317185
2010-08-26,0.010116337885685408
2010-08-27,0.010015022533800728
2010-08-30,0.00941993058998508
2010-08-31,-0.019155206286836916
2010-09-01,0.001251877816725091
2010-09-02,0.006751687921980464
2010-09-03,0.011177347242921043
2010-09-06,0.005158437730287389
2010-09-07,0.008553274682306962
2010-09-08,-0.0024230676035861464
2010-09-09,-0.01603109059995144
2010-09-10,0.005924463095532007
2010-09-13,0.002699386503067468
2010-09-14,-0.004894762604013718
2010-09-15,0.0014756517461878796
2010-09-16,-0.0002455795677799376
2010-09-17,0.003193318594939993
2010-09-20,0.03330068560235046
2010-09-21,-0.004976303317535535
2010-09-27,0.026911169326030007
2010-09-28,0.012059369202226444
2010-09-29,-0.017873510540788357
2010-09-30,0.003033131124591634
2010-10-08,-0.0072109792975110455
2010-10-11,0.04475164011246495
2010-10-12,0.0015698587127157076
2010-10-13,0.002015226153157215
2010-10-14,0.00916201117318436
2010-10-15,0.008414526129318046
2010-10-18,-0.02283706631532716
2010-10-19,0.012134831460674102
2010-10-20,-0.0028863232682059823
2010-10-21,0.023380093520374033
2010-10-22,0.005657093124456148
2010-10-25,0.029208135006490665
2010-10-26,-0.005886062644523915
2010-10-27,-0.025397480900268356
2010-10-28,0.019915254237288155
2010-10-29,-0.025758205234732115
2010-11-01,0.01961620469083167
2010-11-02,-0.0012547051442912296
2010-11-03,0.0016750418760469472
2010-11-04,0.03198160535117056
2010-11-05,0.028762406319627388
2010-11-08,0.0033471155739317237
2010-11-09,0.016287284144427108
2010-11-10,-0.0027032245607261788
2010-11-11,0.003484995159729137
2010-11-12,-0.036079490642485126
2010-11-15,-0.018014411529223374
2010-11-16,-0.014472075010191645
2010-11-17,-0.028335056876938894
2010-11-18,-0.0012771392081736203
2010-11-19,0.013640238704177273
2010-11-22,-0.027123633305298635
2010-11-23,-0.009725524097687484
2010-11-24,0.028808380619816595
2010-11-25,0.0033941450997031055
2010-11-26,-0.011627906976744137
2010-11-29,0.013262032085561542
2010-11-30,0.00569981000633312
2010-12-01,0.010495382031905936
2010-12-02,0.00934773577066888
2010-12-03,0.002675447622967711
2010-12-06,0.011699507389162422
2010-12-07,0.007709474538445842
2010-12-08,-0.022548822226696016
2010-12-09,0.01091658084449026
2010-12-10,-0.0006112469437653484
2010-12-13,0.017940876656473072
2010-12-14,0.009613458842378996
2010-12-15,-0.010712160285657411
2010-12-16,0.0016041708441949507
2010-12-17,0.0050050050050050926
2010-12-20,0.0005976095617526585
2010-12-21,0.012940473820426348
2010-12-22,-0.0011792452830191925
2010-12-23,0.027941755214482576
2010-12-24,-0.003062787136293732
2010-12-27,0.006912442396313171
2010-12-28,0.011250953470633271
2010-12-29,-0.020742975674146808
2010-12-30,0.010783747352204805
2010-12-31,0.002667174699943014
2011-01-04,0.007980239407182151
2011-01-05,-0.009236569274269576
2011-01-06,0.02739726027397241
2011-01-07,-0.01981481481481467
2011-01-10,-0.0037785754770448825
2011-01-11,0.006068651621467643
2011-01-12,-0.013006597549481368
2011-01-13,0.008021390374331295
2011-01-14,0.002652519893899183
2011-01-17,-0.00604686318972031
2011-01-18,-0.004752851711026699
2011-01-19,0.01222540592168114
2011-01-20,-0.002453293074165144
2011-01-21,-0.0013242527430950511
2011-01-24,0.01685925364652438
2011-01-25,-0.016579731743666573
2011-01-26,-0.023110437582875336
2011-01-27,0.008338181113050307
2011-01-28,-0.0011538461538462808
2011-01-31,0.019638043896804066
2011-02-01,0.003398791540785498
2011-02-09,0.016371847948814387
2011-02-10,0.006665432327346603
2011-02-11,-0.0011035497517010626
2011-02-14,0.002209537838335359
2011-02-15,-0.013779165901157145
2011-02-16,-0.01918777943368127
2011-02-17,-0.014055080721747302
2011-02-18,-0.002119052205740811
2011-02-21,-0.00038610038610030093
2011-02-22,0.010428736964078792
