underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open
Y,2010-01-04,Y1009,7875.261509048525,7894.876108074798,7936.0667660299705,7836.03231099598,0,922828.0,7814.45625206708,7890.953188269544,7765.419754501398,681238.0,8075.330419116508,7455.509089886287,8030.0
Y,2010-01-05,Y1009,7932.143846224716,7900.76048778268,7934.105306127343,7865.454209535389,0,789080.0,7894.876108074798,7906.644867490561,7890.953188269544,667422.0,8204.786772689908,7577.119603849179,8088.0
Y,2010-01-06,Y1009,7875.261509048525,7934.105306127343,7983.141803693025,7861.531289730134,0,1015520.0,7900.76048778268,7939.989685835225,7906.644867490561,698598.0,8222.439911813553,7590.849823167569,8030.0
Y,2010-01-07,Y1009,7943.91260564048,7708.537417325207,8026.293921550826,7624.194641512234,0,1455800.0,7934.105306127343,7816.417711969707,7939.989685835225,644090.0,8255.784730158217,7624.194641512234,8100.0
Y,2010-01-08,Y1009,7708.537417325207,7594.772742972824,7726.190556448852,7504.545587451969,0,1145050.0,7708.537417325207,7612.42588209647,7816.417711969707,649448.0,8128.2898364874445,7504.545587451969,7860.0
Y,2010-01-11,Y1009,7692.845738104188,7651.655080149016,7732.074936156734,7643.809240538506,0,691840.0,7594.772742972824,7690.884278201561,7612.42588209647,649770.0,7916.452167003698,7308.399597189242,7844.0
Y,2010-01-12,Y1009,7592.811283070197,7577.119603849179,7618.310261804351,7545.736245407143,0,669838.0,7651.655080149016,7581.042523654433,7690.884278201561,666748.0,7996.872023011417,7384.896533391706,7742.0
Y,2010-01-13,Y1009,7414.318431931115,7353.513174949669,7428.048651249505,7306.438137286615,0,756186.0,7577.119603849179,7371.166314073314,7581.042523654433,632390.0,7883.107348659034,7278.977698649833,7560.0
Y,2010-01-14,Y1009,7422.164271541624,7406.472592320605,7469.239309204679,7394.703832904842,0,764352.0,7353.513174949669,7426.087191346878,7371.166314073314,672004.0,7665.385299467406,7076.947328679223,7568.0
Y,2010-01-15,Y1009,7375.089233878569,7353.513174949669,7437.855950762642,7322.129816507632,0,809754.0,7406.472592320605,7382.935073489078,7426.087191346878,700094.0,7722.267636643597,7129.906746050159,7520.0
Y,2010-01-18,Y1009,7277.016238747205,7312.322516994496,7320.168356605005,7239.748500597287,0,759174.0,7353.513174949669,7282.900618455087,7382.935073489078,695966.0,7677.15405888317,7088.716088094986,7420.0
Y,2010-01-19,Y1009,7339.782955631278,7335.860035826024,7386.857993294333,7304.4766773839865,0,642806.0,7312.322516994496,7341.744415533905,7282.900618455087,709824.0,7573.1966840439245,6992.60455286625,7484.0
Y,2010-01-20,Y1009,7343.705875436533,7216.210981765759,7363.320474462806,7208.36514215525,0,871050.0,7335.860035826024,7271.131859039323,7341.744415533905,719066.0,7634.00194102537,7049.486890042441,7488.0
Y,2010-01-21,Y1009,7208.36514215525,7298.592297676105,7306.438137286615,7165.21302429745,0,940496.0,7216.210981765759,7233.864120889405,7271.131859039323,745280.0,7561.42792462816,6980.835793450486,7350.0
Y,2010-01-22,Y1009,7227.979741181523,7308.399597189242,7341.744415533905,7147.559885173805,0,1153020.0,7298.592297676105,7245.632880305168,7233.864120889405,726924.0,7522.198726575615,6945.529515203195,7370.0
Y,2010-01-25,Y1009,7284.862078357714,7280.93915855246,7324.0912764102595,7267.208939234069,0,886210.0,7308.399597189242,7292.707917968223,7245.632880305168,755720.0,7533.967485991378,6957.298274618958,7428.0
Y,2010-01-26,Y1009,7275.054778844577,7192.673462934232,7294.66937787085,7188.750543128977,0,797526.0,7280.93915855246,7235.825580792032,7292.707917968223,738286.0,7583.003983557061,7002.411852379386,7418.0
