date,Tr
2010-01-04,
2010-01-05,53.85954644356843
2010-01-06,59.71384497004374
2010-01-07,165.09121844659057
2010-01-08,119.42768994008702
2010-01-11,66.73900320181338
2010-01-12,50.346967327683615
2010-01-13,148.69918257246127
2010-01-14,91.91248686565496
2010-01-15,58.542985264748495
2010-01-18,62.05556438063377
2010-01-19,34.5403613062017
2010-01-20,57.37212555945371
2010-01-21,126.45284817185666
2010-01-22,87.2290480444749
2010-01-25,32.19864189561167
2010-01-26,48.59067776974143
2010-01-27,50.93239718033101
2010-01-28,117.67140038214438
2010-01-29,52.1032568856258
2010-02-01,82.54560922329529
2010-02-02,61.47013452798592
2010-02-03,95.42506598154023
2010-02-04,70.83701217034559
2010-02-05,64.39728379122334
2010-02-08,62.64099423328071
2010-02-09,28.686062779726853
2010-02-10,115.91511082420175
2010-02-11,63.2264240859281
2010-02-12,48.59067776974098
2010-02-22,190.85013196308
2010-02-23,92.49791671830235
2010-02-24,52.10325688562625
2010-02-25,91.32705701300756
2010-02-26,28.686062779726853
2010-03-01,62.64099423328071
2010-03-02,99.52307495007244
2010-03-03,42.73637924326658
2010-03-04,41.56551953797134
2010-03-05,60.884704675338526
2010-03-08,31.61321204296428
2010-03-09,40.3946598326761
2010-03-10,102.45022421330987
2010-03-11,115.91511082420175
2010-03-12,74.3495912862304
2010-03-15,106.54823318184253
2010-03-16,70.2515823176982
2010-03-17,67.90986290710862
2010-03-18,49.76153747503622
2010-03-19,28.485256007130374
2010-03-22,43.03091864906855
2010-03-23,91.51646078886415
2010-03-24,72.72831320969317
2010-03-25,53.94016563052264
2010-03-26,72.72831320969362
2010-03-29,54.54623490726999
2010-03-30,47.27340358630045
2010-03-31,33.33381022110916
2010-04-01,57.57658129100719
2010-04-02,61.21299695149173
2010-04-06,32.121671667614464
2010-04-07,32.72774094436227
2010-04-08,33.939879497856964
2010-04-09,42.424849372321205
2010-04-12,49.697680693290295
2010-04-13,26.66704817688742
2010-04-14,24.242771069897117
2010-04-15,42.424849372321205
2010-04-16,24.24277106989757
2010-04-19,82.42542163765256
2010-04-20,40.60664154207916
2010-04-21,35.15201805135166
2010-04-22,26.66704817688742
2010-04-23,22.424563239655527
2010-04-26,64.84941261197673
2010-04-27,44.243057202563705
2010-04-28,58.78871984450234
2010-04-29,58.78871984450234
2010-04-30,32.121671667614464
2010-05-04,73.94045176318832
2010-05-05,35.75808732809901
2010-05-06,38.18236443508886
2010-05-07,65.45548188872408
2010-05-10,62.42513550498643
2010-05-11,35.152018051352115
2010-05-12,53.94016563052264
2010-05-13,30.909533114119768
2010-05-14,50.909819246785446
2010-05-17,95.7589457260965
2010-05-18,74.54652103993567
2010-05-19,40.606641542078705
2010-05-20,41.81878009557386
2010-05-21,44.84912647931105
2010-05-24,53.33409635377484
2010-05-25,52.12195780028014
2010-05-26,45.4551957560584
2010-05-27,26.060978900140526
2010-05-28,62.42513550498688
2010-05-31,43.6369879258159
2010-06-01,18.182078302423633
2010-06-02,50.3037499700381
2010-06-03,42.424849372321205
2010-06-04,24.242771069898026
2010-06-07,61.81906622823908
2010-06-08,27.273117453634768
2010-06-09,40.00057226533136
2010-06-10,27.273117453634768
2010-06-11,46.06126503280575
2010-06-17,32.121671667614464
2010-06-18,25.454909623392723
2010-06-21,63.63727405848158
2010-06-22,19.39421685591833
2010-06-23,26.66704817688742
2010-06-24,32.12167166761492
2010-06-25,24.24277106989757
2010-06-28,22.424563239655527
2010-06-29,49.697680693290295
2010-06-30,31.515602390867116
2010-07-01,20.606355409413027
2010-07-02,30.303463837371964
2010-07-05,68.48582827246128
2010-07-06,29.091325283877268
2010-07-07,22.424563239655527
2010-07-08,41.212710818826054
2010-07-09,20.00028613266568
2010-07-12,27.879186730382116
2010-07-13,27.87918673038257
2010-07-14,40.00057226533136
2010-07-15,27.87918673038257
2010-07-16,29.69739456062416
2010-07-19,20.60635540941348
2010-07-20,40.60664154207916
2010-07-21,18.18207830242318
2010-07-22,13.939593365191286
2010-07-23,30.30346383737151
2010-07-26,34.54594877460477
2010-07-27,39.394502988583554
2010-07-28,32.72774094436181
2010-07-29,38.18236443508931
2010-07-30,26.060978900140526
2010-08-02,72.12224393294582
2010-08-03,26.66704817688742
2010-08-04,59.39478912124969
2010-08-05,32.121671667614464
2010-08-06,46.6673343095531
2010-08-09,39.394502988583554
2010-08-10,41.212710818826054
2010-08-11,38.18236443508931
2010-08-12,49.697680693290295
2010-08-13,27.87918673038257
2010-08-16,27.273117453635223
2010-08-17,23.636701793150223
2010-08-18,43.636987925816356
2010-08-19,38.26446237464097
2010-08-20,58.592458011168674
2010-08-23,25.111053433357938
2010-08-24,35.27505125162179
2010-08-25,23.915288984150266
2010-08-26,43.64540239607504
2010-08-27,46.03693129448948
2010-08-30,110.01032932709268
2010-08-31,31.089875679395846
2010-09-01,38.86234459924481
2010-09-02,39.46022682384864
2010-09-03,28.698346780980955
2010-09-06,40.058109048452025
2010-09-07,34.07928680241457
2010-09-08,44.84116684528226
2010-09-09,72.34374917705554
2010-09-10,61.581869134187855
2010-09-13,31.687757903999227
2010-09-14,55.00516466354611
2010-09-15,58.592458011168674
2010-09-16,34.07928680241457
2010-09-17,50.81998909132017
2010-09-20,53.80940021433889
2010-09-21,74.73527807547043
2010-09-27,43.04752017147075
2010-09-28,78.322571423093
2010-09-29,74.1373958508666
2010-09-30,44.24328462067842
2010-10-08,78.92045364769683
2010-10-11,131.53408941282896
2010-10-12,52.015753540527385
2010-10-13,53.21151798973506
2010-10-14,129.1425605144127
2010-10-15,99.84633150882883
2010-10-18,63.9733980326032
2010-10-19,145.28538057871492
2010-10-20,93.86750926279092
2010-10-21,112.99974045011095
2010-10-22,117.18491602233826
2010-10-25,135.12138276045016
2010-10-26,111.80397600090419
2010-10-27,99.24844928422499
2010-10-28,161.42820064301668
2010-10-29,225.40159867561943
2010-11-01,90.87809813977219
2010-11-02,51.4272512753987
2010-11-03,172.01528874874703
2010-11-04,57.33842958291598
2010-11-05,178.5175848870158
2010-11-08,154.8728716569476
2010-11-09,198.61559113257408
2010-11-10,237.03825013143523
2010-11-11,110.53903435056964
2010-11-12,192.7044128250568
2010-11-15,306.19903632938485
2010-11-16,153.0995181646922
2010-11-17,164.92187477972675
2010-11-18,136.5482189036452
2010-11-19,130.0459227653755
2010-11-22,134.77486541138933
2010-11-23,92.21438159726722
2010-11-24,112.90350567357655
2010-11-25,63.8407257211843
2010-11-26,131.81927625763137
2010-11-29,82.16537847448717
2010-11-30,83.93873196674213
2010-12-01,109.94791651981814
2010-12-02,63.2496078904328
2010-12-03,37.83154116810874
2010-12-06,56.74731175216402
2010-12-07,54.38284042915711
