date,FCT_Close_1_1_1
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,0.004067107269954273
2010-01-08,-0.00033755274261611256
2010-01-11,-0.021779503629917176
2010-01-12,-0.03400069036934769
2010-01-13,0.0028586742897982187
2010-01-14,-0.01211473365401752
2010-01-15,-0.030297565374210928
2010-01-18,0.014506230239910649
2010-01-19,-0.01173235563703028
2010-01-20,0.0072342793544797205
2010-01-21,0.0038674033149171
2010-01-22,0.006971197945331192
2010-01-25,0.0347968664601931
2010-01-26,-0.016901408450704206
2010-01-27,0.0037607449856733263
2010-01-28,0.0083853702051739
2010-01-29,-0.012031139419674375
2010-02-01,-0.03599570200573064
2010-02-02,-0.0009288500835965079
2010-02-03,0.009669021941242043
2010-02-04,0.012338858195211735
2010-02-05,0.029106785519374217
2010-02-08,-0.014848859819692313
2010-02-09,-0.01363717925713272
2010-02-10,0.007640531198835817
2010-02-11,0.0034302220617440267
2010-02-12,0.035624325296869305
2010-02-22,0.005038220986796416
2010-02-23,0.009507346585998276
2010-02-24,-0.01832191780821913
2010-02-25,0.005407291121576811
2010-02-26,0.002775850104094353
2010-03-01,-0.006747404844290687
2010-03-02,0.004180456366486839
2010-03-03,-0.0019080659150044448
2010-03-04,-0.014598540145985434
2010-03-05,0.0021164021164020623
2010-03-08,-0.008271735304470207
2010-03-09,0.011002661934338902
2010-03-10,0.008776549060909255
2010-03-11,-0.005916130154863301
2010-03-12,-0.02730614388237365
2010-03-15,-0.035630736008637684
2010-03-16,-0.002985631647695438
2010-03-17,-0.017031630170316277
2010-03-18,0.002856054836252857
2010-03-19,-0.003607366622365704
2010-03-22,0.012766768292682872
2010-03-23,0.0021425788858592232
2010-03-24,0.00660835762876576
2010-03-25,-0.028576945356246466
2010-03-26,-0.007751937984496083
2010-03-29,0.011818910256410329
2010-03-30,0.011878835874084231
2010-03-31,0.0011739385638819303
2010-04-01,-0.0068399452804378405
2010-04-02,-0.0009838646202282475
2010-04-06,-0.01496947015954302
2010-04-07,0.01979604079184178
2010-04-08,-0.0035294117647060555
2010-04-09,0.002754820936639123
2010-04-12,-0.0035321821036107016
2010-04-13,0.011421819614021372
2010-04-14,0.011292834890965687
2010-04-15,-0.0001925298421254988
2010-04-16,0.0021182360870401983
2010-04-19,-0.00807071483474252
2010-04-20,0.004649360712901963
2010-04-21,-0.022560740455071372
2010-04-22,0.011639376602880325
2010-04-23,-0.00565522620904834
2010-04-26,0.004510688370268697
2010-04-27,-0.006052323311206621
2010-04-28,-0.015321154979375287
2010-04-29,-0.005385996409335767
2010-04-30,-0.0018050541516245622
2010-05-04,-0.010247136829415337
2010-05-05,0.002436053593179119
2010-05-06,-0.02409882543539906
2010-05-07,-0.0020751193193608445
2010-05-10,-0.003119151590767283
2010-05-11,-0.020233625365039542
2010-05-12,0.02192889078134966
2010-05-13,-0.004374999999999929
2010-05-14,0.011090186231429131
2010-05-17,0.004552980132450383
2010-05-18,-0.01565718994643591
2010-05-19,-0.033068229384679855
2010-05-20,0.01623376623376625
2010-05-21,0.0012779552715654517
2010-05-24,0.006381620931716758
2010-05-25,-0.00021137180300144596
2010-05-26,0.018393234672304366
2010-05-27,-0.017853435748391076
2010-05-28,0.014161910801099098
2010-05-31,0.0002084201750729139
2010-06-01,-0.016878516357574466
2010-06-02,-0.009114031369224227
2010-06-03,0.0
2010-06-04,0.015401069518716533
2010-06-07,-0.0058984621866442054
2010-06-08,0.002119093028183918
2010-06-09,-0.011207443434129799
2010-06-10,0.00834046193327626
2010-06-11,0.012725344644750839
2010-06-17,-0.007958115183246064
2010-06-18,0.010344099641123011
2010-06-21,0.0006268282490598146
2010-06-22,-0.006890791396951347
2010-06-23,0.018923465096719917
2010-06-24,-0.002888980602558816
2010-06-25,-0.00020695364238407303
2010-06-28,0.003725936659076824
2010-06-29,0.0028871932357187094
2010-06-30,0.0026732469668927475
2010-07-01,-0.015176374077112281
2010-07-02,0.0047896709704290065
2010-07-05,0.0018652849740932783
2010-07-06,0.010136532892014832
2010-07-07,0.01986483719025196
2010-07-08,-0.0030120481927712072
2010-07-09,-0.0026183282980864917
2010-07-12,0.003029079159935352
2010-07-13,0.0010066438494060709
2010-07-14,-0.0038213998390989492
2010-07-15,0.0006056935190792494
2010-07-16,-0.004439063761097558
2010-07-19,0.0010133765707336755
2010-07-20,0.008908685968819548
2010-07-21,0.00020068231988758597
2010-07-22,0.011235955056179794
2010-07-23,-0.004365079365079266
2010-07-26,0.00099641291351135
2010-07-27,0.004578936890304617
2010-07-28,0.008719778042013425
2010-07-29,-0.0045186640471512945
2010-07-30,0.010459838168541655
2010-08-02,0.006249999999999883
2010-08-03,0.008152173913043492
2010-08-04,0.016750096264920997
2010-08-05,-0.003219087294073006
2010-08-06,-0.008548632218845048
2010-08-09,0.0028741138149070444
2010-08-10,0.005349636988918618
2010-08-11,0.011402508551881452
2010-08-12,-0.009394964299135718
2010-08-13,0.0032245827010622717
2010-08-16,-0.006050293061070176
2010-08-17,0.006848012174243918
2010-08-18,0.0020782165123747875
2010-08-19,-0.00226244343891395
2010-08-20,-0.0064247921390778225
2010-08-23,0.0031894934333958264
2010-08-24,-0.013839536188517021
2010-08-25,-0.002844680447562966
2010-08-26,-0.0009509319132749789
2010-08-27,0.003997715591090706
2010-08-30,0.00967007963594995
2010-08-31,0.004882629107981235
2010-09-01,0.03064847692020181
2010-09-02,-0.0041704442429736565
2010-09-03,0.009286234522942468
2010-09-06,0.0012628540501533607
2010-09-07,-0.0019819819819820827
2010-09-08,0.008846362159234619
2010-09-09,0.003758052970651302
2010-09-10,0.0001782848992690533
2010-09-13,-0.009803921568627407
2010-09-14,0.016921692169216896
2010-09-15,0.001593202336696817
2010-09-16,-0.004595263343937801
2010-09-17,-0.003906250000000063
2010-09-20,0.0014260249554367557
2010-09-21,0.0071199715201139616
2010-09-27,0.008660303994344254
2010-09-28,-0.021026809181706668
2010-09-29,0.005548594952568447
2010-09-30,0.0226059095763617
2010-10-08,-0.016187989556135728
2010-10-11,0.0042462845010615416
2010-10-12,0.017265680056377658
2010-10-13,0.034464842396951904
2010-10-14,-0.012054244098443039
2010-10-15,0.011523470598203788
2010-10-18,0.023957111744010665
2010-10-19,0.02208769633507857
2010-10-20,-0.008323995517848591
2010-10-21,0.030347054075867592
2010-10-22,0.010496631677894474
2010-10-25,-0.0013953488372093518
2010-10-26,0.014283496351498275
2010-10-27,0.03459360171437302
2010-10-28,0.00310696848646253
2010-10-29,-0.0215339233038347
2010-11-01,0.03391618932770581
2010-11-02,-0.053797929727365634
2010-11-03,0.009861325115562298
2010-11-04,0.003771307889576404
2010-11-05,0.03531710249473995
2010-11-08,0.0044999274205254555
2010-11-09,0.042774566473988515
2010-11-10,0.003187361419068681
2010-11-11,0.020306672192291837
