date,FCT_Close_0_1
2010-01-04,
2010-01-05,0.032314794460320984
2010-01-06,0.00170357751277683
2010-01-07,-0.021471088435374232
2010-01-08,0.0002172496198131853
2010-01-11,0.024978279756733317
2010-01-12,-0.012926467471922106
2010-01-13,-0.015886646629454732
2010-01-14,0.006762652705061219
2010-01-15,-0.008234019501625249
2010-01-18,0.0006554511688879781
2010-01-19,0.0043668122270741514
2010-01-20,-0.002608695652173831
2010-01-21,0.009154315605928543
2010-01-22,-0.009503239740820808
2010-01-25,-0.005015263846489292
2010-01-26,-0.009642778873548016
2010-01-27,0.0015490152688647713
2010-01-28,0.003977021652673316
2010-01-29,-0.010563380281690134
2010-02-01,-0.019795373665480436
2010-02-02,0.007261175402768319
2010-02-03,0.013291281820229836
2010-02-04,-0.00911516229435306
2010-02-05,-0.028270136863360943
2010-02-08,0.00023089355806975106
2010-02-09,0.0020775623268698257
2010-02-10,0.0025339783460031164
2010-02-11,0.006433823529411845
2010-02-12,0.010502283105022782
2010-02-22,0.02349751468594666
2010-02-23,-0.003311258278145673
2010-02-24,-0.0019933554817275936
2010-02-25,0.0006657789613848814
2010-02-26,-0.00044355732978491544
2010-03-01,0.005990681162635957
2010-03-02,-0.006837229819144218
2010-03-03,0.003775260937152862
2010-03-04,0.0017699115044247777
2010-03-05,0.00375441696113076
2010-03-08,0.00484048404840496
2010-03-09,-0.0008758484782133495
2010-03-10,-0.0006574621959237948
2010-03-11,-0.0028508771929823934
2010-03-12,0.0035188036067736943
2010-03-15,-0.004163927240850376
2010-03-16,-0.0019806338028167574
2010-03-17,0.01345093715545748
2010-03-18,-0.0019371502367628603
2010-03-19,-0.00021565667457411992
2010-03-22,-0.006686798964624682
2010-03-23,0.001737242128121619
2010-03-24,0.0004335573379578668
2010-03-25,-0.0008667388949079151
2010-03-26,0.005638690088917926
2010-03-29,0.003234850118611153
2010-03-30,0.0017196904557179827
2010-03-31,-0.002145922746781211
2010-04-01,0.0068817204301075754
2010-04-02,0.004912430585219986
2010-04-06,0.007226354941551512
2010-04-07,-0.0014771048744460565
2010-04-08,-0.004226542688081179
2010-04-09,0.0070033955857386285
2010-04-12,0.0012644889357217423
2010-04-13,-0.0004209640075772763
2010-04-14,0.0021057064645187817
2010-04-15,0.002731666316453095
2010-04-16,0.00041911148365457657
2010-04-19,-0.01089233347297871
2010-04-20,0.006988564167725629
2010-04-21,0.002313354363827527
2010-04-22,-0.003776751993285722
2010-04-23,0.00021061499578774097
2010-04-26,0.003579700989681945
2010-04-27,-0.003776751993285722
2010-04-28,-0.006318449873630967
2010-04-29,0.0014811680067711203
2010-04-30,0.010986689203465074
2010-05-04,0.0004179728317658644
2010-05-05,-0.0060580739502820845
2010-05-06,-0.010088272383354219
2010-05-07,-0.015286624203821772
2010-05-10,0.010780508840017364
2010-05-11,-0.004052901023890898
2010-05-12,0.00021417862497335202
2010-05-13,0.004282655246252594
2010-05-14,-0.0070362473347547255
2010-05-17,-0.031135924414859392
2010-05-18,0.006205673758865195
2010-05-19,-0.017157941047074278
2010-05-20,0.006042972247090439
2010-05-21,-0.0300333704115685
2010-05-24,0.010779816513761477
2010-05-25,-0.014976174268209562
2010-05-26,0.008753743377101993
2010-05-27,0.00844941767526834
2010-05-28,0.011548913043478335
2010-05-31,-0.006715916722632622
2010-06-01,-0.006310570205093651
2010-06-02,-0.011340440009072325
2010-06-03,0.007570543702684049
2010-06-04,-0.0025045537340618565
2010-06-07,-0.03538005021684555
2010-06-08,0.016327496450544283
2010-06-09,0.010477299185098926
2010-06-10,-0.0043778801843316825
2010-06-11,0.00925711640823881
2010-06-17,-0.004815409309791423
2010-06-18,0.003686635944700556
2010-06-21,0.014233241505968778
2010-06-22,-0.007243096423721156
2010-06-23,0.0
2010-06-24,-0.0036479708162333925
2010-06-25,-0.002288329519450967
2010-06-28,0.008027522935779798
2010-06-29,-0.008646188850966952
2010-06-30,-0.004819830158365767
2010-07-01,-0.008994464944649493
2010-07-02,0.0006981615080288207
2010-07-05,0.0
2010-07-06,-0.004651162790697663
2010-07-07,-0.0016355140186916199
2010-07-08,0.008893049379826939
2010-07-09,-0.0018557179308746417
2010-07-12,-0.005112712061352393
2010-07-13,-0.004905395935529175
2010-07-14,0.008215962441314534
2010-07-15,-0.004656577415599523
2010-07-16,-0.0030409356725145773
2010-07-19,-0.0011731581417175007
2010-07-20,0.004463237021376616
2010-07-21,-0.0032740879326473957
2010-07-22,-0.00023463162834342965
2010-07-23,0.009387467730579652
2010-07-26,0.004417577307602942
2010-07-27,0.0006944444444444078
2010-07-28,-0.003932454314133728
2010-07-29,0.007663725034835059
2010-07-30,0.002304678497349614
2010-08-02,0.01061427280939474
2010-08-03,0.0011173184357542824
2010-08-04,-0.00022321428571437242
2010-08-05,-0.0033489618218351665
2010-08-06,0.0069444444444444016
2010-08-09,0.0008898776418242547
2010-08-10,-0.005779062013780876
2010-08-11,-0.003800581265369936
2010-08-12,-0.011445242369838404
2010-08-13,0.0024971623155504393
2010-08-16,0.002717391304347843
2010-08-17,0.0
2010-08-18,0.0029358626919603575
2010-08-19,0.011258725512271908
2010-08-20,-0.02627545434639791
2010-08-23,-0.010793793568698
2010-08-24,-0.010456922027733651
2010-08-25,0.006662072134160254
2010-08-26,0.0020538566864446574
2010-08-27,-0.00296060122978799
2010-08-30,0.010507080858839371
2010-08-31,-0.016274864376130203
2010-09-01,0.0
2010-09-02,0.007123161764705892
2010-09-03,-0.0018252338580879498
2010-09-06,0.008457142857142821
2010-09-07,-0.0013599274705350373
2010-09-08,0.0065819337267363515
2010-09-09,-0.01465614430665163
2010-09-10,0.005491990846681924
2010-09-13,0.007055075102412389
2010-09-14,-0.012881355932203327
2010-09-15,-0.002289377289377453
2010-09-16,0.0016062413951353912
2010-09-17,0.002520045819014929
2010-09-20,0.001354707608941211
2010-09-21,0.0009019165727169397
2010-09-27,0.00585717503942337
2010-09-28,-0.010974244120940642
2010-09-29,0.0009057971014491911
2010-09-30,0.009276018099547496
2010-10-08,0.0035866397668684346
2010-10-11,0.02702702702702711
2010-10-12,-0.006839068176961009
2010-10-13,0.021734452334839623
2010-10-14,0.006529064869418533
2010-10-15,-0.006068215107762893
2010-10-18,-0.019789473684210475
2010-10-19,0.006228522336769686
2010-10-20,-0.01088580576307367
2010-10-21,0.0021579628830384282
2010-10-22,0.0010766580534023339
2010-10-25,0.02021940202194015
2010-10-26,-0.0075901328273244
2010-10-27,-0.01529636711281072
2010-10-28,0.007119741100323523
2010-10-29,-0.007069408740359797
2010-11-01,0.0058252427184464555
2010-11-02,0.00793650793650798
2010-11-03,-0.0025537348371993214
2010-11-04,0.013441433752933593
2010-11-05,0.018736842105263184
2010-11-08,-0.004753048150444359
2010-11-09,0.011790567545963354
2010-11-10,-0.01264072684179338
2010-11-11,0.01780356071214233
2010-11-12,-0.034198113207547065
2010-11-15,-0.0014245014245014853
2010-11-16,-0.009781944161402061
2010-11-17,-0.029224120189339616
2010-11-18,0.009115963536145995
2010-11-19,0.0008403361344538674
2010-11-22,0.001889168765743004
2010-11-23,-0.021998742928975384
2010-11-24,0.008140531276778003
2010-11-25,0.0016999575010624704
2010-11-26,-0.0050912176495545095
2010-11-29,0.01151385927505324
2010-11-30,0.010750421585160336
2010-12-01,-0.005422314911366039
2010-12-02,0.013629691759278584
2010-12-03,0.006412908564336007
2010-12-06,0.009249743062692708
2010-12-07,-0.0034623217922606225
2010-12-08,-0.015328019619865234
2010-12-09,0.007471980074719874
2010-12-10,0.004326328800988889
2010-12-13,0.00410256410256401
2010-12-14,-0.0012257405515832035
2010-12-15,-0.009817958682757193
2010-12-16,0.007849617847552101
2010-12-17,-0.0022545603607296324
2010-12-20,0.00041084634346758513
2010-12-21,0.0016427104722792577
2010-12-22,-0.0030750307503075616
2010-12-23,0.0037014188772363102
2010-12-24,0.0018438844499077385
2010-12-27,-0.0053169734151326175
2010-12-28,-0.00822368421052647
2010-12-29,-0.014510779436152673
2010-12-30,0.003575936053849493
2010-12-31,-0.00754558792705939
2011-01-04,0.010137275607180552
2011-01-05,-0.010035542546518903
2011-01-06,0.0035902851108763796
2011-01-07,-0.014730639730639662
2011-01-10,0.0027765912003417516
2011-01-11,0.0010258514567090045
2011-01-12,0.00266448042631695
2011-01-13,-0.0010220768601799982
2011-01-14,-0.004297114794352237
2011-01-17,-0.00226058364159474
2011-01-18,-0.001853759011328625
2011-01-19,0.007222451506397113
2011-01-20,-0.006760909649661957
2011-01-21,-0.017120462046204692
2011-01-24,0.0020986358866737125
2011-01-25,-0.020732984293193726
2011-01-26,0.003849443969204467
2011-01-27,-0.0010651896037495849
2011-01-28,-0.0002132650885049616
2011-01-31,0.013438566552900997
2011-02-01,0.00862976215533569
2011-02-09,-0.008347245409014865
2011-02-10,0.010311447811447749
2011-02-11,0.0006248698187877855
2011-02-14,0.00166527893422145
2011-02-15,0.003532834580216193
2011-02-16,-0.006626630772416701
2011-02-17,-0.0010423181154889621
2011-02-18,-0.001043405676126813
2011-02-21,0.006475872153749841
2011-02-22,0.012660855126608441
2011-02-23,-0.011887681902029141
2011-02-24,0.010163866417755772
2011-02-25,-0.0032854209445586356
2011-02-28,0.002884219200659284
2011-03-01,-0.010682004930156095
2011-03-02,0.004568106312292361
2011-03-03,0.001860272840016634
2011-03-04,-0.00206313183412425
2011-03-07,0.006202191440975781
2011-03-08,-0.008218615163344996
2011-03-09,-0.00435052827843386
2011-03-10,0.003537245110278885
2011-03-11,-0.013891768608749697
2011-03-14,-0.016610597140454254
2011-03-15,-0.003848620910840301
2011-03-16,-0.004078128353723944
2011-03-17,0.00775862068965521
2011-03-18,0.008768177929854546
2011-03-21,0.00784396862412549
2011-03-22,-0.003996634413125757
2011-03-23,0.00021119324181621222
2011-03-24,-0.005067567567567471
2011-03-25,0.0006366723259762644
2011-03-28,-0.005302226935312866
2011-03-29,-0.0038379530916844533
2011-03-30,-0.0038527397260274157
2011-03-31,-0.0062311989686291555
2011-04-01,0.0051891891891892765
2011-04-06,0.00903420090342001
2011-04-07,0.00040176777822424885
2011-04-08,0.01666666666666668
2011-04-11,-0.0001975113569030526
2011-04-12,-0.014816278150928435
2011-04-13,-0.0036093843994385493
2011-04-14,-0.003219963775407473
2011-04-15,-0.002220876236624243
2011-04-18,-0.0012140833670576888
2011-04-19,-0.014991896272285534
2011-04-20,0.0067873303167421935
2011-04-21,0.006945863125638361
2011-04-22,-0.00020288090890631743
2011-04-25,0.0004058441558440328
2011-04-26,-0.004462474645030561
2011-04-27,0.002444987775061131
2011-04-28,0.00711382113821137
2011-04-29,-0.0032290615539858195
2011-05-03,0.002429641627859897
2011-05-04,-0.00727125833165019
