date,FCT_Close_1_1_1
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,0.014579055441478353
2010-01-08,0.013964784456587822
2010-01-11,-0.007784431137724599
2010-01-12,0.02011667672500498
2010-01-13,0.027016367580358903
2010-01-14,-0.006912442396313242
2010-01-15,-0.02146171693735512
2010-01-18,0.014819205690575078
2010-01-19,-0.024532710280373817
2010-01-20,-0.012375249500998081
2010-01-21,0.025060630557801115
2010-01-22,-0.00354889589905365
2010-01-25,0.018203403244954605
2010-01-26,-0.048775748153905917
2010-01-27,0.0046986721144023046
2010-01-28,-0.021350142334282188
2010-01-29,-0.011842925410346872
2010-02-01,-0.0258620689655174
2010-02-02,-0.007770343190157242
2010-02-03,0.0006525995214268342
2010-02-04,-0.001956521739130447
2010-02-05,0.024831191461555182
2010-02-08,-0.023166843783209313
2010-02-09,-0.041340295909486575
2010-02-10,-0.0022696323195642446
2010-02-11,0.018198362147407044
2010-02-12,0.04021447721179591
2010-02-22,0.02448453608247438
2010-02-23,0.020125786163521956
2010-02-24,0.022811344019728695
2010-02-25,0.008840667068515225
2010-02-26,0.001593308105954999
2010-03-01,-0.01849274209584439
2010-03-02,0.006280388978930523
2010-03-03,-0.006241191866317909
2010-03-04,-0.03619999999999978
2010-03-05,0.007677941481634874
2010-03-08,-0.022858319604612803
2010-03-09,0.012434141201264445
2010-03-10,0.032472939217319065
2010-03-11,-0.010887096774193404
2010-03-12,0.001019160211985248
2010-03-15,-0.01893708002443488
2010-03-16,-0.014943960149439644
2010-03-17,-0.035398230088495616
2010-03-18,0.018348623853210937
2010-03-19,0.024453024453024465
2010-03-22,-0.009212730318257964
2010-03-23,0.022823330515638278
2010-03-24,-0.008057851239669326
2010-03-25,-0.018537804624036692
2010-03-26,0.008064516129032136
2010-03-29,0.03894736842105267
2010-03-30,0.007294832826747742
2010-03-31,0.004023335345001057
2010-04-01,-0.0016028851933480117
2010-04-02,-0.01605458559100946
2010-04-06,0.0026514378951661335
2010-04-07,0.008136696501220607
2010-04-08,0.024616626311541736
2010-04-09,0.004529342260732336
2010-04-12,-0.01783963928641433
2010-04-13,0.008782435129740524
2010-04-14,0.008508112386228542
2010-04-15,-0.003727682950755034
2010-04-16,0.008074044899566533
2010-04-19,0.0011721039265481005
2010-04-20,-0.01170731707317071
2010-04-21,-0.03948667324777886
2010-04-22,0.01685508735868437
2010-04-23,-0.005659995957145605
2010-04-26,-0.009961374263061528
2010-04-27,-0.0014373716632444967
2010-04-28,0.007814106518609976
2010-04-29,-0.02611711895531518
2010-04-30,-0.01529436413157368
2010-05-04,-0.0029787234042550604
2010-05-05,0.004054630815194228
2010-05-06,-0.011052072263549406
2010-05-07,-0.01547388781431339
2010-05-10,-0.010259768609473986
2010-05-11,-0.023378914865460988
2010-05-12,0.01942186088527549
2010-05-13,-0.025254762959681196
2010-05-14,0.01295454545454576
2010-05-17,0.006730984967466991
2010-05-18,-0.03075551593492326
2010-05-19,-0.0308116808461714
2010-05-20,0.03558718861209947
2010-05-21,0.0013745704467355326
2010-05-24,-0.0041180507892930795
2010-05-25,-0.005743165632897025
2010-05-26,0.024260628465804072
2010-05-27,-0.009474396571170728
2010-05-28,0.022090639945342768
2010-05-31,0.01849376114082006
2010-06-01,0.004156639684970499
2010-06-02,-0.004575163398692887
2010-06-03,-0.012037644998905726
2010-06-04,-0.025033229951262725
2010-06-07,-0.0077255169279708946
2010-06-08,-0.00022899015342342567
2010-06-09,-0.05817682088868531
2010-06-10,0.01702334630350195
2010-06-11,0.022238163558106306
2010-06-17,0.006549707602339223
2010-06-18,0.02649314431791774
2010-06-21,-0.00045279601539510966
2010-06-22,0.00022650056625143824
2010-06-23,0.017436594202898514
2010-06-24,-0.019182461749257737
2010-06-25,0.0027939464493597363
2010-06-28,0.013234269793359772
2010-06-29,0.0038955087076075097
2010-06-30,0.01346724492125082
2010-07-01,-0.027927927927927962
2010-07-02,0.0002316960148286612
2010-07-05,-0.018994672226083004
2010-07-06,0.01818181818181827
2010-07-07,0.0044063079777363935
2010-07-08,-0.002308935580697279
2010-07-09,0.008562832677621085
2010-07-12,0.007572280862780989
2010-07-13,0.007287633796401708
2010-07-14,-0.0318788152837441
2010-07-15,-0.019850537132181056
2010-07-16,0.012389802239694955
2010-07-19,0.00635443633796186
2010-07-20,0.009354536950420876
2010-07-21,-0.008804448563484595
2010-07-22,0.01659654043945747
2010-07-23,-0.0011496895838121657
2010-07-26,0.00023020257826879636
2010-07-27,0.03636363636363641
2010-07-28,-0.010437486120364152
2010-07-29,-0.004488330341113259
2010-07-30,0.03133453561767359
2010-08-02,0.019453551912568402
2010-08-03,0.009690330735201267
2010-08-04,0.0206551220529939
2010-08-05,-0.003883892068683454
2010-08-06,0.021547301457007915
2010-08-09,-0.018079550020088393
2010-08-10,0.010229132569558163
2010-08-11,0.008910490076954327
2010-08-12,-0.0020072260136492527
2010-08-13,-0.0070394207562348874
2010-08-16,-0.00830463844439937
2010-08-17,0.014910130718953996
2010-08-18,-0.0038237069832963285
2010-08-19,0.02262626262626268
2010-08-20,0.002568154879494197
2010-08-23,0.017536945812807892
2010-08-24,-0.02130131680867517
2010-08-25,-0.006925207756233
2010-08-26,-0.024307631002191667
2010-08-27,0.014702879313865564
2010-08-30,0.0271684443550011
2010-08-31,0.004310344827586253
2010-09-01,0.007608271556769361
2010-09-02,-0.019554695062923465
2010-09-03,0.01421800947867292
2010-09-06,0.021028037383177642
2010-09-07,0.0001906941266208946
2010-09-08,0.01201143946615823
2010-09-09,-0.005651846269781463
2010-09-10,0.002273588480484967
2010-09-13,-0.03799621928166341
2010-09-14,-0.007074081351935684
2010-09-15,0.01088462299623989
2010-09-16,-0.003690036900368903
2010-09-17,-0.014230019493177357
2010-09-20,-0.004548151077714198
2010-09-21,0.03237981724274945
2010-09-27,0.025014431402732348
2010-09-28,0.006382579312933848
2010-09-29,-0.008767021078156934
2010-09-30,0.004328189687617746
2010-10-08,0.008431703204047219
2010-10-11,-0.0013006317354143768
2010-10-12,0.029023255813953427
2010-10-13,0.05098535527029475
2010-10-14,0.009289523481851235
2010-10-15,0.04567922277143341
2010-10-18,0.029176854115729192
2010-10-19,0.014887551472917385
2010-10-20,-0.01435705368289641
2010-10-21,0.004433185560481291
2010-10-22,0.0020491803278688252
2010-10-25,-0.01934874941009908
2010-10-26,-0.005453962143086218
2010-10-27,0.051935483870967636
2010-10-28,-0.008951600667577006
2010-10-29,-0.04439681567666871
2010-11-01,0.03556552387055436
2010-11-02,-0.0488861386138614
2010-11-03,0.022121014964215917
2010-11-04,0.020210057288351475
2010-11-05,0.018405864919669335
2010-11-08,0.04548935518456105
2010-11-09,0.026223263990624197
2010-11-10,0.02398286937901493
2010-11-11,0.04196291649240211
2010-11-12,0.011372758897511387
