underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open
EB,2019-09-26,EB2004,8100.0,8125.0,8216.0,8051.0,0,82010.0,8000.0,8145.0,8000.0,12244.0,8640.0,7360.0,8100.0
EB,2019-09-27,EB2005,8088.691658391261,8008.006454816286,8137.102780536246,7968.6724180734855,0,39914.0,8125.0,8045.323361469712,8139.119910625621,15074.0,8463.877855014896,7814.361966236345,8016.0
EB,2019-09-30,EB2005,7972.706678252234,8044.314796425025,8067.51179245283,7972.706678252234,0,13738.0,8008.006454816286,8024.143495531281,8045.323361469712,13464.0,8527.417452830188,7563.229270109236,7981.0
EB,2019-10-08,EB2005,8018.0921052631575,8036.246276067527,8066.503227408143,7987.835153922542,0,5470.0,8044.314796425025,8030.194885799404,8024.143495531281,14208.0,8505.22902184707,7543.0579692154915,7950.0
EB,2019-10-09,EB2005,8039.271971201589,8020.109235352532,8086.674528301886,8008.006454816286,0,12898.0,8036.246276067527,8042.29766633565,8030.194885799404,15982.0,8350.91857000993,7709.471201588878,7983.0
EB,2019-10-10,EB2005,8018.0921052631575,7910.175645481629,8036.246276067527,7902.107125124131,0,44770.0,8020.109235352532,7939.424031777557,8042.29766633565,21110.0,8363.021350546176,7721.573982125124,7888.0
EB,2019-10-11,EB2005,7899.081429990069,7893.030039721946,7947.492552135054,7860.755958291957,0,29642.0,7910.175645481629,7901.098560079444,7939.424031777557,22516.0,8256.113455809334,7622.73460774578,7858.0
EB,2019-10-14,EB2005,7895.047169811321,7836.550397219464,7917.235600794439,7822.430486593843,0,29722.0,7893.030039721946,7862.773088381331,7901.098560079444,29566.0,8216.779419066534,7585.417701092353,7831.0
EB,2019-10-15,EB2005,7826.464746772592,7714.514026812314,7826.464746772592,7657.025819265144,0,63492.0,7836.550397219464,7732.668197616683,7862.773088381331,41682.0,8176.436817279046,7549.109359483615,7721.0
EB,2019-10-16,EB2005,7740.7367179741805,7590.460526315789,7741.745283018868,7554.152184707051,0,72992.0,7714.514026812314,7643.914473684211,7732.668197616683,49354.0,8041.289101290963,7424.0472939424035,7654.0
EB,2019-10-17,EB2005,7574.323485600794,7542.049404170804,7582.3920059582915,7488.5954568023835,0,77818.0,7590.460526315789,7526.920928500496,7643.914473684211,56138.0,7949.509682224429,7338.319265143992,7439.0
EB,2019-10-18,EB2005,7554.152184707051,7610.631827209533,7638.871648460775,7530.955188679245,0,83618.0,7542.049404170804,7592.4776564051635,7526.920928500496,52790.0,7827.473311817279,7226.368545183714,7530.0
EB,2019-10-21,EB2005,7624.751737835154,7558.1864448858,7649.965863952333,7529.946623634558,0,51658.0,7610.631827209533,7589.451961271102,7592.4776564051635,50434.0,7896.055734856008,7288.899577954319,7553.0
EB,2019-10-22,EB2005,7567.263530287984,7532.9723187686195,7573.314920556108,7472.458416087388,0,45254.0,7558.1864448858,7530.955188679245,7589.451961271102,53952.0,7893.030039721946,7285.873882820258,7485.0
EB,2019-10-23,EB2005,7566.254965243297,7510.783887785501,7579.36631082423,7505.741062562065,0,35850.0,7532.9723187686195,7533.980883813307,7530.955188679245,57744.0,7831.507571996028,7230.4028053624625,7480.0
EB,2019-10-24,EB2005,7493.6382820258195,7573.314920556108,7608.614697120159,7463.3813306852035,0,68886.0,7510.783887785501,7566.254965243297,7533.980883813307,58202.0,7834.533267130089,7233.428500496524,7495.0
EB,2019-10-25,EB2005,7584.409136047666,7519.860973187686,7594.494786494538,7518.852408142999,0,30064.0,7573.314920556108,7557.177879841112,7566.254965243297,57380.0,7868.824478649453,7263.68545183714,7509.0
EB,2019-10-28,EB2005,7513.809582919563,7493.6382820258195,7566.254965243297,7474.475546176763,0,43822.0,7519.860973187686,7521.87810327706,7557.177879841112,62422.0,7858.738828202582,7255.6169314796425,7472.0
EB,2019-10-29,EB2005,7493.6382820258195,7446.235724925521,7519.860973187686,7433.124379344587,0,48806.0,7493.6382820258195,7474.475546176763,7521.87810327706,68518.0,7822.430486593843,7221.325719960278,7417.0
EB,2019-10-30,EB2005,7433.124379344587,7398.833167825223,7462.372765640516,7387.738952333664,0,78382.0,7446.235724925521,7420.013033763655,7474.475546176763,85466.0,7773.010799404171,7175.940292949354,7383.0
EB,2019-10-31,EB2005,7382.696127110228,7387.738952333664,7416.987338629593,7378.661866931479,0,46746.0,7398.833167825223,7393.790342601787,7420.013033763655,90862.0,7716.5311569016885,7123.494910625621,7336.0
EB,2019-11-01,EB2005,7378.661866931479,7310.0794438927505,7412.953078450844,7306.045183714002,0,90632.0,7387.738952333664,7355.464870903675,7393.790342601787,100808.0,7689.299900695134,7098.280784508441,7300.0
EB,2019-11-04,EB2005,7313.105139026812,7374.627606752731,7383.704692154915,7312.096573982125,0,62688.0,7310.0794438927505,7342.353525322741,7355.464870903675,104660.0,7648.957298907646,7061.972442899702,7275.0
EB,2019-11-05,EB2005,7375.636171797418,7393.790342601787,7435.141509433962,7367.56765143992,0,73658.0,7374.627606752731,7398.833167825223,7342.353525322741,99802.0,7635.845953326713,7048.861097318769,7316.0
EB,2019-11-06,EB2005,7419.0044687189675,7392.7817775571,7425.055858987091,7386.730387288977,0,40314.0,7393.790342601787,7400.850297914598,7398.833167825223,103980.0,7694.34272591857,7103.323609731877,7337.0
EB,2019-11-07,EB2005,7389.756082423039,7320.165094339623,7398.833167825223,7289.9081429990065,0,69388.0,7392.7817775571,7341.344960278054,7400.850297914598,115178.0,7696.3598560079445,7105.340739821251,7327.0
EB,2019-11-08,EB2005,7355.464870903675,7147.700471698113,7356.473435948361,7130.554865938431,0,144936.0,7320.165094339623,7230.4028053624625,7341.344960278054,141620.0,7634.837388282026,7047.852532274082,7246.0
EB,2019-11-11,EB2005,7148.7090367428,7022.6384061569015,7157.786122144985,7012.5527557100295,0,159342.0,7147.700471698113,7082.1437437934455,7230.4028053624625,146960.0,7518.852408142999,6941.953202581926,7018.0
EB,2019-11-12,EB2005,7017.5955809334655,7010.535625620655,7041.801142005958,6964.141633565045,0,140044.0,7022.6384061569015,6998.432845084409,7082.1437437934455,153906.0,7364.541956305859,6799.7455312810325,6932.0
EB,2019-11-13,EB2005,7009.527060575968,7023.646971201589,7128.537735849057,7000.449975173783,0,216358.0,7010.535625620655,7061.972442899702,6998.432845084409,148480.0,7277.805362462761,6719.060327706057,7006.0
EB,2019-11-14,EB2005,7035.749751737835,6999.441410129096,7041.801142005958,6930.858987090367,0,151534.0,7023.646971201589,6979.270109235353,7061.972442899702,151002.0,7344.370655412115,6779.5742303872885,6901.0
EB,2019-11-15,EB2005,6999.441410129096,7008.518495531281,7051.88679245283,6984.312934458789,0,127474.0,6999.441410129096,7015.578450844091,6979.270109235353,146132.0,7257.634061569017,6700.9061569016885,6935.0
EB,2019-11-18,EB2005,7009.527060575968,7063.989572989077,7079.118048659384,6994.39858490566,0,124220.0,7008.518495531281,7039.784011916584,7015.578450844091,143798.0,7295.95953326713,6735.1973684210525,6969.0
