date,FCT_Cr_Ref_1
2012-12-03,
2012-12-04,
2012-12-05,-0.005311077389984698
2012-12-06,0.015255530129671907
2012-12-07,-0.0045078888054096225
2012-12-10,0.004528301886792611
2012-12-11,0.003756574004507991
2012-12-12,-0.03218562874251494
2012-12-13,0.004640371229698363
2012-12-14,-0.0076982294072362
2012-12-17,0.011636927851047116
2012-12-18,0.01763803680981602
2012-12-19,-0.0015071590052753334
2012-12-20,0.019622641509434196
2012-12-21,-0.0007401924500370628
2012-12-24,-0.010370370370370287
2012-12-25,0.005988023952095736
2012-12-26,0.005952380952381214
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,-0.0007396449704144197
2013-01-04,0.00888230940044409
2013-01-07,0.04548789435069698
2013-01-08,0.014035087719298314
2013-01-09,0.008304498269896172
2013-01-10,0.013040494166094731
2013-01-11,-0.008807588075880786
2013-01-14,-0.016404647983595307
2013-01-15,0.04378040305767882
2013-01-16,-0.0033288948069240426
2013-01-17,0.0020040080160320588
2013-01-18,0.00399999999999999
2013-01-21,-0.006640106241699899
2013-01-22,0.0033422459893050534
2013-01-23,-0.007328447701532539
2013-01-24,-0.006040268456375673
2013-01-25,-0.00945307224848083
2013-01-28,0.0013633265167006952
2013-01-29,0.01497617426820983
2013-01-30,-0.00201207243460779
2013-01-31,-0.0012650221378873536
2013-02-01,0.003799873337555236
2013-02-04,0.005678233438485913
2013-02-05,0.023839397741530814
2013-02-06,0.0018382352941176334
2013-02-07,-0.0036697247706421747
2013-02-08,-0.0036832412523021443
2013-02-18,0.006777572396796251
2013-02-19,-0.016523867809057693
2013-02-20,0.004355942750466726
2013-02-21,-0.0024783147459727694
2013-02-22,-0.03229813664596269
2013-02-25,-0.0032092426187419025
2013-02-26,0.003863490019317268
2013-02-27,-0.014753046824887591
2013-02-28,0.014322916666666612
2013-03-01,0.015404364569961528
2013-03-04,-0.008849557522123928
2013-03-05,-0.03188775510204083
2013-03-06,0.005928853754940825
2013-03-07,-0.001309757694826551
2013-03-08,-0.004590163934426248
2013-03-11,-0.009222661396574633
2013-03-12,-0.0053191489361701216
2013-03-13,-0.006016042780748461
2013-03-14,-0.025554808338937533
2013-03-15,-0.008971704623878526
2013-03-18,0.01044568245125357
2013-03-19,-0.011026878015162092
2013-03-20,0.010452961672473957
2013-03-21,0.017931034482758595
2013-03-22,0.005420054200541912
2013-03-25,-0.0033692722371966876
2013-03-26,0.0033806626098714563
2013-03-27,-0.01752021563342316
2013-03-28,-0.002057613168724265
2013-03-29,-0.010309278350515387
2013-04-01,-0.0020833333333333177
2013-04-02,-0.022964509394571855
2013-04-03,0.015669515669515438
2013-04-08,0.002103786816269269
2013-04-09,0.008397480755773207
2013-04-10,0.005551700208188827
2013-04-11,-0.013112491373360896
2013-04-12,-0.009790209790209827
2013-04-15,0.002824858757062182
2013-04-16,-0.01901408450704228
2013-04-17,0.005743000717875161
2013-04-18,-0.04354032833690229
2013-04-19,0.008208955223880654
2013-04-22,0.01702442635085121
2013-04-23,-0.00873362445414858
2013-04-24,-0.014684287812041124
2013-04-25,0.0007451564828614545
2013-04-26,0.006701414743112385
2013-05-02,-0.006656804733727762
2013-05-03,-0.01265822784810129
2013-05-06,0.01885369532428366
2013-05-07,0.003700962250184962
2013-05-08,0.022123893805309748
2013-05-09,0.00937950937950954
2013-05-10,-0.0014295925661187588
2013-05-13,0.015748031496062933
2013-05-14,0.011275546159267062
2013-05-15,-0.004181184668989517
2013-05-16,-0.015395381385584267
2013-05-17,0.021321961620469093
2013-05-20,0.011830201809325005
2013-05-21,-0.006189821182943721
2013-05-22,0.008996539792387532
2013-05-23,-0.0006858710562414759
2013-05-24,-0.019903912148249794
2013-05-27,-0.0007002801120447018
2013-05-28,0.0007007708479326097
2013-05-29,0.006302521008403482
2013-05-30,-0.007654836464857395
2013-05-31,-0.018232819074333776
2013-06-03,-0.012857142857142932
2013-06-04,0.007959479015919015
2013-06-05,0.029432878679109903
2013-06-06,0.00836820083682002
2013-06-07,-0.011756569847856177
2013-06-13,0.0006997900629811559
2013-06-14,0.006293706293706247
2013-06-17,-0.0055594162612926335
2013-06-18,0.0020964360587003607
2013-06-19,-0.015341701534170095
2013-06-20,0.0028328611898015663
2013-06-21,-0.019067796610169687
2013-06-24,-0.002156721782889894
2013-06-25,-0.014409221902017277
2013-06-26,0.01535087719298252
2013-06-27,-0.017998560115190982
2013-06-28,0.010997067448680474
2013-07-01,0.0007251631617114621
2013-07-02,0.0050724637681159625
2013-07-03,0.011535688536409539
2013-07-04,0.0028510334996435837
2013-07-05,-0.0007107320540157116
2013-07-08,-0.00924608819345658
2013-07-09,-0.005025125628140724
2013-07-10,-0.00793650793650792
2013-07-11,0.011636363636363486
2013-07-12,0.012940330697340048
2013-07-15,-0.005677785663590958
2013-07-16,-0.012847965738758033
2013-07-17,0.0021691973969630092
2013-07-18,0.00793650793650792
2013-07-19,-0.005010737294201882
2013-07-22,-0.001438848920863291
2013-07-23,-0.012247838616714626
2013-07-24,0.002917578409919729
2013-07-25,0.0029090909090908716
2013-07-26,-0.0021754894851340406
2013-07-29,-0.009447674418604788
2013-07-30,-0.004402054292002878
2013-07-31,0.0014738393515106663
2013-08-01,0.004415011037527537
2013-08-02,0.0029304029304030674
2013-08-05,0.00292184075967856
2013-08-06,0.0
2013-08-07,-0.002913328477785833
2013-08-08,0.010956902848794685
2013-08-09,0.0079479768786127
2013-08-12,0.00215053763440866
2013-08-13,0.019313304721030048
2013-08-14,-0.0007017543859649867
2013-08-15,0.0
2013-08-16,-0.0007022471910111433
2013-08-19,-0.004919184820801144
2013-08-20,0.01977401129943494
2013-08-21,-0.0166204986149584
2013-08-22,-0.001408450704225334
2013-08-23,-0.002115655853314584
2013-08-26,0.0014134275618372693
2013-08-27,0.012702893436838399
2013-08-28,0.0
2013-08-29,-0.021602787456445803
2013-08-30,-0.016381766381766426
2013-09-02,-0.00579290369297603
2013-09-03,0.006554989075018037
2013-09-04,-0.005788712011577178
2013-09-05,-0.006550218340611529
2013-09-06,-0.0021978021978020824
2013-09-09,0.004405286343612278
2013-09-10,0.0058479532163743676
2013-09-11,-0.002180232558139593
2013-09-12,0.004369992716678749
2013-09-13,-0.006526468455402468
2013-09-16,-0.0007299270072991738
2013-09-17,-0.005843681519357293
2013-09-18,-0.012490815576781705
2013-09-23,-0.005952380952381053
2013-09-24,0.0052395209580838546
2013-09-25,-0.003723008190617883
2013-09-26,-0.0029895366218237567
2013-09-27,-0.0029985007496251487
2013-09-30,-0.014285714285714192
2013-10-08,-0.006864988558352404
2013-10-09,0.006144393241167172
2013-10-10,0.007633587786259809
2013-10-11,-0.0015151515151516758
2013-10-14,0.0015174506828529684
2013-10-15,-0.0022727272727273333
2013-10-16,0.005315110098709209
2013-10-17,-0.006042296072507654
2013-10-18,-0.006079027355623022
2013-10-21,-0.0030581039755351288
2013-10-22,0.014570552147239166
2013-10-23,-0.005291005291005313
2013-10-24,-0.005319148936170235
2013-10-25,-0.0030557677616500755
2013-10-28,-0.01455938697317998
2013-10-29,0.007776049766718406
2013-10-30,0.005401234567901441
2013-10-31,0.0030698388334610203
2013-11-01,0.011432926829268365
2013-11-04,0.0015071590052752582
2013-11-05,-0.002257336343115426
2013-11-06,0.00226244343891433
2013-11-07,-0.0075244544770507
2013-11-08,0.0007581501137226186
2013-11-11,-0.006060606060606147
2013-11-12,-0.005335365853658522
2013-11-13,0.002298850574712402
2013-11-14,-0.0022935779816511356
2013-11-15,0.0007662835249043172
2013-11-18,-0.0015313935681470357
2013-11-19,-0.006134969325153645
2013-11-20,0.011574074074074335
2013-11-21,-0.0015255530129672224
2013-11-22,-0.00458365164247542
2013-11-25,0.0038372985418265184
2013-11-26,0.008409785932721927
2013-11-27,0.001516300227445056
2013-11-28,-0.0015140045420136477
2013-11-29,-0.004548900682334987
2013-12-02,0.0030464584920029078
2013-12-03,0.004555808656036512
2013-12-04,0.0007558578987149621
2013-12-05,-0.0030211480362536394
