date,FCT_Demark_Atr_Dfive
2012-12-03,
2012-12-04,
2012-12-05,
2012-12-06,
2012-12-07,
2012-12-10,
2012-12-11,
2012-12-12,
2012-12-13,
2012-12-14,0.5342594943596077
2012-12-17,0.8428571428571413
2012-12-18,0.4935064935064945
2012-12-19,0.6410256410256431
2012-12-20,0.46341463414634015
2012-12-21,0.3417721518987309
2012-12-24,0.15584415584415603
2012-12-25,0.25999999999999734
2012-12-26,0.015873015873013506
2012-12-27,0.0980392156862738
2012-12-28,0.10869565217391275
2012-12-31,0.1764705882352838
2013-01-04,0.582089552238806
2013-01-07,0.9552238805970147
2013-01-08,0.9659090909090908
2013-01-09,1.0
2013-01-10,1.0
2013-01-11,0.7558139534883725
2013-01-14,0.7666666666666673
2013-01-15,0.6197183098591537
2013-01-16,0.740384615384613
2013-01-17,0.6565656565656536
2013-01-18,0.7926829268292638
2013-01-21,0.433734939759035
2013-01-22,0.4444444444444455
2013-01-23,0.0
2013-01-24,0.11904761904762047
2013-01-25,0.10000000000000128
2013-01-28,0.13157894736842182
2013-01-29,0.10638297872340437
2013-01-30,0.14333895446880263
2013-01-31,0.0
2013-02-01,0.04098360655738413
2013-02-04,0.37975778546713324
2013-02-05,0.6378035902851212
2013-02-06,0.8551165146909904
2013-02-07,1.0
2013-02-08,1.0
2013-02-18,0.6195508586525731
2013-02-19,0.47499999999999243
2013-02-20,0.12499999999997961
2013-02-21,0.4166666666666588
2013-02-22,0.5333333333333292
2013-02-25,0.7872340425531875
2013-02-26,0.8771929824561351
2013-02-27,0.9615384615384586
2013-02-28,0.5438596491228
2013-03-01,0.42222222222221045
2013-03-04,0.5666666666666618
2013-03-05,0.41176470588235975
2013-03-06,0.47169811320755617
2013-03-07,0.6578947368421232
2013-03-08,0.7346938775510371
2013-03-11,0.24242424242424798
2013-03-12,0.24242424242424274
2013-03-13,0.46808510638297796
2013-03-14,0.6132075471698104
2013-03-15,0.6019417475728148
2013-03-18,0.9459459459459397
2013-03-19,0.9999999999999968
2013-03-20,0.6333333333333303
2013-03-21,0.2931034482758623
2013-03-22,0.09411764705882365
2013-03-25,0.0
2013-03-26,0.07476635514018948
2013-03-27,0.07547169811321035
2013-03-28,0.16842105263157825
2013-03-29,0.39436619718310156
2013-04-01,0.7200000000000004
2013-04-02,0.6666666666666644
2013-04-03,0.9642857142857119
2013-04-08,0.966101694915252
2013-04-09,0.749999999999995
2013-04-10,0.45238095238094655
2013-04-11,0.4749999999999925
2013-04-12,0.28947368421052133
2013-04-15,0.37209302325581783
2013-04-16,0.7454545454545465
2013-04-17,0.9387755102040823
2013-04-18,0.9464285714285742
2013-04-19,1.0
2013-04-22,0.8230769230769216
2013-04-23,0.7830188679245268
2013-04-24,0.34408602150537554
2013-04-25,0.1836734693877542
2013-04-26,0.058823529411766155
2013-05-02,0.07575757575757784
2013-05-03,0.05333333333333417
2013-05-06,0.06557377049180417
2013-05-07,0.4722222222222202
2013-05-08,0.348837209302324
2013-05-09,0.3488372093023239
2013-05-10,0.4523809523809518
2013-05-13,0.7027027027027032
2013-05-14,0.2894736842105285
2013-05-15,0.47826086956521574
2013-05-16,0.6831683168316837
2013-05-17,0.5754716981132062
2013-05-20,0.439252336448595
2013-05-21,0.6103896103896055
2013-05-22,0.44444444444444503
2013-05-23,0.0
2013-05-24,0.0
2013-05-27,0.12698412698412823
2013-05-28,0.12903225806451651
2013-05-29,0.2909090909090856
2013-05-30,0.7222222222222139
2013-05-31,0.9749999999999928
2013-06-03,0.8378378378378305
2013-06-04,0.9122807017543855
2013-06-05,0.9180327868852457
2013-06-06,0.7540983606557399
2013-06-07,0.7115384615384613
2013-06-13,0.8360655737704932
2013-06-14,0.517241379310346
2013-06-17,0.2769230769230789
2013-06-18,0.48611111111111344
2013-06-19,0.3647058823529453
2013-06-20,0.22972972972973063
2013-06-21,0.45028119775042
2013-06-24,0.7010627209524726
2013-06-25,0.46045363472331385
2013-06-26,0.7524782750219453
2013-06-27,0.6778114421274323
2013-06-28,0.47530874770901793
2013-07-01,0.32401206721025305
2013-07-02,0.3841196726938549
2013-07-03,0.0
2013-07-04,0.0
2013-07-05,0.02173913043477451
2013-07-08,0.023809523809514888
2013-07-09,0.021276595744672774
2013-07-10,0.45161290322578745
2013-07-11,0.7599999999999926
2013-07-12,0.660714285714285
2013-07-15,0.7692307692307707
2013-07-16,0.8474576271186536
2013-07-17,0.8163265306122545
2013-07-18,0.3200000000000047
2013-07-19,0.4375000000000024
2013-07-22,0.19512195121949966
2013-07-23,0.27906976744185097
2013-07-24,0.16363636363636339
2013-07-25,0.2903225806451573
2013-07-26,0.15384615384616568
2013-07-29,0.1333333333333476
2013-07-30,6.910256635371454e-15
2013-07-31,1.1517094392285682e-14
2013-08-01,1.0993590101727307e-14
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,0.1666666666666681
2013-08-07,0.44117647058823867
2013-08-08,0.5277777777777749
2013-08-09,0.8125000000000048
2013-08-12,1.0
2013-08-13,1.0
2013-08-14,0.8749999999999927
2013-08-15,0.7741935483871014
2013-08-16,0.7666666666666725
2013-08-19,0.7407407407407439
2013-08-20,0.8372093023255855
2013-08-21,0.8780487804878135
2013-08-22,0.9487179487179486
2013-08-23,0.9444444444444433
2013-08-26,0.5116279069767458
2013-08-27,0.08510638297870883
2013-08-28,0.5060240963855386
2013-08-29,0.5940594059405939
2013-08-30,0.5377358490566057
2013-09-02,0.6477272727272682
2013-09-03,0.8874999999999978
2013-09-04,0.4285714285714295
2013-09-05,0.18181818181818432
2013-09-06,0.26666666666666994
2013-09-09,0.25641025641026016
2013-09-10,0.07500000000000176
2013-09-11,0.12000000000000323
2013-09-12,0.2187500000000006
2013-09-13,0.029411764705878328
2013-09-16,0.25641025641025855
2013-09-17,0.6578947368421064
2013-09-18,0.6944444444444453
2013-09-23,0.7555555555555563
2013-09-24,0.9189189189189231
2013-09-25,0.6944444444444479
2013-09-26,0.3846153846153881
2013-09-27,0.606060606060611
2013-09-30,0.33333333333334386
2013-10-08,0.3750000000000148
2013-10-09,0.5714285714285919
2013-10-10,0.48484848484849785
2013-10-11,0.17142857142858087
2013-10-14,0.17647058823530187
2013-10-15,0.15151515151514514
2013-10-16,0.06666666666664298
2013-10-17,0.37931034482756715
2013-10-18,0.6470588235293906
2013-10-21,0.9999999999999883
2013-10-22,0.7599999999999892
2013-10-23,0.749999999999995
2013-10-24,0.391304347826078
2013-10-25,0.6818181818181778
2013-10-28,0.524999999999996
2013-10-29,0.6578947368420983
2013-10-30,0.5681818181818102
2013-10-31,0.7604528026291754
2013-11-01,0.31658230481210653
2013-11-04,0.3163081506114
2013-11-05,0.22520028377140677
2013-11-06,0.3604699521730251
2013-11-07,0.1348094801170304
2013-11-08,0.23762587732682036
2013-11-11,0.3614721623688077
2013-11-12,0.443142601508243
2013-11-13,0.08695652173914781
2013-11-14,0.14285714285717907
2013-11-15,0.20000000000005377
2013-11-18,0.2500000000000112
2013-11-19,0.4545454545454695
2013-11-20,0.9166666666666918
2013-11-21,0.7857142857142599
2013-11-22,0.5555555555555229
2013-11-25,0.43749999999998407
2013-11-26,0.055555555555536186
2013-11-27,0.10526315789473593
2013-11-28,0.41666666666667657
2013-11-29,0.45454545454547046
2013-12-02,0.3999999999999999
2013-12-03,0.5263157894736803
2013-12-04,0.4705882352941226
2013-12-05,1.6674740865764858e-14
2013-12-06,0.3124999999999934
2013-12-09,0.3846153846153904
2013-12-10,0.5
2013-12-11,0.39999999999998725
2013-12-12,0.9024390243902424
2013-12-13,0.9215686274509793
2013-12-16,0.9491525423728787
2013-12-17,0.951612903225804
2013-12-18,1.0
2013-12-19,0.5
2013-12-20,0.5633802816901379
2013-12-23,0.45588235294117546
2013-12-24,0.391304347826085
2013-12-25,0.391304347826085
2013-12-26,0.725000000000005
2013-12-27,0.09259259259259375
2013-12-30,0.12244897959183165
2013-12-31,0.4492753623188417
2014-01-02,0.4492753623188417
2014-01-03,0.4571428571428556
