date,FCT_Donchian_Vol_Dfive
2012-12-03,
2012-12-04,
2012-12-05,
2012-12-06,
2012-12-07,0.5853161314032871
2012-12-10,0.0
2012-12-11,1.0
2012-12-12,1.0
2012-12-13,1.0
2012-12-14,0.9553684204313387
2012-12-17,1.0
2012-12-18,0.5513257074847924
2012-12-19,1.0
2012-12-20,0.7962949165170861
2012-12-21,0.08206274483241327
2012-12-24,0.0
2012-12-25,0.21228559928327512
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.3544926614563286
2012-12-31,0.0
2013-01-04,0.7429289084645757
2013-01-07,1.0
2013-01-08,1.0
2013-01-09,0.7076497995832464
2013-01-10,0.7442403384305533
2013-01-11,0.2973925217483838
2013-01-14,0.0
2013-01-15,1.0
2013-01-16,1.0
2013-01-17,0.8822466622281628
2013-01-18,0.8423162213763089
2013-01-21,0.17762018716317438
2013-01-22,0.0
2013-01-23,0.0
2013-01-24,0.16153050717783526
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,0.4209019282148172
2013-01-31,1.0
2013-02-01,0.5058614315232794
2013-02-04,0.9726730423630189
2013-02-05,0.5134879349608458
2013-02-06,0.40476519489154444
2013-02-07,0.0
2013-02-08,0.0
2013-02-18,0.5778342538004855
2013-02-19,0.7959787650027054
2013-02-20,0.7049583348716602
2013-02-21,1.0
2013-02-22,0.9905197419108235
2013-02-25,0.9605241416106086
2013-02-26,1.0
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,0.3410168874783
2013-03-04,1.0
2013-03-05,0.8918716840444927
2013-03-06,0.43083644749048194
2013-03-07,0.0
2013-03-08,0.856698993195448
2013-03-11,0.460371218466409
2013-03-12,0.6215418570539342
2013-03-13,1.0
2013-03-14,1.0
2013-03-15,0.4669944534188855
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,0.3692848239785653
2013-03-21,0.7411122405073552
2013-03-22,0.0
2013-03-25,0.0
2013-03-26,0.39198966305112987
2013-03-27,0.031794634314465206
2013-03-28,0.49589913501622696
2013-03-29,0.3703916190269272
2013-04-01,1.0
2013-04-02,0.495595555266749
2013-04-03,0.2947738146512148
2013-04-08,0.0
2013-04-09,0.24901214398957017
2013-04-10,0.6830013428827216
2013-04-11,1.0
2013-04-12,0.8690676270508203
2013-04-15,1.0
2013-04-16,0.5055840106963492
2013-04-17,1.0
2013-04-18,0.7076323173225383
2013-04-19,0.34722302742187955
2013-04-22,0.12413763116702417
2013-04-23,0.06817820196715135
2013-04-24,0.71743018910443
2013-04-25,0.0
2013-04-26,0.0
2013-05-02,0.0
2013-05-03,0.5137888060604673
2013-05-06,0.10413040895571539
2013-05-07,1.0
2013-05-08,0.5427385512025603
2013-05-09,0.4306296568433965
2013-05-10,0.8954802431426367
2013-05-13,0.558572644413207
2013-05-14,0.5545197791775854
2013-05-15,1.0
2013-05-16,1.0
2013-05-17,0.29031354146015137
2013-05-20,0.0
2013-05-21,0.0718064046424521
2013-05-22,0.0
2013-05-23,0.11842358774795528
2013-05-24,0.0
2013-05-27,0.2829342451951155
2013-05-28,0.0
2013-05-29,0.0
2013-05-30,1.0
2013-05-31,0.1867045438564417
2013-06-03,0.4620448760318956
2013-06-04,1.0
2013-06-05,1.0
2013-06-06,0.7378649725734012
2013-06-07,1.0
2013-06-13,0.41268491441017047
2013-06-14,0.0
2013-06-17,0.0
2013-06-18,0.6547847368317294
2013-06-19,0.16855516929765288
2013-06-20,0.0
2013-06-21,0.8024840992254505
2013-06-24,0.2557662466586524
2013-06-25,0.7749095840867993
2013-06-26,0.7029878349498603
2013-06-27,0.46779111959678954
2013-06-28,0.4157368660501529
2013-07-01,0.0
2013-07-02,1.0
2013-07-03,0.0
2013-07-04,0.3807160903436835
2013-07-05,0.18277127431957935
2013-07-08,0.0
2013-07-09,0.6935714082393654
2013-07-10,0.8643810716623902
2013-07-11,1.0
2013-07-12,0.3164510946299031
2013-07-15,0.07740743982101704
2013-07-16,0.0
2013-07-17,0.5372145717195431
2013-07-18,0.0
2013-07-19,0.7302591433727588
2013-07-22,1.0
2013-07-23,0.0
2013-07-24,0.006977633339705601
2013-07-25,0.0
2013-07-26,0.25569454511445205
2013-07-29,0.998198577150277
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,0.006468223704204919
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,0.6832476114585597
2013-08-07,1.0
2013-08-08,0.656486698128244
2013-08-09,0.4152165928636272
2013-08-12,1.0
2013-08-13,1.0
2013-08-14,1.0
2013-08-15,0.10898362113389042
2013-08-16,1.0
2013-08-19,1.0
2013-08-20,0.8459605622305554
2013-08-21,0.19632662432080814
2013-08-22,0.0
2013-08-23,0.4184111013169556
2013-08-26,1.0
2013-08-27,0.1821450353059881
2013-08-28,1.0
2013-08-29,0.5609489453066042
2013-08-30,0.06647294700901653
2013-09-02,0.1805876042081675
2013-09-03,0.24636984535519366
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,0.22593392921454997
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,1.0
2013-09-12,0.46404475687367414
2013-09-13,0.36199409342373445
2013-09-16,0.8027702674597562
2013-09-17,1.0
2013-09-18,0.3482602776257246
2013-09-23,0.1120047159880416
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,1.0
2013-09-27,0.12595745588768695
2013-09-30,0.020482621775587274
2013-10-08,0.0
2013-10-09,0.4051931828321585
2013-10-10,0.0
2013-10-11,0.08552312766722421
2013-10-14,0.0
2013-10-15,1.0
2013-10-16,0.1629889434825695
2013-10-17,0.1764165676543684
2013-10-18,0.0
2013-10-21,0.15535156422318203
2013-10-22,0.19371675752024894
2013-10-23,0.0
2013-10-24,0.0
2013-10-25,1.0
2013-10-28,0.12526039971356032
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,1.0
2013-11-01,1.0
2013-11-04,0.40561141319622707
2013-11-05,0.548527444359919
2013-11-06,0.7338221572138299
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,0.2424626049335677
2013-11-12,0.1909022750457836
2013-11-13,0.0
2013-11-14,0.3903366349558605
2013-11-15,1.0
2013-11-18,1.0
2013-11-19,0.8024859460405765
2013-11-20,0.04396871870920314
2013-11-21,0.0
2013-11-22,0.06272521154702619
2013-11-25,1.0
2013-11-26,0.8371235460845001
2013-11-27,0.015849693338768237
2013-11-28,0.9304366252805363
2013-11-29,0.0
2013-12-02,0.17494900177239742
2013-12-03,0.0881098886399358
2013-12-04,0.2976122797043775
2013-12-05,0.34544075509860106
2013-12-06,1.0
2013-12-09,0.0
2013-12-10,0.04301902063941724
2013-12-11,0.0
2013-12-12,1.0
2013-12-13,0.5456712884969617
2013-12-16,0.2316513565331313
2013-12-17,0.2917448421297476
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,1.0
2013-12-23,0.07092376849378328
2013-12-24,0.0
2013-12-25,0.14434339055667553
2013-12-26,0.12945325684849351
2013-12-27,0.44693589596918737
2013-12-30,0.9483219567690557
2013-12-31,1.0
2014-01-02,0.9621540841340797
2014-01-03,0.23642837140456854
2014-01-06,0.6145270765825233
2014-01-07,1.0
2014-01-08,0.16613197352424694
2014-01-09,0.5638423612049169
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,0.056847866650080854
2014-01-15,0.0
2014-01-16,0.6801440807955466
2014-01-17,1.0
2014-01-20,0.8482765519606722
2014-01-21,1.0
2014-01-22,1.0
2014-01-23,1.0
2014-01-24,0.4864019853142258
2014-01-27,0.555729407375648
2014-01-28,0.03672278539424523
2014-01-29,0.15646247991099024
2014-01-30,0.0
2014-02-07,0.24606590253685243
2014-02-10,0.03425992409477895
2014-02-11,0.0
2014-02-12,1.0
2014-02-13,0.41385414642089835
2014-02-14,0.027751367081825296
2014-02-17,0.38611328525127514
2014-02-18,0.5563629880163816
2014-02-19,1.0
2014-02-20,0.6154465004022526
2014-02-21,0.7093921075625457
2014-02-24,1.0
2014-02-25,0.0
2014-02-26,0.0
