date,FCT_Cr_Vol_Dfive
2015-03-20,
2015-03-23,
2015-03-24,
2015-03-25,
2015-03-26,
2015-03-27,
2015-03-30,0.22744879201680673
2015-03-31,1.0225423607904094
2015-04-01,-0.6049893188343517
2015-04-02,0.6326988423590156
2015-04-03,-0.583041344834039
2015-04-07,0.11272676865332124
2015-04-08,1.4763714810837212
2015-04-09,0.18909220540759397
2015-04-10,-0.7297306260075717
2015-04-13,0.6790338891024453
2015-04-14,0.1504543588438518
2015-04-15,-2.244293801456651
2015-04-16,0.1902230789356234
2015-04-17,0.3507608527808026
2015-04-20,0.22586406232215073
2015-04-21,0.6377547676942368
2015-04-22,-0.6533543170235818
2015-04-23,0.10392218253055147
2015-04-24,-0.20105625572199387
2015-04-27,-0.4483385878363886
2015-04-28,-1.0466538063388287
2015-04-29,0.7818418127056188
2015-04-30,0.9837010786895002
2015-05-04,-0.23736203287158697
2015-05-05,-0.12544713382983524
2015-05-06,1.0432261323661267
2015-05-07,-0.7153464582260789
2015-05-08,-0.7923338034936528
2015-05-11,0.6074915040393969
2015-05-12,-0.7591106745541233
2015-05-13,-0.2055060818782889
2015-05-14,0.22467654068777662
2015-05-15,-0.33124056743701713
2015-05-18,0.8122510649627261
2015-05-19,0.06952451292653422
2015-05-20,-0.6106890570422823
2015-05-21,-0.003969131667530323
2015-05-22,0.15877084615993378
2015-05-25,-1.113693729903537
2015-05-26,2.236818095233914
2015-05-27,-0.16591009563155684
2015-05-28,0.5698422406729184
2015-05-29,-0.10896925146289013
2015-06-01,1.2278603965702037
2015-06-02,-2.0962984820196118
2015-06-03,0.1614138374914355
2015-06-04,-0.6053317942939693
2015-06-05,0.20821512485853355
2015-06-08,-1.3077503133813853
2015-06-09,0.044224480006976846
2015-06-10,0.5716700688336447
2015-06-11,-0.002877334191442038
2015-06-12,0.45445895594722596
2015-06-15,-0.3446234692941659
2015-06-16,1.5378185282210048
2015-06-17,-0.7691034745536738
2015-06-18,0.14045621880713546
2015-06-19,-0.47430513053204737
2015-06-23,0.4381468089913405
2015-06-24,-1.8666040010890845
2015-06-25,2.1179577055115937
2015-06-26,-0.17132560486136394
2015-06-29,0.7504687524212419
2015-06-30,-0.5816005052399164
2015-07-01,0.0016142126871405704
2015-07-02,-1.5954121729663524
2015-07-03,1.9829279299542495
2015-07-06,-0.5661229210654437
2015-07-07,0.4261984445499468
2015-07-08,2.1453171575353918
2015-07-09,-0.5515099854207041
2015-07-10,-2.186605480003869
2015-07-13,0.047229707405433495
2015-07-14,0.10939654542484306
2015-07-15,-1.0180850541377575
2015-07-16,-0.05987969278819605
2015-07-17,0.38495754745853117
2015-07-20,-0.3834541062801932
2015-07-21,0.6777249939460058
2015-07-22,-0.9987969894838769
2015-07-23,0.9461025287112244
2015-07-24,0.14708681866604473
2015-07-27,-0.07062126665089269
2015-07-28,-0.23401409274040147
2015-07-29,-0.05784233984152065
2015-07-30,-0.32137579433405206
2015-07-31,0.9087299752270851
2015-08-03,0.1696295632544706
2015-08-04,-0.5813227261820421
2015-08-05,0.21302937618553028
2015-08-06,-0.12925820050595138
2015-08-07,-0.8221385325808107
2015-08-10,0.16752038628067875
2015-08-11,0.6930655247640473
2015-08-12,0.1702252307423934
2015-08-13,-0.43385966174292445
2015-08-14,0.2487060854836864
2015-08-17,0.09386764036084862
2015-08-18,-0.35824186707764705
2015-08-19,-0.07911796995168338
2015-08-20,0.015459334211189724
2015-08-21,0.0007613865818456578
2015-08-24,0.338716934018527
2015-08-25,-0.2634128627551986
2015-08-26,0.3589114859797206
2015-08-27,0.3512135780654251
2015-08-28,-0.3229295020726257
2015-08-31,-0.2022204008863397
2015-09-01,-0.13421323970890842
2015-09-02,-0.40793223797305295
2015-09-07,0.08103438653587425
2015-09-08,0.5744996113758761
2015-09-09,-0.32478581101088994
2015-09-10,0.13385855735051683
2015-09-11,0.25254874768980046
2015-09-14,-0.06970740389573665
2015-09-15,-0.45524115405112964
2015-09-16,0.025990731858101815
2015-09-17,0.00511356693226718
2015-09-18,-0.15102370944594823
2015-09-21,-0.20620912476325254
2015-09-22,0.03521973196278705
2015-09-23,-0.13408207762498786
2015-09-24,0.05685417371609036
2015-09-25,0.169074364332985
2015-09-28,0.2424163281556834
2015-09-29,0.02157542494356335
2015-09-30,0.13056975468207782
2015-10-08,-0.11376560486916346
2015-10-09,1.1042076069156412
2015-10-12,0.09989202017936966
2015-10-13,-0.28845603449181295
2015-10-14,1.3555924329652582
2015-10-15,-0.19992259129926204
2015-10-16,-1.0532718687257443
2015-10-19,-0.33296321931959133
2015-10-20,0.4628267432806283
2015-10-21,-1.1217875682233536
2015-10-22,0.06987395192613644
2015-10-23,0.38206705831066
2015-10-26,0.40929939108111735
2015-10-27,-0.41541733234903544
2015-10-28,-0.22729346769978748
2015-10-29,0.3765174692040701
2015-10-30,-0.613028758105576
2015-11-02,-0.24902487466619028
2015-11-03,-0.2697519632191844
2015-11-04,0.5438472124871114
2015-11-05,-0.11027665659671851
2015-11-06,-0.11519337091180287
2015-11-09,0.17387712136270927
2015-11-10,0.19522736234574523
2015-11-11,-0.21116312596873216
2015-11-12,-0.10420998893899429
2015-11-13,0.04615424994548206
2015-11-16,-0.10433863860379494
2015-11-17,-0.6261986598888772
2015-11-18,-0.2854861061610132
2015-11-19,0.21958600749342364
2015-11-20,0.21990827054867407
2015-11-23,0.5764104809430053
2015-11-24,0.9510167756342784
2015-11-25,-0.04087842402606163
2015-11-26,0.15343397625800517
2015-11-27,-0.2991317760979656
2015-11-30,-0.6919101333041772
