date,FCT_Dbcd
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,0.006051385186390875
2010-03-09,0.007368492849901166
2010-03-10,0.008559037403019085
2010-03-11,0.009149296462450714
2010-03-12,0.008951588077061232
2010-03-15,0.007906124057330025
2010-03-16,0.006551211336364228
2010-03-17,0.005177589996359438
2010-03-18,0.0038625039234307114
2010-03-19,0.002975987599316094
2010-03-22,0.0028390020952397963
2010-03-23,0.0029435472513016534
2010-03-24,0.0035259504933934462
2010-03-25,0.004636353809702509
2010-03-26,0.005611884176172007
2010-03-29,0.006278271699173341
2010-03-30,0.00638742540000641
2010-03-31,0.005783222922341907
2010-04-01,0.0045926703540413475
2010-04-02,0.003419782218985648
2010-04-06,0.0024848763804214955
2010-04-07,0.0022334835885520566
2010-04-08,0.002394762280033315
2010-04-09,0.0025128733903841413
2010-04-12,0.0026582294821901856
2010-04-13,0.0025782436635992437
2010-04-14,0.0020498914633011516
2010-04-15,0.00137090976975196
2010-04-16,0.0008471224539055572
2010-04-19,-0.00012081743532181312
2010-04-20,-0.0013780309638377407
2010-04-21,-0.002709827901473414
2010-04-22,-0.0039653286600790805
2010-04-23,-0.004897112309560846
2010-04-26,-0.005196819651958576
2010-04-27,-0.00520363740259337
2010-04-28,-0.005313443539889698
2010-04-29,-0.00576667932630222
2010-04-30,-0.006555011637571079
2010-05-04,-0.007251438789616417
2010-05-05,-0.007838708459116061
2010-05-06,-0.00816347200091628
2010-05-07,-0.008305081495869851
2010-05-10,-0.008384202530416203
2010-05-11,-0.008864869144447975
2010-05-12,-0.009447942149311144
2010-05-13,-0.009773067231582031
2010-05-14,-0.009847026704329758
2010-05-17,-0.01010091597202899
2010-05-18,-0.0104491266350325
2010-05-19,-0.010933502736196848
2010-05-20,-0.01144889244165809
2010-05-21,-0.01152790181902311
2010-05-24,-0.010552444022419127
2010-05-25,-0.008967723943651385
2010-05-26,-0.007265601308314251
2010-05-27,-0.005783155940601742
2010-05-28,-0.004806311226366404
2010-05-31,-0.0044592063997272915
2010-06-01,-0.004260456397554501
2010-06-02,-0.003791493728749147
2010-06-03,-0.002746133388070609
2010-06-04,-0.0013766598946366576
2010-06-07,-0.00025110945216832336
2010-06-08,0.0010538765341707654
2010-06-09,0.0027808369436876272
2010-06-10,0.004416513552176311
2010-06-11,0.005989151085975604
2010-06-17,0.007534142030199749
2010-06-18,0.008146159013335664
2010-06-21,0.007826041067599048
2010-06-22,0.007109563423689511
2010-06-23,0.006159276731197126
2010-06-24,0.005408757582548773
2010-06-25,0.005271343076559955
2010-06-28,0.005339612285760673
2010-06-29,0.005310809235072508
2010-06-30,0.005033474388873931
2010-07-01,0.004266156366420823
2010-07-02,0.0035780134170213486
2010-07-05,0.0033686738677074107
2010-07-06,0.0029714006377092356
2010-07-07,0.002598485015731265
2010-07-08,0.0023046482172457443
2010-07-09,0.0016668942692078803
2010-07-12,0.0006009950218249103
2010-07-13,-0.00015848112145088993
2010-07-14,-0.0009112700334716273
2010-07-15,-0.001317966690776278
2010-07-16,-0.0014162804011705228
2010-07-19,-0.001298177147207829
2010-07-20,-0.000856726801046897
2010-07-21,0.00012476918414429695
2010-07-22,0.0013950237847782953
2010-07-23,0.0029527247584549233
2010-07-26,0.004538361403405571
2010-07-27,0.005344697556332526
2010-07-28,0.0057318670179235635
2010-07-29,0.005852297637068042
2010-07-30,0.0058247406901244525
2010-08-02,0.006038174248420829
2010-08-03,0.006886365183468681
2010-08-04,0.008019688014641093
2010-08-05,0.009386194897540789
2010-08-06,0.0106545015402861
2010-08-09,0.011559397175358642
2010-08-10,0.012173523283757093
2010-08-11,0.012243342487850802
2010-08-12,0.01142782909985058
2010-08-13,0.010022426680531469
2010-08-16,0.008217404532706451
2010-08-17,0.006241501239391921
2010-08-18,0.00468534775321181
2010-08-19,0.0038087168005598573
2010-08-20,0.0031104553826749085
2010-08-23,0.002284149103219697
2010-08-24,0.0010255284456607942
2010-08-25,-0.0007709851622343703
2010-08-26,-0.0028442516043153954
2010-08-27,-0.004783455252438959
2010-08-30,-0.0061734312976748015
2010-08-31,-0.00697375043811554
2010-09-01,-0.007356010279333053
2010-09-02,-0.007361365519498673
2010-09-03,-0.006937517048018723
2010-09-06,-0.005866502518287622
2010-09-07,-0.004323407604843449
2010-09-08,-0.0025516485160844127
2010-09-09,-0.0011595823948552144
2010-09-10,-0.0003312382056477626
2010-09-13,-0.00017500124589637096
2010-09-14,-0.00018442232330116934
2010-09-15,0.00014525788746055202
2010-09-16,0.0010755453426706794
2010-09-17,0.002346724391740073
2010-09-20,0.0035415231393647996
2010-09-21,0.004155876598211985
2010-09-27,0.0038042966361901574
2010-09-28,0.0028171499895191425
2010-09-29,0.0013688521886494327
2010-09-30,-0.0002531920834547002
2010-10-08,-0.00207556490350531
2010-10-11,-0.00406925611214008
2010-10-12,-0.006163138735753726
2010-10-13,-0.007753409066666858
2010-10-14,-0.00894780452015925
2010-10-15,-0.009387308033984024
2010-10-18,-0.009016591211714838
2010-10-19,-0.008290990878016201
2010-10-20,-0.007785151123799333
2010-10-21,-0.007473998970485739
2010-10-22,-0.0072818368744519205
2010-10-25,-0.006881041615781467
2010-10-26,-0.0058871135334030425
2010-10-27,-0.004287962323370828
2010-10-28,-0.002236920329293789
2010-10-29,8.440655634946413e-05
2010-11-01,0.0021572996137784266
2010-11-02,0.0039369722629959
2010-11-03,0.0053135404704600115
2010-11-04,0.006350788226432555
2010-11-05,0.007190241721390847
2010-11-08,0.008083131546233267
2010-11-09,0.008955377769729225
2010-11-10,0.00961321961081944
2010-11-11,0.01026648847665977
2010-11-12,0.010602856066576719
2010-11-15,0.010668811186600406
2010-11-16,0.0102266645796374
2010-11-17,0.009234724316505726
2010-11-18,0.007713151930225924
2010-11-19,0.006142417371174464
2010-11-22,0.0045109131879571785
2010-11-23,0.0029269993923204994
2010-11-24,0.001988429362658069
2010-11-25,0.00156312476587123
2010-11-26,0.0012293305294836733
2010-11-29,0.0006959908428493777
2010-11-30,-0.0003044804820886019
2010-12-01,-0.0019115509817276219
2010-12-02,-0.004063749715760838
2010-12-03,-0.006123753109616768
2010-12-06,-0.007681908944193144
2010-12-07,-0.008130008017623083
