date,FCT_Cr_Ref_1
2013-11-08,
2013-11-11,
2013-11-12,-0.008802816901408432
2013-11-13,0.002537427048972252
2013-11-14,0.0002531004808909166
2013-11-15,0.0012651821862348321
2013-11-18,0.014152135456153694
2013-11-19,0.003987042113132365
2013-11-20,-0.0014892032762472245
2013-11-21,0.0032314193388019254
2013-11-22,-0.006442021803766178
2013-11-25,0.0019950124688279526
2013-11-26,0.03733200597312091
2013-11-27,-0.0014395393474088455
2013-11-28,-0.005766458433445412
2013-11-29,0.008699855002416611
2013-12-02,-0.00047915668423575053
2013-12-03,-0.0023969319271332965
2013-12-04,0.0002402691013935635
2013-12-05,-0.002402113860196888
2013-12-06,0.0014447387430771973
2013-12-09,-0.006732387593171399
2013-12-10,0.0007262164124909305
2013-12-11,0.005079825834542986
2013-12-12,0.0
2013-12-13,-0.0004813477737666642
2013-12-16,-0.012521069106669794
2013-12-17,-0.0031699585466960774
2013-12-18,0.0046477495107633765
2013-12-19,-0.0021913805697590864
2013-12-20,-0.02659834065397751
2013-12-23,-0.001754825770869912
2013-12-24,-0.003264691109995014
2013-12-25,0.0032753842277652174
2013-12-26,0.003264691109994897
2013-12-27,-0.005506883604505577
2013-12-30,-0.0012584948401711696
2013-12-31,0.004032258064516175
2014-01-02,-0.008283132530120575
2014-01-03,0.0060744115413819974
2014-01-06,0.010062893081761002
2014-01-07,-0.01793275217932749
2014-01-08,-0.019781891960436084
2014-01-09,-0.002069857697283577
2014-01-10,-0.008037334716100445
2014-01-13,0.0015682174594876112
2014-01-14,-0.001565762004175261
2014-01-15,0.010193413486670267
2014-01-16,-0.009573091849935544
2014-01-17,-0.015151515151515079
2014-01-20,0.0021220159151193875
2014-01-21,0.0007940709370037147
2014-01-22,-0.012430573922242808
2014-01-23,-0.010176754151044446
2014-01-24,0.0027056277056276097
2014-01-27,-0.0008094981111710832
2014-01-28,0.006211180124223673
2014-01-29,0.0008051529790660316
2014-01-30,-0.00026816840976133315
2014-02-07,0.0034871244635193525
2014-02-10,-0.01176156107992516
2014-02-11,0.011360562618339195
2014-02-12,-0.005081572612998185
2014-02-13,-0.0002688172043010783
2014-02-14,0.002957784350631924
2014-02-17,0.027077747989275945
2014-02-18,0.0023492560689115385
2014-02-19,0.002864583333333366
2014-02-20,-0.0002596728122565597
2014-02-21,-0.016883116883116712
2014-02-24,-0.0010568031704095231
2014-02-25,0.003702724147050839
2014-02-26,-0.028458498023715247
2014-02-27,0.0027122321670735323
2014-02-28,-0.001081958344603745
2014-03-03,0.007311129163281841
2014-03-04,0.018548387096774026
2014-03-05,0.015307468989179378
2014-03-06,0.005978684689368285
2014-03-07,-0.003875968992248106
2014-03-10,0.03968871595330748
2014-03-11,0.01796407185628728
2014-03-12,0.009068627450980495
2014-03-13,-0.0004857906242408441
2014-03-14,0.029404617253948957
2014-03-17,-0.004249291784702598
2014-03-18,-0.040303461356092835
2014-03-19,0.016048824593128445
2014-03-20,0.001112347052280184
2014-03-21,0.004222222222222261
2014-03-24,0.014383713210887298
2014-03-25,0.0006544502617801635
2014-03-26,-0.0006540222367561084
2014-03-27,0.008944153577661455
2014-03-28,0.001513513513513539
2014-03-31,-0.0030224525043178402
2014-04-01,-0.004763967085318305
2014-04-02,0.0
2014-04-03,-0.005874673629242792
2014-04-04,0.010067848544539296
2014-04-08,0.0021668472372697455
2014-04-09,0.012540540540540561
2014-04-10,-0.004484304932735501
2014-04-11,0.009867009867009877
2014-04-14,0.0
2014-04-15,-0.005310110450297301
2014-04-16,0.004270766602605115
2014-04-17,0.004890495428450039
2014-04-18,0.010579771476935966
2014-04-21,0.005653266331658265
2014-04-22,0.023526962315219748
2014-04-23,-0.0010170870626525505
2014-04-24,-0.00020362451639189587
2014-04-25,-0.010183299389001912
2014-04-28,0.0030864197530863814
2014-04-29,0.016410256410256417
2014-04-30,-0.002421796165489416
2014-05-05,0.010924539753186273
2014-05-06,0.0026015609365620685
2014-05-07,0.003792415169660509
2014-05-08,0.006164247365281414
2014-05-09,-0.008102766798418993
2014-05-12,0.005379557680813089
2014-05-13,0.020214030915576685
2014-05-14,0.007964257964257785
2014-05-15,0.0009635767970707147
2014-05-16,0.008086253369272375
2014-05-19,0.007639419404125191
2014-05-20,-0.020659590598938606
2014-05-21,0.019160054190052296
2014-05-22,-0.03228256741359665
2014-05-23,-0.0054945054945053865
2014-05-26,0.004538279400157756
2014-05-27,-0.022588882341386684
2014-05-28,0.006631832797427529
2014-05-29,0.0029946097025353993
2014-05-30,0.0011942675159236742
2014-06-03,-0.02027833001988071
2014-06-04,-0.007711038961039031
2014-06-05,0.011451942740286283
2014-06-06,0.003234937323089449
2014-06-09,0.023579201934703704
2014-06-10,0.002953337271116325
2014-06-11,-0.0062819002748331
2014-06-12,0.013828526274199952
2014-06-13,-0.0013639906469213013
2014-06-16,0.004682926829268314
2014-06-17,-0.008933773548261807
2014-06-18,0.008426415833823296
2014-06-19,0.00174893120870565
2014-06-20,0.005431619786615029
2014-06-23,0.011962184063283901
2014-06-24,-0.0005719733079124461
2014-06-25,0.0013353681800839599
2014-06-26,0.002667174699942891
2014-06-27,-0.0015200456013679834
2014-06-30,0.016555661274976045
2014-07-01,0.00430550355672043
2014-07-02,-0.0016775396085741468
2014-07-03,-0.02725914861837189
2014-07-04,0.0047984644913627045
2014-07-07,0.018529130850047763
2014-07-08,-0.00037509377344320294
2014-07-09,0.0022514071294557287
2014-07-10,-0.006739049045301226
2014-07-11,-0.0016961929890690344
2014-07-14,0.023598263167830747
2014-07-15,0.007561785319070474
2014-07-16,-0.0009152480322167194
2014-07-17,-0.004213997801392362
2014-07-18,0.008647654093836176
2014-07-21,-0.016599781101787576
2014-07-22,-0.008718234093860256
2014-07-23,-0.021145209580838216
2014-07-24,-0.004970368954310894
2014-07-25,0.014985590778097954
2014-07-28,0.005678591709256228
2014-07-29,0.024656502917372484
2014-07-30,0.0023879500367376258
2014-07-31,-0.0046662609048488905
2014-08-01,-0.001630656339176376
2014-08-04,-0.0026541445487954065
2014-08-05,0.005117707267144178
2014-08-06,0.0006109979633402333
2014-08-07,-0.004884998982292015
2014-08-08,-0.015136019635917224
2014-08-11,-0.005607476635514079
2014-08-12,0.0
2014-08-13,0.01190476190476195
2014-08-14,-0.021465428276573814
2014-08-15,-0.004851297194684704
2014-08-18,0.003179313268334031
2014-08-19,-0.008873864356644888
2014-08-20,-0.01982519718610091
2014-08-21,0.001087429317094319
2014-08-22,0.0047794916358895705
2014-08-25,0.004324324324324446
2014-08-26,0.014854682454251802
2014-08-27,-0.01209164191769183
2014-08-28,0.0010736525660295635
2014-08-29,-0.006649506649506736
2014-09-01,-0.00021593608291936225
2014-09-02,-0.003455723542116727
2014-09-03,-0.009102730819245628
2014-09-04,-0.012467191601049914
2014-09-05,0.0015503875968991658
2014-09-09,-0.013268465280849144
2014-09-10,0.004034065441505957
2014-09-11,0.008928571428571473
2014-09-12,-0.014601769911504425
2014-09-15,0.017961383026493128
2014-09-16,0.0011027790030877101
2014-09-17,-0.005728133950209254
2014-09-18,0.011079104808331387
2014-09-19,-0.007012930089853161
2014-09-22,-0.004193334804678895
2014-09-23,-0.002881205673758844
2014-09-24,-0.007557234941098028
2014-09-25,0.004927211646136756
2014-09-26,0.003788722977490531
2014-09-29,0.011545293072824068
2014-09-30,0.008779631255487313
2014-10-08,0.010008703220191349
2014-10-09,-0.009263248599741453
2014-10-10,0.0015220700152208432
2014-10-13,0.0021710811984366816
2014-10-14,0.022530329289428108
2014-10-15,0.00932203389830515
2014-10-16,-0.0033585222502100012
2014-10-17,0.004422914911541728
2014-10-20,-0.009855315579786104
2014-10-21,0.01863617111393471
2014-10-22,-0.0004158004158004274
2014-10-23,-0.0018718801996671778
2014-10-24,0.006668055844967696
2014-10-27,-0.0008279859242393111
2014-10-28,-0.017402113113735154
2014-10-29,0.00042167404596248276
2014-10-30,0.015595363540569066
2014-10-31,-0.0026976551151691014
2014-11-03,0.004993757802746514
2014-11-04,-0.048240165631470086
2014-11-05,-0.0010876658690449595
2014-11-06,-0.0023954703832752278
2014-11-07,0.0024012224405151376
2014-11-10,0.0017421602787456932
2014-11-11,0.006739130434782496
2014-11-12,-0.010364931980133772
2014-11-13,0.003927558367881208
