date,Tr
2013-09-06,
2013-09-09,0.3119999999999976
2013-09-10,0.10999999999999943
2013-09-11,0.347999999999999
2013-09-12,0.23999999999999488
2013-09-13,0.16800000000000637
2013-09-16,0.1980000000000075
2013-09-17,0.7160000000000082
2013-09-18,0.2780000000000058
2013-09-23,0.3859999999999957
2013-09-24,0.15800000000000125
2013-09-25,0.20999999999999375
2013-09-26,0.19400000000000261
2013-09-27,0.27200000000000557
2013-09-30,0.2980000000000018
2013-10-08,0.14400000000000546
2013-10-09,0.13000000000000966
2013-10-10,0.16599999999999682
2013-10-11,0.12999999999999545
2013-10-14,0.30800000000000693
2013-10-15,0.2680000000000007
2013-10-16,0.2599999999999909
2013-10-17,0.14200000000001012
2013-10-18,0.13400000000000034
2013-10-21,0.13400000000000034
2013-10-22,0.15400000000001057
2013-10-23,0.16399999999998727
2013-10-24,0.2639999999999958
2013-10-25,0.18200000000000216
2013-10-28,0.11599999999999966
2013-10-29,0.2639999999999958
2013-10-30,0.12000000000000455
2013-10-31,0.2360000000000042
2013-11-01,0.18000000000000682
2013-11-04,0.3160000000000025
2013-11-05,0.2539999999999907
2013-11-06,0.17600000000000193
2013-11-07,0.6200000000000045
2013-11-08,1.1099999999999994
2013-11-11,0.7740000000000009
2013-11-12,0.6439999999999912
2013-11-13,0.5300000000000011
2013-11-14,0.5
2013-11-15,0.367999999999995
2013-11-18,0.5180000000000007
2013-11-19,0.7119999999999891
2013-11-20,0.39400000000000546
2013-11-21,0.30400000000000205
2013-11-22,0.48799999999999955
2013-11-25,0.6359999999999957
2013-11-26,0.29000000000000625
2013-11-27,0.5040000000000049
2013-11-28,0.5330722444998344
2013-11-29,0.3102957841118439
2013-12-02,0.5549520754307764
2013-12-03,0.47737812940283675
2013-12-04,0.5887663595968178
2013-12-05,0.43361846754092426
2013-12-06,0.2088529316137624
2013-12-09,0.41770586322748215
2013-12-10,0.38588065460059795
2013-12-11,0.31427393519020086
2013-12-12,0.4256621653841961
2013-12-13,0.2625579711715176
2013-12-16,0.46146552508939465
2013-12-17,0.23868906470140416
2013-12-18,0.33217561504281434
2013-12-19,0.2486344423973037
2013-12-20,0.2327218380838758
2013-12-23,0.5052251869513213
2013-12-24,0.409749561070754
2013-12-25,0.20885293161373397
2013-12-26,0.2227764603880047
2013-12-27,0.24266721577977535
2013-12-30,0.33217561504280013
2013-12-31,0.3441100682778995
2014-01-02,0.46146552508942307
2014-01-03,0.2526125934756749
2014-01-06,0.24664536685813232
2014-01-07,0.30035040641595856
2014-01-08,0.3381428416603427
2014-01-09,0.41969493876668196
2014-01-10,0.2923941042592446
2014-01-13,0.16509326975182148
2014-01-14,0.1034319280372813
2014-01-15,0.3759352769046984
2014-01-16,0.22874368700553305
2014-01-17,0.12332268342906616
2014-01-20,0.2227764603880047
2014-01-21,0.4952798092554218
2014-01-22,0.2844378021025449
2014-01-23,0.25659074455400344
2014-01-24,0.20288570499620562
2014-01-27,0.3262083884253144
2014-01-28,0.2784705754849739
2014-01-29,0.29040502872007323
2014-01-30,0.20089662945703424
2014-02-07,0.2844378021025591
2014-02-10,0.3739462013655839
2014-02-11,0.28841595318088764
2014-02-12,0.19890755391783443
2014-02-13,0.16708234529097865
2014-02-14,0.23272183808390423
2014-02-17,0.3102957841118723
2014-02-18,0.3500772948953994
2014-02-19,0.236699989162247
2014-02-20,0.1770277229869066
2014-02-21,0.11261990464200267
2014-02-24,0.24697347509216172
2014-02-25,0.4880195867820589
