underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open
P,2010-01-04,P1009,6650.113144987725,6651.935093794571,6712.059404420487,6599.098578396038,0,641592.0,6628.249759305573,6659.222889021954,6546.262062997505,302644.0,6872.3908994229305,6220.13322657208,7300.0
P,2010-01-05,P1009,6668.332633056184,6690.196018738336,6730.278892488946,6639.181452146649,0,726722.0,6651.935093794571,6693.839916352027,6659.222889021954,329262.0,6990.817571867918,6327.628206175991,7320.0
P,2010-01-06,P1009,6662.866786635646,6719.347199647871,6801.334895955939,6653.757042601416,0,758566.0,6690.196018738336,6741.210585330022,6693.839916352027,345622.0,7027.256548004837,6360.423284699218,7314.0
P,2010-01-07,P1009,6759.430073398482,6498.891394019511,6799.512947149093,6404.150056063521,0,971910.0,6719.347199647871,6579.057141520732,6741.210585330022,284252.0,7078.271114596523,6404.150056063521,7420.0
P,2010-01-08,P1009,6495.247496405818,6409.615902484059,6513.466984474278,6298.477025266456,0,857686.0,6498.891394019511,6418.725646518289,6579.057141520732,264762.0,6907.007926753004,6251.106356288461,7130.0
P,2010-01-11,P1009,6489.781649985281,6489.781649985281,6562.659602259119,6486.137752371589,0,697064.0,6409.615902484059,6518.932830894816,6418.725646518289,279150.0,6739.3886365231765,6098.062656513402,7124.0
P,2010-01-12,P1009,6396.8622608361375,6407.793953677213,6467.918264303129,6384.108619188216,0,495840.0,6489.781649985281,6418.725646518289,6518.932830894816,286586.0,6843.239718513396,6194.625943276236,7022.0
P,2010-01-13,P1009,6194.625943276236,6189.160096855699,6267.503895550075,6136.323581457166,0,544822.0,6407.793953677213,6212.845431344696,6418.725646518289,263236.0,6739.3886365231765,6098.062656513402,6800.0
P,2010-01-14,P1009,6267.503895550075,6274.791690777459,6302.120922880148,6234.708817026848,0,472570.0,6189.160096855699,6269.32584435692,6212.845431344696,248218.0,6522.576728508508,5903.114134180884,6880.0
P,2010-01-15,P1009,6249.284407481615,6232.886868220002,6325.806257369145,6181.872301628315,0,586250.0,6274.791690777459,6256.572202708999,6269.32584435692,255726.0,6582.701039134425,5955.950649579417,6860.0
