date,FCT_Donchian_Vol_Dfive
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,0.6541998922250679
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.10288823072237276
2010-01-14,0.0
2010-01-15,0.5063832440956105
2010-01-18,0.9595003518648839
2010-01-19,0.0
2010-01-20,1.0
2010-01-21,1.0
2010-01-22,1.0
2010-01-25,1.0
2010-01-26,0.8037240090510982
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.5261982152355061
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.040421927343252916
2010-02-04,0.0
2010-02-05,0.6396155649320207
2010-02-08,0.2669500842923111
2010-02-09,0.0
2010-02-10,0.48298884624879374
2010-02-11,0.0
2010-02-12,0.0
2010-02-22,1.0
2010-02-23,0.8378531310252326
2010-02-24,0.5029689552071982
2010-02-25,0.7914047000307374
2010-02-26,0.0
2010-03-01,0.4166810700773943
2010-03-02,1.0
2010-03-03,0.5962011904390913
2010-03-04,0.2455358534077098
2010-03-05,1.0
2010-03-08,0.5988272795790376
2010-03-09,1.0
2010-03-10,0.4020170027628425
2010-03-11,0.5144841537424141
2010-03-12,0.0
2010-03-15,0.15764240439018165
2010-03-16,0.0
2010-03-17,0.09120806961588761
2010-03-18,0.13486198652466855
2010-03-19,0.0
2010-03-22,0.9609431505858528
2010-03-23,0.16905347413086455
2010-03-24,0.3857443925937077
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,0.0
2010-03-30,1.0
2010-03-31,0.2857245543415756
2010-04-01,0.10145917193789535
2010-04-02,0.0
2010-04-06,0.07706741451254538
2010-04-07,1.0
2010-04-08,1.0
2010-04-09,0.30391798458237307
2010-04-12,0.23993946214443712
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.2071596092884204
2010-04-20,0.0
2010-04-21,0.2620928620928621
2010-04-22,0.0
2010-04-23,0.6550122812404053
2010-04-26,0.4673581130883437
2010-04-27,0.8234179214488786
2010-04-28,1.0
2010-04-29,0.6403243024899737
2010-04-30,0.4289217807784414
2010-05-04,0.23910883956533938
2010-05-05,0.23711144995565123
2010-05-06,0.7115121738613626
2010-05-07,1.0
2010-05-10,0.27454634325166494
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,1.0
2010-05-14,0.4340601974763595
2010-05-17,0.8317573009575515
2010-05-18,0.36779723374001927
2010-05-19,0.0
2010-05-20,0.4134467792304028
2010-05-21,0.392169057322818
2010-05-24,0.0
2010-05-25,0.20761135937725242
2010-05-26,0.6818797751189275
2010-05-27,0.0
2010-05-28,0.0
2010-05-31,0.3574057413920013
2010-06-01,0.7146274638096017
2010-06-02,0.6263053989871534
2010-06-03,0.6881062058310206
2010-06-04,0.0
2010-06-07,1.0
2010-06-08,0.0
2010-06-09,1.0
2010-06-10,0.37027137052484427
2010-06-11,0.12344939358327381
2010-06-17,0.0747670729927568
2010-06-18,0.0
2010-06-21,0.4286925046349431
2010-06-22,0.0
2010-06-23,0.4383399427186605
2010-06-24,0.8189854593522803
2010-06-25,0.5934126459572593
2010-06-28,1.0
2010-06-29,1.0
2010-06-30,0.09040602706847123
2010-07-01,0.0
2010-07-02,1.0
2010-07-05,0.07784081225195394
2010-07-06,1.0
2010-07-07,0.11371983609045379
2010-07-08,0.13210406265452285
2010-07-09,0.11031534621090074
2010-07-12,0.0
2010-07-13,1.0
2010-07-14,0.8031461242024133
2010-07-15,0.47932592077831826
2010-07-16,1.0
2010-07-19,0.0
2010-07-20,0.4448025538315146
2010-07-21,0.0
2010-07-22,0.7817432976589653
2010-07-23,0.3482314230874691
2010-07-26,0.6321830075600298
2010-07-27,1.0
2010-07-28,0.0
2010-07-29,1.0
2010-07-30,0.5887518513178762
2010-08-02,0.9040984573443255
2010-08-03,1.0
2010-08-04,0.8552495790559991
2010-08-05,1.0
2010-08-06,1.0
2010-08-09,1.0
2010-08-10,0.3352562354471272
2010-08-11,0.0
2010-08-12,0.03978988763408263
2010-08-13,0.0
2010-08-16,1.0
2010-08-17,0.05195546674279189
2010-08-18,1.0
2010-08-19,0.26856742481405627
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.14169923668126852
2010-09-02,0.0
2010-09-03,0.1576587070471753
2010-09-06,0.0
2010-09-07,0.38416557161629433
2010-09-08,0.0
2010-09-09,0.7336113952939325
2010-09-10,0.0
2010-09-13,0.29897853079699066
2010-09-14,1.0
2010-09-15,0.6565633717861721
2010-09-16,0.7190350976400512
2010-09-17,0.43881439320856647
2010-09-20,0.6151446130044265
2010-09-21,0.10600958515558412
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.11749011336672818
2010-09-30,0.0
2010-10-08,1.0
2010-10-11,0.0
2010-10-12,1.0
2010-10-13,0.8547002253280511
2010-10-14,1.0
2010-10-15,0.7375684235990391
2010-10-18,0.11182983966408896
2010-10-19,0.622862052753595
2010-10-20,0.09438714976727207
2010-10-21,1.0
2010-10-22,0.0
2010-10-25,0.4732625089167431
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.08880958334280453
2010-11-01,0.0
2010-11-02,0.02158620025055411
2010-11-03,0.0
2010-11-04,0.07921851719723837
2010-11-05,1.0
2010-11-08,1.0
2010-11-09,1.0
2010-11-10,0.8846393367343729
2010-11-11,0.660273638432194
2010-11-12,0.0
2010-11-15,0.9424574010561272
2010-11-16,0.4157397016107737
2010-11-17,0.0
2010-11-18,0.7652929541843649
2010-11-19,0.7266593171427645
2010-11-22,0.6690038593139092
2010-11-23,0.825407585669254
2010-11-24,0.0
2010-11-25,0.0
2010-11-26,1.0
2010-11-29,0.3420914161434034
2010-11-30,0.4638743700377685
2010-12-01,1.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,0.29428267190891594
2010-12-07,0.723764863278317
2010-12-08,0.6102062565427744
2010-12-09,0.3028868371167467
2010-12-10,0.0
2010-12-13,0.2049663059015724
2010-12-14,0.24306360519890496
2010-12-15,1.0
2010-12-16,0.0
2010-12-17,0.07281221244366845
2010-12-20,0.6119906566311965
2010-12-21,0.29890522143312176
2010-12-22,0.0
2010-12-23,0.620826233132225
2010-12-24,0.12832558068131228
2010-12-27,1.0
2010-12-28,0.4753379805661174
2010-12-29,0.3235567297570641
2010-12-30,0.0
2010-12-31,0.0
2011-01-04,0.5801595528913328
2011-01-05,0.1969279814519635
2011-01-06,1.0
2011-01-07,1.0
2011-01-10,0.3380068468406475
2011-01-11,0.040711176865247986
2011-01-12,1.0
2011-01-13,0.31101747006243013
2011-01-14,0.0
2011-01-17,0.16597510373443983
2011-01-18,0.04749305366184415
