date,Tr
2010-01-04,
2010-01-05,91.09744034229789
2010-01-06,147.57785335452263
2010-01-07,395.3628910855714
2010-01-08,214.98995920782272
2010-01-11,153.0436997750603
2010-01-12,105.67303079706471
2010-01-13,271.47037222004656
2010-01-14,112.96082602444949
2010-01-15,143.93395574083024
2010-01-18,102.02913318337323
2010-01-19,74.69990108068396
2010-01-20,178.55098307090338
2010-01-21,153.0436997750594
2010-01-22,153.0436997750603
2010-01-25,85.6315939217593
2010-01-26,127.53641647921631
2010-01-27,76.52184988753015
2010-01-28,120.24862125183245
2010-01-29,120.24862125183245
2010-02-01,116.60472363814097
2010-02-02,100.20718437652704
2010-02-03,151.2217509682141
2010-02-04,102.02913318337323
2010-02-05,142.11200693398405
2010-02-08,102.02913318337323
2010-02-09,60.12431062591713
2010-02-10,87.4535427286055
2010-02-11,81.98769630806783
2010-02-12,83.80964511491402
2010-02-22,173.0851366503648
2010-02-23,89.27549153545169
2010-02-24,71.05600346699248
2010-02-25,134.82421170660018
2010-02-26,72.87795227383776
2010-03-01,125.71446767237012
2010-03-02,80.16574750122163
2010-03-03,89.27549153545169
2010-03-04,81.98769630806783
2010-03-05,162.15344380929037
2010-03-08,69.23405466014628
2010-03-09,85.63159392176021
2010-03-10,54.65846420537855
2010-03-11,189.48267591197964
2010-03-12,61.94625943276242
2010-03-15,107.4949796039109
2010-03-16,43.726771364303204
2010-03-17,72.87795227383776
2010-03-18,76.52184988753015
2010-03-19,51.01456659168707
2010-03-22,71.05600346699248
2010-03-23,52.836515398532356
2010-03-24,63.76820823960861
2010-03-25,45.5487201711494
2010-03-26,49.19261778484088
2010-03-29,58.30236181907094
2010-03-30,143.93395574083024
2010-03-31,65.5901570464539
2010-04-01,63.76820823960861
2010-04-02,36.43897613691934
2010-04-06,34.61702733007314
2010-04-07,114.78277483129568
2010-04-08,72.87795227383776
2010-04-09,52.836515398533265
2010-04-12,52.836515398532356
2010-04-13,76.52184988753015
2010-04-14,38.26092494376553
2010-04-15,40.082873750610815
2010-04-16,30.973129716381663
2010-04-19,103.85108199021852
2010-04-20,51.01456659168616
2010-04-21,41.90482255745701
2010-04-22,30.973129716381663
2010-04-23,63.76820823960861
2010-04-26,47.37066897799468
2010-04-27,69.23405466014628
2010-04-28,116.01030703505785
2010-04-29,54.37983142268331
2010-04-30,65.25579770722015
2010-05-04,48.94184828041489
2010-05-05,74.31910294433328
2010-05-06,79.7570860866017
2010-05-07,145.01288379382186
2010-05-10,92.44571341856135
2010-05-11,58.005153517528925
2010-05-12,59.81781456495173
2010-05-13,103.32167970309911
2010-05-14,76.13176399175609
2010-05-17,170.39013845774116
2010-05-18,103.32167970309911
2010-05-19,85.19506922887012
2010-05-20,99.69635760825258
2010-05-21,88.82039132371574
2010-05-24,34.44055990103243
2010-05-25,79.7570860866017
2010-05-26,72.50644189691138
2010-05-27,36.253220948456146
2010-05-28,48.94184828041489
2010-05-31,79.75708608660261
2010-06-01,76.131763991757
2010-06-02,63.44313665979735
2010-06-03,54.37983142268331
2010-06-04,47.12918723299208
2010-06-07,197.58005416908236
2010-06-08,29.002576758764917
2010-06-09,121.44829017732627
2010-06-10,52.56717037526141
2010-06-11,48.94184828041489
2010-06-17,85.19506922887103
2010-06-18,34.44055990103243
2010-06-21,92.44571341856226
2010-06-22,38.065881995878044
2010-06-23,56.19249247010612
2010-06-24,39.87854304330085
2010-06-25,34.44055990103243
2010-06-28,61.63047561237454
2010-06-29,96.07103551340788
2010-06-30,72.50644189691138
2010-07-01,79.75708608660261
2010-07-02,72.50644189691047
2010-07-05,36.253220948456146
2010-07-06,94.25837446598416
2010-07-07,34.44055990103334
2010-07-08,83.38240818144732
2010-07-09,61.63047561237454
2010-07-12,59.81781456495173
2010-07-13,74.31910294433419
2010-07-14,56.19249247010612
2010-07-15,36.25322094845524
2010-07-16,132.32425646186311
2010-07-19,30.815237806187724
2010-07-20,54.37983142268331
2010-07-21,43.503865138146466
2010-07-22,101.50901865567539
2010-07-23,43.503865138146466
2010-07-26,87.00773027629293
2010-07-27,106.94700179794381
2010-07-28,56.19249247010612
2010-07-29,112.38498494021223
2010-07-30,61.63047561237454
2010-08-02,186.70408788454642
2010-08-03,76.131763991757
2010-08-04,70.69378084948858
2010-08-05,154.0761890309359
2010-08-06,190.32940997939204
2010-08-09,175.82812160000958
2010-08-10,110.57232389278943
2010-08-11,83.38240818144823
2010-08-12,105.134340750521
2010-08-13,161.32683322062712
2010-08-16,130.5115954144403
2010-08-17,74.31910294433419
2010-08-18,161.32683322062712
2010-08-19,88.82039132371574
2010-08-20,222.95730883300166
2010-08-23,70.69378084948858
2010-08-24,81.56974713402542
2010-08-25,110.57232389278943
2010-08-26,59.81781456495173
2010-08-27,68.88111980206577
2010-08-30,99.69635760825258
2010-08-31,134.136917509285
2010-09-01,90.63305237113946
2010-09-02,58.005153517528925
2010-09-03,97.88369656082978
2010-09-06,63.44313665979735
2010-09-07,96.07103551340788
2010-09-08,85.19506922887103
2010-09-09,340.7802769154823
2010-09-10,61.63047561237454
2010-09-13,110.57232389278943
2010-09-14,111.02805354982138
2010-09-15,54.63285174673729
2010-09-16,112.79040360616727
2010-09-17,49.345801577698694
2010-09-20,301.36185963522985
2010-09-21,82.83045264827979
2010-09-27,329.55946053677144
2010-09-28,112.79040360616818
2010-09-29,199.14555636713976
2010-09-30,132.17625422597757
2010-10-08,165.66090529655867
2010-10-11,380.667612170816
2010-10-12,160.37385512752007
2010-10-13,96.92925309905058
2010-10-14,130.41390416963168
2010-10-15,91.64220293001108
2010-10-18,209.71965670521786
2010-10-19,151.56210484578787
2010-10-20,160.37385512752007
2010-10-21,262.59015839561016
2010-10-22,86.35515276097249
2010-10-25,276.68895884638005
2010-10-26,109.26570349347548
2010-10-27,440.5875140865928
2010-10-28,140.98800450770887
2010-10-29,174.47265557828996
2010-11-01,137.46330439501708
2010-11-02,109.26570349347548
2010-11-03,114.55275366251408
2010-11-04,280.21365895907365
2010-11-05,273.4808603394358
2010-11-08,429.0230996574901
2010-11-09,278.608626470801
2010-11-10,210.23841138594162
2010-11-11,176.05330384351237
2010-11-12,381.1639490980897
2010-11-15,389.71022598369655
