underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open
IC,2015-04-16,IC1505,7681.0,7707.8,7790.0,7480.2,0,116888.0,7818.6,7642.8,7818.6,6643.0,8600.4,7036.8,7681.0
IC,2015-04-17,IC1505,7722.0,7758.2,7918.8,7631.2,0,114214.0,7707.8,7803.4,7642.8,9144.0,8407.0,6878.6,7722.0
IC,2015-04-20,IC1505,7760.0,7622.2,7857.0,7582.0,0,98781.0,7758.2,7621.2,7803.4,10706.0,8583.6,7023.2,7760.0
IC,2015-04-21,IC1505,7650.2,8140.4,8147.0,7640.2,0,132545.0,7622.2,8055.6,7621.2,16732.0,8383.2,6859.2,7650.2
IC,2015-04-22,IC1505,8158.0,8189.8,8237.8,8104.4,0,121034.0,8140.4,8197.2,8055.6,14854.0,8861.0,7250.2,8158.0
IC,2015-04-23,IC1505,8193.0,8265.6,8378.8,8160.4,0,132278.0,8189.8,8266.4,8197.2,14805.0,9016.8,7377.6,8193.0
IC,2015-04-24,IC1505,8247.8,8327.2,8349.8,8123.8,0,126381.0,8265.6,8307.6,8266.4,14603.0,9093.0,7439.8,8247.8
IC,2015-04-27,IC1505,8368.0,8347.2,8548.0,8292.0,0,125335.0,8327.2,8361.6,8307.6,15187.0,9138.2,7477.0,8368.0
IC,2015-04-28,IC1505,8308.0,8147.0,8419.0,8011.6,0,164120.0,8347.2,8087.4,8361.6,15900.0,9197.6,7525.6,8308.0
IC,2015-04-29,IC1505,8138.0,8302.2,8309.0,8079.0,0,134158.0,8147.0,8276.2,8087.4,17677.0,8896.0,7278.8,8138.0
IC,2015-04-30,IC1505,8320.0,8338.8,8408.0,8291.2,0,120118.0,8302.2,8355.4,8276.2,16354.0,9103.8,7448.6,8320.0
IC,2015-05-04,IC1505,8370.2,8347.2,8527.4,8202.4,0,101734.0,8338.8,8322.4,8355.4,16271.0,9190.8,7520.0,8370.2
IC,2015-05-05,IC1505,8334.8,8145.0,8345.0,8090.0,0,109987.0,8347.2,8139.2,8322.4,15884.0,9154.6,7490.2,8334.8
IC,2015-05-06,IC1505,8168.0,8040.8,8280.6,7970.0,0,111973.0,8145.0,8058.4,8139.2,15456.0,8953.0,7325.4,8168.0
IC,2015-05-07,IC1505,8020.0,7911.4,8068.0,7901.0,0,109599.0,8040.8,7928.6,8058.4,15127.0,8864.2,7252.6,8020.0
IC,2015-05-08,IC1505,7933.4,8171.2,8171.4,7921.0,0,121062.0,7911.4,8103.0,7928.6,16258.0,8721.4,7135.8,7933.4
IC,2015-05-11,IC1505,8170.0,8489.8,8508.0,8144.0,0,124722.0,8171.2,8442.6,8103.0,16314.0,8913.2,7292.8,8170.0
IC,2015-05-12,IC1505,8499.6,8647.8,8648.0,8415.4,0,152019.0,8489.8,8597.6,8442.6,14671.0,9286.8,7598.4,8499.6
IC,2015-05-13,IC1505,8595.0,8695.8,8779.0,8492.0,0,189658.0,8647.8,8690.8,8597.6,14624.0,9457.2,7738.0,8595.0
IC,2015-05-14,IC1506,8653.597228055438,8727.65497690046,8805.770684586307,8600.437967240654,0,133372.0,8695.8,8718.321671566566,8699.45216295674,23309.0,9569.275640487189,7829.62868542629,8530.0
IC,2015-05-15,IC1506,8734.756404871901,8704.118815623686,8844.321293574127,8604.90172196556,0,182662.0,8727.65497690046,8776.75627887442,8718.321671566566,28064.0,9589.971230575387,7846.672112557748,8610.0
IC,2015-05-18,IC1506,8765.7997900042,8925.886266274672,8950.031121377571,8704.321713565727,0,202968.0,8704.118815623686,8924.465980680385,8776.75627887442,32183.0,9654.289878202433,7899.222679546408,8640.6
IC,2015-05-19,IC1506,8933.190592188155,9252.957748845021,9287.044603107935,8862.785006299873,0,228488.0,8925.886266274672,9234.088240235194,8924.465980680385,33556.0,9816.811129777403,8032.120831583366,8805.6
IC,2015-05-20,IC1506,9253.972238555227,9421.363040739183,9600.724821503569,9243.218647627047,0,239847.0,9252.957748845021,9446.319487610246,9234.088240235194,35302.0,10157.476774464509,8310.699706005878,9121.8
IC,2015-05-21,IC1506,9446.319487610246,9875.65153296934,9896.347123057538,9435.768794624106,0,256460.0,9421.363040739183,9769.535909281813,9446.319487610246,38615.0,10390.809407811841,8501.82956740865,9311.4
IC,2015-05-22,IC1506,9924.7528349433,9882.347165056697,10010.375766484669,9663.014489710204,0,285617.0,9875.65153296934,9881.332675346492,9769.535909281813,37707.0,10746.489500209995,8792.582318353632,9783.0
IC,2015-05-25,IC1506,9749.246115077696,10111.013145737084,10165.998488030236,9592.40600587988,0,262755.0,9882.347165056697,10123.998614027718,9881.332675346492,39837.0,10869.445653086937,8893.219697606048,9610.0
IC,2015-05-26,IC1506,10132.723225535488,10684.808525829481,10687.649097018058,10130.897144057119,0,258963.0,10111.013145737084,10558.200209995797,10123.998614027718,40848.0,11136.25644687106,9111.740781184375,9988.0
IC,2015-05-27,IC1506,10751.967744645104,10704.895422091557,10873.300713985718,10516.200335993279,0,307346.0,10684.808525829481,10775.301007979839,10558.200209995797,42800.0,11613.87820243595,9502.522217555646,10598.4
IC,2015-05-28,IC1506,10733.301133977318,10121.766736665266,10914.691894162113,9960.259974800501,0,360766.0,10704.895422091557,10273.53439731205,10775.301007979839,40149.0,11852.689080218393,9697.912935741284,10580.0
IC,2015-05-29,IC1506,10273.53439731205,10267.650356992859,10520.258294834102,10044.462620747583,0,354628.0,10121.766736665266,10273.737295254094,10273.53439731205,40059.0,11300.80667786644,9246.262116757664,10126.8
IC,2015-06-01,IC1506,10317.563250734984,11185.357748845021,11250.487988240233,10315.33137337253,0,257035.0,10267.650356992859,11023.242293154135,10273.737295254094,45365.0,11301.009575808483,9246.465014699705,10170.2
IC,2015-06-02,IC1506,11218.227215455689,11413.415035699283,11549.965350692984,10986.923561528767,0,280807.0,11185.357748845021,11434.313523729523,11023.242293154135,44075.0,12125.383914321712,9921.100671986558,11058.0
IC,2015-06-03,IC1506,11444.661318773624,11264.082150356991,11601.704325913479,10965.619277614445,0,334871.0,11413.415035699283,11304.864636707263,11434.313523729523,44367.0,12577.643427131456,10290.983620327592,11281.2
IC,2015-06-04,IC1506,11288.227005459888,11026.691558168835,11418.487484250312,10175.33179336413,0,376160.0,11264.082150356991,10916.923771524567,11304.864636707263,35808.0,12435.209071818561,10174.520201595968,11127.0
IC,2015-06-05,IC1506,11057.937841243172,11107.647837043258,11421.125157496848,10692.721545569088,0,337852.0,11026.691558168835,11097.70583788324,10916.923771524567,33977.0,12008.514699706004,9825.33284334313,10900.0
IC,2015-06-08,IC1506,10997.068458630825,10756.22860142797,11097.70583788324,10534.664048719025,0,305756.0,11107.647837043258,10856.663082738343,11097.70583788324,31732.0,12207.35468290634,9988.05699286014,10840.0
IC,2015-06-09,IC1506,10752.57643847123,10855.445695086097,11108.662326753463,10604.460940781182,0,322063.0,10756.22860142797,10845.097900041997,10856.663082738343,31957.0,11942.167072658545,9771.159092818143,10599.0
IC,2015-06-10,IC1506,10761.70684586308,11147.010037799242,11490.110457790843,10753.590928181435,0,312337.0,10855.445695086097,11266.111129777402,10845.097900041997,34462.0,11929.587400251994,9760.608399832003,10608.0
IC,2015-06-11,IC1506,11255.560436791262,11421.936749265013,11453.588828223434,11078.430533389332,0,267772.0,11147.010037799242,11362.284754304912,11266.111129777402,33448.0,12392.60050398992,10139.621755564885,11094.8
IC,2015-06-12,IC1506,11456.63229735405,11593.38551028979,11752.863292734144,11384.400629987398,0,253743.0,11421.936749265013,11627.472364552706,11362.284754304912,29351.0,12498.513229735403,10226.056278874421,11293.0
IC,2015-06-15,IC1506,11627.472364552706,11391.299160016799,11727.501049978999,11182.720075598487,0,237446.0,11593.38551028979,11446.28450230995,11627.472364552706,27571.0,12790.077572448548,10464.867156656865,11461.4
