date,Tr
2013-10-09,
2013-10-10,70.0
2013-10-11,68.0
2013-10-14,56.0
2013-10-15,58.0
2013-10-16,56.0
2013-10-17,52.0
2013-10-18,28.0
2013-10-21,62.0
2013-10-22,26.0
2013-10-23,36.0
2013-10-24,56.0
2013-10-25,58.0
2013-10-28,162.0
2013-10-29,40.0
2013-10-30,100.0
2013-10-31,36.0
2013-11-01,84.0
2013-11-04,60.0
2013-11-05,68.0
2013-11-06,26.0
2013-11-07,56.0
2013-11-08,32.0
2013-11-11,32.0
2013-11-12,40.0
2013-11-13,42.0
2013-11-14,38.0
2013-11-15,38.0
2013-11-18,44.0
2013-11-19,42.0
2013-11-20,30.0
2013-11-21,24.0
2013-11-22,52.0
2013-11-25,52.0
2013-11-26,94.0
2013-11-27,52.0
2013-11-28,40.0
2013-11-29,34.0
2013-12-02,32.0
2013-12-03,58.0
2013-12-04,34.0
2013-12-05,34.0
2013-12-06,70.0
2013-12-09,66.0
2013-12-10,28.0
2013-12-11,24.0
2013-12-12,48.0
2013-12-13,86.0
2013-12-16,48.0
2013-12-17,36.0
2013-12-18,26.0
2013-12-19,24.0
2013-12-20,36.0
2013-12-23,24.0
2013-12-24,18.0
2013-12-25,32.0
2013-12-26,76.0
2013-12-27,66.0
2013-12-30,28.0
2013-12-31,42.0
2014-01-02,32.0
2014-01-03,38.0
2014-01-06,44.0
2014-01-07,40.0
2014-01-08,70.0
2014-01-09,48.0
2014-01-10,50.0
2014-01-13,42.0
2014-01-14,44.0
2014-01-15,60.0
2014-01-16,144.0
2014-01-17,38.0
2014-01-20,46.0
2014-01-21,30.0
2014-01-22,30.0
2014-01-23,10.0
2014-01-24,22.0
2014-01-27,36.0
2014-01-28,24.0
2014-01-29,46.0
2014-01-30,86.0
2014-02-07,38.0
2014-02-10,58.0
2014-02-11,24.0
2014-02-12,134.0
2014-02-13,140.0
2014-02-14,342.0
2014-02-17,52.15111515703211
2014-02-18,27.938097405553435
2014-02-19,37.250796540737156
2014-02-20,59.60127446517981
2014-02-21,33.525716886663304
2014-02-24,22.350477924442657
2014-02-25,20.48793809740573
2014-02-26,117.34000910332315
2014-02-27,39.11333636777454
2014-02-28,20.487938097405276
2014-03-03,29.800637232589906
2014-03-04,27.93809740555298
2014-03-05,40.97587619481146
2014-03-06,39.11333636777408
2014-03-07,37.25079654073761
2014-03-10,83.81429221665894
2014-03-11,52.151115157031654
2014-03-12,55.876194811105506
2014-03-13,18.625398270368805
2014-03-14,29.80063723259036
2014-03-17,27.93809740555298
2014-03-18,14.900318616294953
2014-03-19,33.525716886663304
2014-03-20,20.487938097405276
2014-03-21,27.93809740555298
2014-03-24,16.762858443332334
2014-03-25,31.663177059627287
2014-03-26,33.52571688666376
2014-03-27,14.900318616295408
2014-03-28,160.17842512517018
2014-03-31,113.6149294492493
2014-04-01,22.350477924442202
2014-04-02,39.11333636777454
2014-04-03,52.15111515703302
2014-04-04,18.625398270368805
2014-04-08,54.013654984069944
2014-04-09,18.625398270368805
2014-04-10,16.762858443332334
2014-04-11,20.48793809740573
2014-04-14,67.05143377332752
2014-04-15,24.21301775147913
2014-04-16,39.11333636777454
2014-04-17,26.07555757851651
2014-04-18,22.350477924442202
2014-04-21,63.326354119253665
2014-04-22,26.075557578516054
2014-04-23,18.625398270368805
2014-04-24,35.38825671370023
2014-04-25,26.07555757851651
2014-04-28,24.21301775147913
2014-04-29,16.76285844333188
2014-04-30,33.52571688666285
2014-05-05,29.80063723258945
2014-05-06,20.487938097405276
2014-05-07,50.28857532999518
2014-05-08,29.80063723259036
2014-05-09,11.175238962220646
2014-05-12,16.762858443331424
