date,FCT_Dbcd
2013-10-09,
2013-10-10,
2013-10-11,
2013-10-14,
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,
2013-10-22,
2013-10-23,
2013-10-24,
2013-10-25,
2013-10-28,
2013-10-29,
2013-10-30,
2013-10-31,
2013-11-01,
2013-11-04,
2013-11-05,
2013-11-06,
2013-11-07,
2013-11-08,
2013-11-11,
2013-11-12,
2013-11-13,
2013-11-14,
2013-11-15,
2013-11-18,
2013-11-19,
2013-11-20,
2013-11-21,
2013-11-22,
2013-11-25,
2013-11-26,
2013-11-27,
2013-11-28,
2013-11-29,
2013-12-02,
2013-12-03,
2013-12-04,0.005825073828429632
2013-12-05,0.006037870719547764
2013-12-06,0.006397443531184412
2013-12-09,0.0067409712328925205
2013-12-10,0.007016914834533626
2013-12-11,0.007160365949945869
2013-12-12,0.006809246963341393
2013-12-13,0.005916492681996346
2013-12-16,0.0047064575352561795
2013-12-17,0.003118061009825928
2013-12-18,0.0014852141907168658
2013-12-19,0.00023779512328036683
2013-12-20,-0.0006541981628581833
2013-12-23,-0.0013008347333066704
2013-12-24,-0.0016979258522344103
2013-12-25,-0.0020329743771306725
2013-12-26,-0.002528913965684985
2013-12-27,-0.0030290832469620217
2013-12-30,-0.003614438993095044
2013-12-31,-0.004290789280800077
2014-01-02,-0.004886047883163217
2014-01-03,-0.005241106591732553
2014-01-06,-0.005526045872371024
2014-01-07,-0.005704310035587418
2014-01-08,-0.005603143783573944
2014-01-09,-0.005176975429925343
2014-01-10,-0.004447669876065811
2014-01-13,-0.0034687086505788244
2014-01-14,-0.002323536715114274
2014-01-15,-0.0011050623915412326
2014-01-16,-7.29107158396913e-05
2014-01-17,0.0006707379459671784
2014-01-20,0.001265022589582258
2014-01-21,0.0017932924404789846
2014-01-22,0.00211663750717072
2014-01-23,0.0024669268067215758
2014-01-24,0.002917460932749898
2014-01-27,0.0033666156313521592
2014-01-28,0.0037980450218108213
2014-01-29,0.004377920012998691
2014-01-30,0.0049517102541027265
2014-02-07,0.005469909358719956
2014-02-10,0.005777830338845967
2014-02-11,0.005838844956310097
2014-02-12,0.005260260597687464
2014-02-13,0.003953369624347694
2014-02-14,0.0018266363530395056
2014-02-17,-0.0006891436430427385
2014-02-18,-0.0032555954772385876
2014-02-19,-0.005475095359218149
2014-02-20,-0.007089778342251596
2014-02-21,-0.007935993410842036
2014-02-24,-0.008442568005935755
2014-02-25,-0.008914846936940269
2014-02-26,-0.009541104105518863
2014-02-27,-0.010349577977996492
2014-02-28,-0.011380377917818109
2014-03-03,-0.01251396975073204
2014-03-04,-0.013717436524906302
2014-03-05,-0.014679948959297695
2014-03-06,-0.01513367280558241
2014-03-07,-0.01468603293526241
2014-03-10,-0.013135830224957032
2014-03-11,-0.010422872931947595
2014-03-12,-0.007140565633217984
2014-03-13,-0.003913270641921949
2014-03-14,-0.0012373521287127758
2014-03-17,0.000640337647405137
2014-03-18,0.001704064103883714
2014-03-19,0.002462899799750209
2014-03-20,0.00329345527840208
2014-03-21,0.004387392193767789
2014-03-24,0.005665342432284212
2014-03-25,0.007035118625109016
2014-03-26,0.008430921535606904
2014-03-27,0.009596811768738918
2014-03-28,0.010300511512310099
2014-03-31,0.010428560444296315
2014-04-01,0.010156579285222869
2014-04-02,0.009221669619852966
2014-04-03,0.00785954498267822
2014-04-04,0.0064665799046433724
2014-04-08,0.005366481875228508
2014-04-09,0.004464547941955761
2014-04-10,0.004003194944885087
2014-04-11,0.0037835025775498896
2014-04-14,0.0036673471547014926
2014-04-15,0.0033993319711190613
2014-04-16,0.0029236172930820698
2014-04-17,0.0022727590708998017
2014-04-18,0.0015798010715529522
2014-04-21,0.0008193660374189714
2014-04-22,0.0003546433260933279
2014-04-23,0.0002529004999778287
2014-04-24,0.00048371113771183613
2014-04-25,0.0008622579295007274
2014-04-28,0.0015176112668148032
2014-04-29,0.0021404825537900468
2014-04-30,0.002621178057265381
2014-05-05,0.0028971752668443896
2014-05-06,0.0030475937949902285
2014-05-07,0.0028277539669752318
2014-05-08,0.002336814770568167
2014-05-09,0.0015808746327437573
2014-05-12,0.0008106152974425237
2014-05-13,0.00023101129069266245
2014-05-14,-2.8838742894933318e-05
