underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open
LH,2021-01-08,LH2109,29500.0,26810.0,30680.0,26385.0,0,91056.0,30680.0,28290.0,30680.0,14984.0,35585.0,25775.0,29500.0
LH,2021-01-11,LH2109,26225.0,26030.0,26720.0,26030.0,0,23026.0,26810.0,26260.0,28290.0,17600.0,30550.0,26030.0,26225.0
LH,2021-01-12,LH2109,25760.0,25560.0,26210.0,25205.0,0,39402.0,26030.0,25795.0,26260.0,17194.0,29145.0,23375.0,25760.0
LH,2021-01-13,LH2109,25830.0,25870.0,26350.0,25715.0,0,16470.0,25560.0,25985.0,25795.0,17050.0,27855.0,23735.0,25830.0
LH,2021-01-14,LH2109,25805.0,24890.0,26155.0,24860.0,0,24216.0,25870.0,25475.0,25985.0,18719.0,28060.0,23910.0,25805.0
LH,2021-01-15,LH2109,25155.0,24725.0,25155.0,24460.0,0,20257.0,24890.0,24825.0,25475.0,18594.0,27510.0,23440.0,25155.0
LH,2021-01-18,LH2109,24825.0,25140.0,25780.0,24805.0,0,19855.0,24725.0,25320.0,24825.0,18535.0,26810.0,22840.0,24825.0
LH,2021-01-19,LH2109,25185.0,25025.0,25390.0,24880.0,0,8816.0,25140.0,25065.0,25320.0,17800.0,27345.0,23295.0,25185.0
LH,2021-01-20,LH2109,25005.0,24910.0,25090.0,24500.0,0,7832.0,25025.0,24870.0,25065.0,17573.0,27070.0,23060.0,25005.0
LH,2021-01-21,LH2109,24910.0,24870.0,25185.0,24800.0,0,6694.0,24910.0,25010.0,24870.0,17278.0,26855.0,22885.0,24910.0
LH,2021-01-22,LH2109,24860.0,24565.0,25045.0,24530.0,0,8147.0,24870.0,24770.0,25010.0,17412.0,27010.0,23010.0,24860.0
LH,2021-01-25,LH2109,24510.0,24930.0,25300.0,24510.0,0,10872.0,24565.0,24970.0,24770.0,16900.0,26750.0,22790.0,24510.0
LH,2021-01-26,LH2109,25100.0,25555.0,25770.0,24925.0,0,17784.0,24930.0,25390.0,24970.0,17980.0,26965.0,22975.0,25100.0
LH,2021-01-27,LH2109,25610.0,25275.0,25645.0,25200.0,0,8352.0,25555.0,25385.0,25390.0,17942.0,27420.0,23360.0,25610.0
LH,2021-01-28,LH2109,25150.0,25190.0,25535.0,25020.0,0,8710.0,25275.0,25310.0,25385.0,17581.0,27415.0,23355.0,25150.0
LH,2021-01-29,LH2109,25295.0,25570.0,25620.0,25280.0,0,8596.0,25190.0,25470.0,25310.0,17760.0,27330.0,23290.0,25295.0
LH,2021-02-01,LH2109,25600.0,25685.0,25970.0,25420.0,0,6161.0,25570.0,25640.0,25470.0,18539.0,27505.0,23435.0,25600.0
LH,2021-02-02,LH2109,25700.0,25380.0,26040.0,25300.0,0,11849.0,25685.0,25720.0,25640.0,18831.0,27690.0,23590.0,25700.0
LH,2021-02-03,LH2109,25300.0,25315.0,25555.0,25210.0,0,7046.0,25380.0,25355.0,25720.0,18399.0,27775.0,23665.0,25300.0
LH,2021-02-04,LH2109,25325.0,25445.0,25485.0,25250.0,0,4078.0,25315.0,25380.0,25355.0,18364.0,27380.0,23330.0,25325.0
LH,2021-02-05,LH2109,25500.0,26170.0,26175.0,25500.0,0,8802.0,25445.0,25845.0,25380.0,19213.0,27410.0,23350.0,25500.0
LH,2021-02-08,LH2109,26225.0,26900.0,27400.0,26225.0,0,13460.0,26170.0,26880.0,25845.0,19705.0,27910.0,23780.0,26225.0
LH,2021-02-09,LH2109,26900.0,26845.0,27110.0,26400.0,0,6343.0,26900.0,26805.0,26880.0,19375.0,29030.0,24730.0,26900.0
LH,2021-02-10,LH2109,26845.0,26705.0,26870.0,26500.0,0,4436.0,26845.0,26665.0,26805.0,19412.0,28945.0,24665.0,26845.0
LH,2021-02-18,LH2109,27000.0,27000.0,27100.0,26525.0,0,5803.0,26705.0,26830.0,26665.0,20245.0,28795.0,24535.0,27000.0
LH,2021-02-19,LH2109,27100.0,28330.0,28390.0,27055.0,0,16334.0,27000.0,27910.0,26830.0,21176.0,28975.0,24685.0,27100.0
LH,2021-02-22,LH2109,28350.0,29380.0,29430.0,28115.0,0,15830.0,28330.0,28755.0,27910.0,18856.0,30140.0,25680.0,28350.0
LH,2021-02-23,LH2109,29350.0,28980.0,29380.0,28050.0,0,16187.0,29380.0,28635.0,28755.0,16552.0,31055.0,26455.0,29350.0
LH,2021-02-24,LH2109,29600.0,28900.0,29805.0,28600.0,0,10008.0,28980.0,28985.0,28635.0,15697.0,30925.0,26345.0,29600.0
LH,2021-02-25,LH2109,29000.0,28915.0,29140.0,28630.0,0,7317.0,28900.0,28830.0,28985.0,14880.0,31300.0,26670.0,29000.0
LH,2021-02-26,LH2109,28800.0,28970.0,29325.0,28440.0,0,8485.0,28915.0,28875.0,28830.0,14493.0,31135.0,26525.0,28800.0
LH,2021-03-01,LH2109,29430.0,29185.0,29435.0,28800.0,0,5271.0,28970.0,29100.0,28875.0,14013.0,31185.0,26565.0,29430.0
LH,2021-03-02,LH2109,29150.0,28750.0,29250.0,28500.0,0,6560.0,29185.0,28860.0,29100.0,13518.0,31425.0,26775.0,29150.0
LH,2021-03-03,LH2109,28945.0,28785.0,29000.0,28510.0,0,3709.0,28750.0,28765.0,28860.0,13105.0,31165.0,26555.0,28945.0
LH,2021-03-04,LH2109,28745.0,28845.0,29115.0,28550.0,0,3695.0,28785.0,28910.0,28765.0,12813.0,31065.0,26465.0,28745.0
LH,2021-03-05,LH2109,28865.0,28400.0,28880.0,27000.0,0,8233.0,28845.0,28285.0,28910.0,12650.0,31220.0,26600.0,28865.0
LH,2021-03-08,LH2109,28550.0,28545.0,28900.0,28400.0,0,3651.0,28400.0,28630.0,28285.0,12516.0,30545.0,26025.0,28550.0
LH,2021-03-09,LH2109,28465.0,27900.0,28615.0,27820.0,0,4897.0,28545.0,28235.0,28630.0,12848.0,30920.0,26340.0,28465.0
LH,2021-03-10,LH2109,27880.0,28050.0,28300.0,27200.0,0,9535.0,27900.0,27700.0,28235.0,12582.0,30490.0,25980.0,27880.0
LH,2021-03-11,LH2109,28000.0,28595.0,28755.0,27805.0,0,5980.0,28050.0,28200.0,27700.0,12362.0,29915.0,25485.0,28000.0
LH,2021-03-12,LH2109,28880.0,28750.0,28885.0,28485.0,0,3588.0,28595.0,28700.0,28200.0,12073.0,30455.0,25945.0,28880.0
LH,2021-03-15,LH2109,28785.0,28405.0,28995.0,28280.0,0,4380.0,28750.0,28580.0,28700.0,11681.0,30995.0,26405.0,28785.0
LH,2021-03-16,LH2109,28370.0,28450.0,28695.0,28120.0,0,2592.0,28405.0,28425.0,28580.0,11223.0,30865.0,26295.0,28370.0
LH,2021-03-17,LH2109,28390.0,28610.0,28760.0,28310.0,0,2806.0,28450.0,28550.0,28425.0,11672.0,30695.0,26155.0,28390.0
LH,2021-03-18,LH2109,28470.0,28470.0,28630.0,28365.0,0,2409.0,28610.0,28505.0,28550.0,11048.0,30830.0,26270.0,28470.0
LH,2021-03-19,LH2109,28205.0,28505.0,28600.0,28135.0,0,2824.0,28470.0,28425.0,28505.0,11081.0,30785.0,26225.0,28205.0
LH,2021-03-22,LH2109,28455.0,28250.0,28470.0,27935.0,0,3574.0,28505.0,28205.0,28425.0,10894.0,30695.0,26155.0,28455.0
