date,Tr
2010-01-04,
2010-01-05,25.5320919690339
2010-01-06,139.91586399030894
2010-01-07,217.5334235761743
2010-01-08,105.1922189124225
2010-01-11,70.46857383453607
2010-01-12,51.06418393806962
2010-01-13,110.29863730622901
2010-01-14,34.72364507788734
2010-01-15,48.00033290178453
2010-01-18,35.74492875664828
2010-01-19,26.55337564779711
2010-01-20,72.51114119205795
2010-01-21,52.0854676168301
2010-01-22,65.36215544072866
2010-01-25,52.085467616830556
2010-01-26,48.00033290178453
2010-01-27,54.128034974352886
2010-01-28,81.70269430091048
2010-01-29,34.723645077886886
2010-02-01,94.97938212480813
2010-02-02,71.48985751329656
2010-02-03,51.06418393806962
2010-02-04,63.31958808320587
2010-02-05,66.38343911949005
2010-02-08,40.85134715045524
2010-02-09,23.489524611512024
2010-02-10,68.42600647701192
2010-02-11,60.255737046921695
2010-02-12,45.9577655442622
2010-02-22,75.57499222834213
2010-02-23,60.255737046921695
2010-02-24,26.5533756477962
2010-02-25,50.042900259307316
2010-02-26,25.532091969034354
2010-03-01,75.57499222834258
2010-03-02,33.70236139912549
2010-03-03,37.78749611417106
2010-03-04,60.255737046921695
2010-03-05,36.766212435410125
2010-03-08,24.510808290272962
2010-03-09,29.617226684079924
2010-03-10,18.383106217705063
2010-03-11,46.979049223023594
2010-03-12,44.93648186550081
2010-03-15,30.638510362841316
2010-03-16,39.8300634716943
2010-03-17,21.446957253988785
2010-03-18,31.659794041603163
2010-03-19,40.85134715045524
2010-03-22,35.74492875664828
2010-03-23,40.85134715045524
2010-03-24,21.446957253988785
2010-03-25,19.404389896466
2010-03-26,27.57465932655805
2010-03-29,25.532091969034354
2010-03-30,36.766212435409216
2010-03-31,35.74492875664873
2010-04-01,51.06418393806871
2010-04-02,17.36182253894367
2010-04-06,16.340538860182278
2010-04-07,28.59594300531853
2010-04-08,35.74492875664828
2010-04-09,13.276687823897191
2010-04-12,24.510808290272962
2010-04-13,22.468240932750632
2010-04-14,21.446957253988785
2010-04-15,18.383106217705063
2010-04-16,23.48952461151157
2010-04-19,38.808779792932455
2010-04-20,22.468240932750632
2010-04-21,9.191553108852531
2010-04-22,14.297971502659038
2010-04-23,24.00593858924276
2010-04-26,25.006186030460867
2010-04-27,32.00791811899035
2010-04-28,67.01657856163501
2010-04-29,15.003711618276611
2010-04-30,36.00890788386414
2010-05-04,32.00791811898989
2010-05-05,83.02053762113064
2010-05-06,55.01360926701409
2010-05-07,78.01930041503874
2010-05-10,49.01212461970408
2010-05-11,32.00791811898989
2010-05-12,43.010639972393164
2010-05-13,25.006186030460412
2010-05-14,44.01088741361173
2010-05-17,114.02820829890243
2010-05-18,48.01187717848552
2010-05-19,42.0103925311746
2010-05-20,32.00791811898989
2010-05-21,43.01063997239271
2010-05-24,24.005938589242305
2010-05-25,45.011134854829834
2010-05-26,50.012372060921734
2010-05-27,20.004948824368967
2010-05-28,30.007423236553223
2010-05-31,37.00915532508225
2010-06-01,37.0091553250827
2010-06-02,29.007175795335115
2010-06-03,17.00420650071328
2010-06-04,26.00643347167943
2010-06-07,70.01732088529025
2010-06-08,29.00717579533466
2010-06-09,39.00965020751937
2010-06-10,28.0069283541161
2010-06-11,19.004701383150405
2010-06-17,51.01261950214075
2010-06-18,17.004206500713735
2010-06-21,58.014351590669776
2010-06-22,21.005196265587074
2010-06-23,22.00544370680609
2010-06-24,16.003959059495173
2010-06-25,21.005196265587074
2010-06-28,17.004206500713735
2010-06-29,40.00989764873748
2010-06-30,35.00866044264558
2010-07-01,13.003216735839487
2010-07-02,27.00668091289799
2010-07-05,19.00470138314995
2010-07-06,27.00668091289799
2010-07-07,14.003464177058504
2010-07-08,48.01187717848461
2010-07-09,22.00544370680609
2010-07-12,40.00989764873793
2010-07-13,31.00767067777133
2010-07-14,17.00420650071419
2010-07-15,26.00643347167943
2010-07-16,45.01113485482938
2010-07-19,19.00470138314995
2010-07-20,26.006433471678974
2010-07-21,27.00668091289799
2010-07-22,38.191196980212226
2010-07-23,38.19119698021359
2010-07-26,33.29488967505722
2010-07-27,52.88011889567906
2010-07-28,14.688921915466835
2010-07-29,25.46079798680921
2010-07-30,32.31562821402622
2010-08-02,86.17500857073674
2010-08-03,50.92159597361706
2010-08-04,53.85938035671097
2010-08-05,87.15427003176774
2010-08-06,46.02528866846205
2010-08-09,92.0505773369232
2010-08-10,49.94233451258651
2010-08-11,36.23267405815068
2010-08-12,71.4860866552699
2010-08-13,67.5690408111459
2010-08-16,59.73494912289698
2010-08-17,42.10824282433714
2010-08-18,90.09205441486074
2010-08-19,44.06676574639914
2010-08-20,74.42387103836336
2010-08-23,39.170458441244136
2010-08-24,37.211935519181225
2010-08-25,37.21193551918168
2010-08-26,29.377843830933216
2010-08-27,26.440059447839303
2010-08-30,50.921595973617514
2010-08-31,70.50682519423935
2010-09-01,36.23267405815068
2010-09-02,26.440059447839758
2010-09-03,38.19119698021268
2010-09-06,52.880118895679516
2010-09-07,36.23267405815068
2010-09-08,54.83864181774106
2010-09-09,104.78097633032803
2010-09-10,25.460797986807847
2010-09-13,22.5230136037153
2010-09-14,28.39858236990176
2010-09-15,35.25341259711968
2010-09-16,39.170458441244136
2010-09-17,21.543752142684752
2010-09-20,149.82700353775863
2010-09-21,63.65199496702189
2010-09-27,141.01365038847734
2010-09-28,40.14971990227514
2010-09-29,92.0505773369232
2010-09-30,32.315628214025764
2010-10-08,40.14971990227559
2010-10-11,180.1841088297224
2010-10-12,82.25796272661228
2010-10-13,44.06676574639914
2010-10-14,27.41932090887076
2010-10-15,71.4860866552699
2010-10-18,70.50682519423935
2010-10-19,38.191196980213135
2010-10-20,77.36165542145682
2010-10-21,95.9676231810472
2010-10-22,29.37784383093276
2010-10-25,127.16295859947513
2010-10-26,56.93863817886904
2010-10-27,173.66284644555162
2010-10-28,54.09170626992545
2010-10-29,94.89773029811568
2010-11-01,112.92829905475719
2010-11-02,37.959092119246634
2010-11-03,62.63250199675622
2010-11-04,88.2548891772476
2010-11-05,144.24455005313484
2010-11-08,115.77523096370078
2010-11-09,94.89773029811477
2010-11-10,137.60170893226677
2010-11-11,89.2038664802285
2010-11-12,185.05057408132416
2010-11-15,169.86693723362623
2010-11-16,105.33648063090732
2010-11-17,121.46909478158705
2010-11-18,135.70375432630453
2010-11-19,89.20386648022804
2010-11-22,77.8161388444546
2010-11-23,71.17329772358653
2010-11-24,64.53045660271891
2010-11-25,39.85704672520842
2010-11-26,90.15284378320939
2010-11-29,73.07125232954922
2010-11-30,62.63250199675622
2010-12-01,44.601933240113794
2010-12-02,74.02022963252966
2010-12-03,57.887615481850844
2010-12-06,36.06113751328394
2010-12-07,36.06113751328303
2010-12-08,80.66307075339864
2010-12-09,45.55091054309469
2010-12-10,27.520341786453173
2010-12-13,77.81613884445414
2010-12-14,42.7039786341511
2010-12-15,58.83659278483174
2010-12-16,24.673409877509584
2010-12-17,18.979546059623317
2010-12-20,73.07125232954877
2010-12-21,35.112160210302136
2010-12-22,48.397842452039185
2010-12-23,36.06113751328394
2010-12-24,92.99977569215298
2010-12-27,47.44886514905829
2010-12-28,67.3773885116616
2010-12-29,77.81613884445505
2010-12-30,55.040683572907255
2010-12-31,28.469319089434975
2011-01-04,23.72443257452869
2011-01-05,62.63250199675622
2011-01-06,66.458099884082
2011-01-07,111.07996694910707
2011-01-10,36.077254222786905
2011-01-11,34.1784513689563
2011-01-12,35.12785279587115
2011-01-13,110.13056552219132
2011-01-14,40.824261357364776
2011-01-17,35.12785279587115
2011-01-18,71.20510701865896
2011-01-19,34.1784513689563
2011-01-20,48.419472772688096
2011-01-21,48.419472772688096
2011-01-24,58.862888468757774
