underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open
SF,2014-08-08,SF1411,5910.0,5814.0,5910.0,5740.0,0,200.0,6000.0,5794.0,6000.0,16.0,6480.0,5520.0,5910.0
SF,2014-08-11,SF1501,5777.937973811164,5842.048242591316,5892.134390075809,5777.937973811164,0,106956.0,5813.999999999999,5848.058580289455,5805.986216402481,33658.0,6038.38594073053,5573.586492074431,5768.0
SF,2014-08-12,SF1501,5820.010337698139,5922.186078566506,5966.261888352859,5818.006891798759,0,233812.0,5842.048242591316,5916.175740868366,5848.058580289455,46588.0,6082.461750516884,5613.655410062026,5810.0
SF,2014-08-13,SF1501,5930.199862164024,5936.210199862164,5956.244658855961,5890.13094417643,0,119328.0,5922.186078566506,5920.182632667125,5916.175740868366,46610.0,6154.585802894555,5677.765678842177,5920.0
SF,2014-08-14,SF1501,5928.1964162646445,5749.889731219848,5946.227429359063,5719.838042729152,0,142708.0,5936.210199862164,5793.965541006202,5920.182632667125,35404.0,6158.592694693314,5681.7725706409365,5918.0
SF,2014-08-15,SF1501,5749.889731219848,5783.9483115093035,5789.958649207442,5739.872501722949,0,63946.0,5749.889731219848,5763.913852515506,5793.965541006202,33498.0,6026.3652653342515,5561.565816678152,5740.0
SF,2014-08-18,SF1501,5785.951757408683,5757.903514817367,5805.986216402481,5739.872501722949,0,48440.0,5783.9483115093035,5765.917298414885,5763.913852515506,33734.0,5996.313576843556,5531.514128187457,5776.0
SF,2014-08-19,SF1501,5749.889731219848,5785.951757408683,5789.958649207442,5699.803583735355,0,39674.0,5757.903514817367,5753.896623018607,5765.917298414885,32334.0,5998.3170227429355,5533.517574086836,5740.0
SF,2014-08-20,SF1501,5787.955203308063,5739.872501722949,5787.955203308063,5523.500344589937,0,47588.0,5785.951757408683,5739.872501722949,5753.896623018607,33542.0,5984.2929014472775,5523.500344589937,5778.0
SF,2014-08-21,SF1501,5755.9000689179875,5751.893177119227,5787.955203308063,5731.858718125431,0,15598.0,5739.872501722949,5751.893177119227,5739.872501722949,33038.0,5970.2687801516195,5509.476223294279,5746.0
SF,2014-08-22,SF1501,5745.882839421089,5725.848380427291,5763.913852515506,5715.831150930392,0,27818.0,5751.893177119227,5735.86560992419,5751.893177119227,33512.0,5982.289455547898,5521.496898690558,5736.0
SF,2014-08-25,SF1501,5719.838042729152,5747.886285320468,5751.893177119227,5685.7794624396965,0,40176.0,5725.848380427291,5731.858718125431,5735.86560992419,29610.0,5966.261888352859,5505.46933149552,5710.0
SF,2014-08-26,SF1501,5751.893177119227,5761.910406616126,5779.941419710544,5735.86560992419,0,15454.0,5747.886285320468,5751.893177119227,5731.858718125431,24442.0,5962.2549965541,5501.46243969676,5742.0
SF,2014-08-27,SF1501,5753.896623018607,5775.934527911784,5797.9724328049615,5753.896623018607,0,16096.0,5761.910406616126,5779.941419710544,5751.893177119227,21552.0,5982.289455547898,5521.496898690558,5744.0
SF,2014-08-28,SF1501,5769.9241902136455,5789.958649207442,5789.958649207442,5743.879393521709,0,11954.0,5775.934527911784,5765.917298414885,5779.941419710544,20416.0,6012.3411440385935,5547.541695382494,5760.0
SF,2014-08-29,SF1501,5785.951757408683,5809.99310820124,5820.010337698139,5765.917298414885,0,16324.0,5789.958649207442,5787.955203308063,5765.917298414885,19760.0,5998.3170227429355,5533.517574086836,5776.0
SF,2014-09-01,SF1501,5813.999999999999,5785.951757408683,5838.041350792556,5785.951757408683,0,22664.0,5809.99310820124,5813.999999999999,5787.955203308063,21208.0,6020.354927636113,5555.5554789800135,5804.0
SF,2014-09-02,SF1501,5781.944865609924,5771.927636113025,5807.98966230186,5723.844934527911,0,34782.0,5785.951757408683,5763.913852515506,5813.999999999999,24782.0,6048.403170227429,5579.59682977257,5772.0
SF,2014-09-03,SF1501,5771.927636113025,5763.913852515506,5801.979324603721,5759.906960716747,0,10766.0,5771.927636113025,5783.9483115093035,5763.913852515506,24676.0,5996.313576843556,5531.514128187457,5762.0
SF,2014-09-04,SF1501,5759.906960716747,5773.931082012405,5797.9724328049615,5729.85527222605,0,13020.0,5763.913852515506,5759.906960716747,5783.9483115093035,24444.0,6016.348035837353,5551.548587181253,5750.0
SF,2014-09-05,SF1501,5777.937973811164,5761.910406616126,5793.965541006202,5745.882839421089,0,10634.0,5773.931082012405,5767.920744314266,5759.906960716747,24888.0,5990.303239145416,5529.510682288077,5768.0
SF,2014-09-09,SF1501,5749.889731219848,5671.7553411440385,5763.913852515506,5657.73121984838,0,35286.0,5761.910406616126,5691.789800137835,5767.920744314266,32824.0,6000.320468642315,5535.521019986216,5740.0
SF,2014-09-10,SF1501,5647.713990351482,5719.838042729152,5795.968986905582,5645.710544452101,0,25276.0,5671.7553411440385,5707.817367332874,5691.789800137835,27534.0,5920.182632667125,5463.396967608545,5638.0
SF,2014-09-11,SF1501,5717.834596829772,5707.817367332874,5723.844934527911,5695.796691936595,0,8168.0,5719.838042729152,5711.824259131633,5707.817367332874,27304.0,5936.210199862164,5479.424534803583,5708.0
SF,2014-09-12,SF1501,5709.820813232253,5737.869055823569,5745.882839421089,5699.803583735355,0,5146.0,5707.817367332874,5727.851826326671,5711.824259131633,25880.0,5942.220537560303,5481.427980702963,5700.0
SF,2014-09-15,SF1501,5731.858718125431,5785.951757408683,5795.968986905582,5725.848380427291,0,8792.0,5737.869055823569,5775.934527911784,5727.851826326671,24370.0,5958.248104755341,5497.455547898001,5722.0
SF,2014-09-16,SF1501,5797.9724328049615,5773.931082012405,5818.006891798759,5767.920744314266,0,6570.0,5785.951757408683,5791.962095106823,5775.934527911784,22790.0,6008.334252239834,5543.534803583735,5788.0
SF,2014-09-17,SF1501,5787.955203308063,5787.955203308063,5795.968986905582,5771.927636113025,0,2508.0,5773.931082012405,5783.9483115093035,5791.962095106823,22772.0,6024.361819434872,5559.562370778773,5778.0
SF,2014-09-18,SF1501,5789.958649207442,5767.920744314266,5797.9724328049615,5763.913852515506,0,3976.0,5787.955203308063,5777.937973811164,5783.9483115093035,22258.0,6016.348035837353,5551.548587181253,5780.0
SF,2014-09-19,SF1501,5769.9241902136455,5709.820813232253,5771.927636113025,5703.810475534114,0,11852.0,5767.920744314266,5737.869055823569,5777.937973811164,21826.0,6010.337698139214,5545.538249483115,5760.0
SF,2014-09-22,SF1501,5691.789800137835,5549.545141281874,5695.796691936595,5519.493452791178,0,20942.0,5709.820813232253,5575.58993797381,5737.869055823569,22332.0,5968.265334252239,5507.4727773949,5682.0
SF,2014-09-23,SF1501,5531.514128187457,5571.583046175051,5601.634734665748,5531.514128187457,0,11374.0,5549.545141281874,5565.572708476912,5575.58993797381,22412.0,5799.975878704341,5351.20399724328,5522.0
SF,2014-09-24,SF1501,5579.59682977257,5599.631288766367,5649.717436250861,5565.572708476912,0,6288.0,5571.583046175051,5607.645072363886,5565.572708476912,21070.0,5789.958649207442,5341.1867677463815,5570.0
SF,2014-09-25,SF1501,5613.655410062026,5477.421088904203,5643.707098552722,5453.3797381116465,0,30972.0,5599.631288766367,5503.46588559614,5607.645072363886,23844.0,5832.031013094417,5383.2591316333555,5604.0
SF,2014-09-26,SF1501,5465.400413507925,5509.476223294279,5545.538249483115,5459.390075809786,0,13168.0,5477.421088904203,5505.46933149552,5503.46588559614,23138.0,5723.844934527911,5283.086836664369,5456.0
SF,2014-09-29,SF1501,5509.476223294279,5547.541695382494,5549.545141281874,5471.410751206065,0,6662.0,5509.476223294279,5507.4727773949,5505.46933149552,21986.0,5725.848380427291,5285.090282563749,5500.0
SF,2014-09-30,SF1501,5549.545141281874,5581.60027567195,5595.624396967608,5539.527911784975,0,6968.0,5547.541695382494,5573.586492074431,5507.4727773949,18852.0,5838.041350792556,5176.904203997243,5540.0
