date,FCT_Cr_Atr_Dfive
2014-08-08,
2014-08-11,
2014-08-12,
2014-08-13,
2014-08-14,
2014-08-15,
2014-08-18,
2014-08-19,
2014-08-20,
2014-08-21,
2014-08-22,0.1616065134984159
2014-08-25,0.07947019867549499
2014-08-26,0.016530287220606843
2014-08-27,-0.8578414074708892
2014-08-28,0.20549318364073815
2014-08-29,0.027995829755919757
2014-09-01,-0.05511811023621812
2014-09-02,0.2544529262086489
2014-09-03,0.45310818888224474
2014-09-04,0.11789638056996751
2014-09-05,-0.04419354838710018
2014-09-09,0.23879157962397685
2014-09-10,0.022988505747128962
2014-09-11,-0.026673567977912684
2014-09-12,-0.13413669064748648
2014-09-15,0.07820105820106005
2014-09-16,-0.3236734693877575
2014-09-17,-0.5559342421812372
2014-09-18,0.06133936090059122
2014-09-19,0.15321428571428655
2014-09-22,0.3726932507420306
2014-09-23,0.19681818181818317
2014-09-24,0.5275693923480876
2014-09-25,0.3335881753312918
2014-09-26,-0.06760204081632794
2014-09-29,-0.592610480560252
2014-09-30,-0.08437723693629254
2014-10-08,-0.14509599059683853
2014-10-09,-0.5125055334218687
2014-10-10,-0.09633994442847407
2014-10-13,0.20694230227043264
2014-10-14,0.07082828588734157
2014-10-15,-0.05306069143081213
2014-10-16,0.012638441449516452
2014-10-17,0.06017214397496053
2014-10-20,-0.17371775076500384
2014-10-21,-0.22275641025641157
2014-10-22,0.07592885944700631
2014-10-23,0.17634996582364826
2014-10-24,-0.03067632850241627
2014-10-27,0.06082244717940512
2014-10-28,0.2601323407774997
2014-10-29,-0.26294309701492524
2014-10-30,-0.018363215731638745
2014-10-31,0.9135903746240057
2014-11-03,0.1480711829825787
2014-11-04,0.3100525131282856
2014-11-05,0.29745919233265106
2014-11-06,-0.01923076923076779
2014-11-07,-1.2044612943043513
2014-11-10,-0.1868834915317294
2014-11-11,-0.8725629593926965
2014-11-12,-0.33357859531772316
2014-11-13,-0.21621621621620993
2014-11-14,0.3443441830486605
2014-11-17,0.1912272441933439
2014-11-18,0.6537402849740824
2014-11-19,0.5133333333333269
2014-11-20,0.2268545140885495
2014-11-21,-0.08039927404718494
2014-11-24,-0.1521614930489476
2014-11-25,-0.20801957831324167
2014-11-26,-0.10333333333333597
2014-11-27,-0.010638297872344602
2014-11-28,0.07402745995423227
2014-12-01,0.22870605291772722
2014-12-02,-0.028670236501568518
2014-12-03,-0.5163366336633641
2014-12-04,0.1250000000000121
2014-12-05,0.50301932367151
2014-12-08,-0.05119857946137299
2014-12-09,0.271426385062756
2014-12-10,0.6677064966770702
2014-12-11,-0.12500000000000708
2014-12-12,-0.37178362573100754
2014-12-15,-0.1699995772206528
2014-12-16,-0.27523902122832855
2014-12-17,-0.42768565248738605
2014-12-18,-0.09036144578313383
2014-12-19,-0.49309864064133746
2014-12-22,0.4986833443054635
2014-12-23,0.1891948268669169
2014-12-24,0.17061958694204288
2014-12-25,0.011573566995255677
2014-12-26,0.5812565353781812
2014-12-29,-0.5029466331987338
2014-12-30,-0.24047124771563222
2014-12-31,-0.087702382402642
2015-01-05,0.33055449513082313
2015-01-06,-0.3280050803011914
2015-01-07,-0.10784990504273136
2015-01-08,0.10451925644449209
2015-01-09,0.11371108493428836
2015-01-12,-0.14957683532104638
2015-01-13,0.09111940585016358
2015-01-14,0.13202102803738294
2015-01-15,0.0709401709401671
2015-01-16,-0.13610197368421584
2015-01-19,-0.2852883725711946
2015-01-20,-0.15717058689198807
2015-01-21,-0.03216494845360893
2015-01-22,-0.011111111111100254
2015-01-23,-0.019316909294506426
2015-01-26,0.05519161480511192
2015-01-27,1.0971264367816105
2015-01-28,0.34802701741912606
2015-01-29,0.1663663663663561
2015-01-30,0.2502849544072895
2015-02-02,0.3079836050966732
2015-02-03,-1.050216450216448
2015-02-04,-0.2868914807302218
2015-02-05,-0.3557922234502123
2015-02-06,-0.30430900621117896
2015-02-09,-0.43260188087774104
2015-02-10,0.26553176553176583
2015-02-11,-0.13602941176470842
2015-02-12,0.1311883091911258
2015-02-13,0.20206749771967128
2015-02-16,0.33147262094630625
2015-02-17,-0.5205998681608459
2015-02-25,0.04997144488863782
2015-02-26,0.26110493140526847
2015-02-27,0.03189052326983649
2015-03-02,0.13365105677579459
2015-03-03,0.3719512195121966
