date,FCT_Dbcd
2014-08-08,
2014-08-11,
2014-08-12,
2014-08-13,
2014-08-14,
2014-08-15,
2014-08-18,
2014-08-19,
2014-08-20,
2014-08-21,
2014-08-22,
2014-08-25,
2014-08-26,
2014-08-27,
2014-08-28,
2014-08-29,
2014-09-01,
2014-09-02,
2014-09-03,
2014-09-04,
2014-09-05,
2014-09-09,
2014-09-10,
2014-09-11,
2014-09-12,
2014-09-15,
2014-09-16,
2014-09-17,
2014-09-18,
2014-09-19,
2014-09-22,
2014-09-23,
2014-09-24,
2014-09-25,
2014-09-26,
2014-09-29,
2014-09-30,
2014-10-08,
2014-10-09,
2014-10-10,
2014-10-13,-0.0011854848805001735
2014-10-14,-0.001176979375326837
2014-10-15,-0.0015347620511754004
2014-10-16,-0.0023193631816337146
2014-10-17,-0.0031107073536108475
2014-10-20,-0.003699371065564045
2014-10-21,-0.0034766461663475806
2014-10-22,-0.002389863862954012
2014-10-23,-0.0007511722486323051
2014-10-24,0.0012882335378629523
2014-10-27,0.0033645801079863293
2014-10-28,0.004931141893357083
2014-10-29,0.00588047148246011
2014-10-30,0.006243807154537267
2014-10-31,0.005585566873332735
2014-11-03,0.004142789624519505
2014-11-04,0.002521533092002219
2014-11-05,0.0009607209877219129
2014-11-06,5.851198865893447e-06
2014-11-07,3.6279411142695584e-06
2014-11-10,0.0006157711252698378
2014-11-11,0.001282945384125459
2014-11-12,0.0017301040777484167
2014-11-13,0.0014994603579720329
2014-11-14,0.0008685296535488378
2014-11-17,-3.16238765418057e-05
2014-11-18,-0.0011939273895806104
2014-11-19,-0.0021996436859078538
2014-11-20,-0.0029224893942571737
2014-11-21,-0.0033949154628316472
2014-11-24,-0.0032613108643668245
2014-11-25,-0.0021024848171861776
2014-11-26,-0.0005230004774067991
2014-11-27,0.0012272368119863393
2014-11-28,0.002781290832880717
2014-12-01,0.0036241101169027026
2014-12-02,0.0036267302870602357
2014-12-03,0.0032387595639699973
2014-12-04,0.002689154258982411
2014-12-05,0.0021584165959765023
2014-12-08,0.001738542687661557
2014-12-09,0.0015226197387080184
2014-12-10,0.0016330496202747488
2014-12-11,0.0018648023166104293
2014-12-12,0.002181026463816278
2014-12-15,0.002609367749676561
2014-12-16,0.002882109395118879
2014-12-17,0.002606169283110609
2014-12-18,0.001929648068213309
2014-12-19,0.0011437471967191881
2014-12-22,0.0002070438486515153
2014-12-23,-0.0006793363476597071
2014-12-24,-0.0013067772706671296
2014-12-25,-0.001640414705471134
2014-12-26,-0.0016249560272587286
2014-12-29,-0.0009554773200592694
2014-12-30,0.00015755139757515514
2014-12-31,0.0014910210831489243
2015-01-05,0.0026491239194060905
2015-01-06,0.0032538209994442653
2015-01-07,0.0032689386445471516
2015-01-08,0.0028848899414195867
2015-01-09,0.0023387228771169053
2015-01-12,0.0020675824102150088
2015-01-13,0.002131691132967135
2015-01-14,0.0024170156102849504
2015-01-15,0.002840623916003886
2015-01-16,0.003349619757687823
2015-01-19,0.003882155142347915
2015-01-20,0.0044666802838414605
2015-01-21,0.004799608710986492
2015-01-22,0.004475986698612983
2015-01-23,0.003417542590991076
2015-01-26,0.0017416465814399558
2015-01-27,-0.0004421376833740616
2015-01-28,-0.0026209575587152075
2015-01-29,-0.00450009900816776
2015-01-30,-0.00583220319930274
2015-02-02,-0.006727736728834433
2015-02-03,-0.007217803138190475
2015-02-04,-0.007677158488567361
2015-02-05,-0.007971935234850576
2015-02-06,-0.008280224868714547
2015-02-09,-0.008554238806463426
2015-02-10,-0.008775661207105417
2015-02-11,-0.008867985766215464
2015-02-12,-0.00891067730501588
2015-02-13,-0.008626872107551982
2015-02-16,-0.00805854971155458
2015-02-17,-0.007324018568471818
2015-02-25,-0.0061505368937463945
2015-02-26,-0.004487745557177797
2015-02-27,-0.002520006033265232
2015-03-02,-0.00028524520871294964
2015-03-03,0.0019461760134532706
2015-03-04,0.0034935795812338854
2015-03-05,0.004452208840995551
2015-03-06,0.0048058428580412624
2015-03-09,0.004627518786081831
2015-03-10,0.004276332082454258
2015-03-11,0.004043648360258785
2015-03-12,0.0038426715723377317
2015-03-13,0.0036317898377198803
2015-03-16,0.0032523769342734194
2015-03-17,0.0027432377713602083
2015-03-18,0.002340271398594309
2015-03-19,0.0019900318648084247
