date,FCT_Demark_Atr_Dfive
2015-03-27,
2015-03-30,
2015-03-31,
2015-04-01,
2015-04-02,
2015-04-03,
2015-04-07,
2015-04-08,
2015-04-09,
2015-04-10,0.054780876494023904
2015-04-13,0.1064516129032258
2015-04-14,0.5676156583629893
2015-04-15,0.9083333333333333
2015-04-16,1.0
2015-04-17,1.0
2015-04-20,1.0
2015-04-21,0.6181277860326895
2015-04-22,0.5643153526970954
2015-04-23,0.36283185840707965
2015-04-24,0.0979689366786141
2015-04-27,0.1855447680690399
2015-04-28,0.3751568381430364
2015-04-29,0.4977168949771689
2015-04-30,0.7701465201465202
2015-05-04,1.0
2015-05-05,0.8112407211028632
2015-05-06,0.8268482490272373
2015-05-07,0.8338001867413632
2015-05-08,0.5694282380396732
2015-05-11,0.503209242618742
2015-05-12,0.6769706336939721
2015-05-13,0.3045822102425876
2015-05-14,0.12393887945670629
2015-05-15,0.12478632478632479
2015-05-18,0.12717770034843207
2015-05-19,0.045454545454545456
2015-05-20,0.533213644524237
2015-05-21,0.5517241379310345
2015-05-22,0.8717047451669596
2015-05-25,0.9016393442622951
2015-05-26,1.0
2015-05-27,0.6061588330632091
2015-05-28,0.3576158940397351
2015-05-29,0.16610549943883277
2015-06-01,0.03861386138613861
2015-06-02,0.0
2015-06-03,0.0485781990521327
2015-06-04,0.07536764705882353
2015-06-05,0.09468822170900693
2015-06-08,0.3050847457627119
2015-06-09,0.3711340206185567
2015-06-10,0.11877394636015326
2015-06-11,0.09538461538461539
2015-06-12,0.2398753894080997
2015-06-15,0.14935064935064934
2015-06-16,0.18505338078291814
2015-06-17,0.4097560975609756
2015-06-18,0.8741258741258742
2015-06-19,0.8983050847457628
2015-06-23,1.0
2015-06-24,1.0
2015-06-25,1.0
2015-06-26,1.0
2015-06-29,1.0
2015-06-30,1.0
2015-07-01,1.0
2015-07-02,0.9375886524822695
2015-07-03,0.9421813403416557
2015-07-06,0.9449311639549437
2015-07-07,0.788961038961039
2015-07-08,0.635
2015-07-09,0.7748344370860927
2015-07-10,0.36926605504587157
2015-07-13,0.17636363636363636
2015-07-14,0.1377840909090909
2015-07-15,0.0980788675429727
2015-07-16,0.0
2015-07-17,0.0
2015-07-20,0.03122798166334733
2015-07-21,0.1321589485840716
2015-07-22,0.46720341893387024
2015-07-23,0.5724300157754161
2015-07-24,0.6768487222415313
2015-07-27,0.805505912772352
2015-07-28,0.8133279807306324
2015-07-29,0.6218354430379773
2015-07-30,0.8010204081632715
2015-07-31,0.8293460925039878
2015-08-03,0.443113772455086
2015-08-04,0.26906779661016555
2015-08-05,0.4566210045662049
2015-08-06,0.4094292803970231
2015-08-07,0.2822384428223899
2015-08-10,0.32311977715877865
2015-08-11,0.6872791519434662
2015-08-12,0.5573192239858954
2015-08-13,0.4954627949183301
2015-08-14,0.5229885057471221
2015-08-17,0.7261146496815225
2015-08-18,0.13529411764705915
2015-08-19,0.13529411764705918
2015-08-20,0.17365269461078028
2015-08-21,0.3412969283276482
2015-08-24,0.4356725146198845
2015-08-25,0.8287037037037052
2015-08-26,1.0
2015-08-27,1.0
2015-08-28,1.0
2015-08-31,0.7692307692307718
2015-09-01,0.6234413965087245
2015-09-02,0.6666666666666624
2015-09-07,0.6568181818181829
2015-09-08,0.35853131749460554
2015-09-09,0.3789954337899579
2015-09-10,0.5000000000000032
2015-09-11,0.12987012987013757
2015-09-14,0.09295099446835499
2015-09-15,0.11233621270065233
2015-09-16,0.09668557325435864
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,0.01657683468930468
2015-09-22,0.04788315003259966
2015-09-23,0.4514654922105442
2015-09-24,0.740235603172646
2015-09-25,1.0
2015-09-28,1.0
2015-09-29,0.9448529411764667
2015-09-30,0.56626506024096
2015-10-08,0.5781249999999948
2015-10-09,0.6236933797909453
2015-10-12,0.6399999999999998
2015-10-13,0.6736842105263215
2015-10-14,1.0
2015-10-15,1.0
2015-10-16,1.0
2015-10-19,1.0
2015-10-20,0.8215613382899587
2015-10-21,0.6515679442508695
2015-10-22,0.2066508313539157
2015-10-23,2.721044245507008e-15
2015-10-26,0.0
2015-10-27,0.11732851985559391
2015-10-28,0.36666666666666564
2015-10-29,0.5996055226824452
2015-10-30,0.9389920424403124
2015-11-02,0.7919463087248333
2015-11-03,0.7118226600985246
2015-11-04,0.24938271604937984
2015-11-05,0.12376237623761809
2015-11-06,0.06349206349206572
2015-11-09,0.08391608391608636
2015-11-10,0.2444444444444428
2015-11-11,0.6730769230769138
2015-11-12,0.9933333333333326
2015-11-13,0.6648936170212817
