date,FCT_Demark_Atr_Dfive
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,0.0
2010-01-18,0.0
2010-01-19,0.04925310495875441
2010-01-20,0.08670181605155272
2010-01-21,0.3512628455637572
2010-01-22,0.9636689893034446
2010-01-25,0.9042443856464945
2010-01-26,0.9147689672622492
2010-01-27,0.9071832806969171
2010-01-28,0.9269460478462489
2010-01-29,0.5898160004209718
2010-02-01,0.7111111111111136
2010-02-02,0.6052631578947373
2010-02-03,0.6999999999999993
2010-02-04,0.448979591836734
2010-02-05,0.5789473684210515
2010-02-08,0.5151515151515097
2010-02-09,0.4358974358974317
2010-02-10,0.08333333333332962
2010-02-11,0.10256410256409834
2010-02-12,0.13157894736841322
2010-02-22,0.10810810810810866
2010-02-23,0.11111111111111183
2010-02-24,0.1818181818181827
2010-02-25,0.5714285714285723
2010-02-26,0.5428571428571483
2010-03-01,0.4571428571428605
2010-03-02,0.6470588235294169
2010-03-03,0.8823529411764766
2010-03-04,0.7777777777777886
2010-03-05,0.8235294117646987
2010-03-08,0.6999999999999978
2010-03-09,0.3636363636363618
2010-03-10,0.33333333333333015
2010-03-11,0.30434782608695227
2010-03-12,0.25000000000000017
2010-03-15,0.4827586206896504
2010-03-16,0.740740740740738
2010-03-17,0.649999999999995
2010-03-18,0.3939393939393897
2010-03-19,0.6249999999999973
2010-03-22,0.3529411764705879
2010-03-23,0.25000000000000105
2010-03-24,0.20689655172413898
2010-03-25,0.2500000000000021
2010-03-26,0.0
2010-03-29,7.758116578960409e-15
2010-03-30,0.28571428571428914
2010-03-31,0.482758620689658
2010-04-01,0.6084246506484329
2010-04-02,1.0
2010-04-06,1.0
2010-04-07,0.8278155706727194
2010-04-08,0.7940325497287565
2010-04-09,0.7992597814592961
2010-04-12,0.6584124830393455
2010-04-13,0.5646346735840919
2010-04-14,0.4677650429799327
2010-04-15,0.6666666666666624
2010-04-16,0.7272727272727219
2010-04-19,0.6666666666666727
2010-04-20,0.4666666666666692
2010-04-21,0.6071428571428582
2010-04-22,0.27272727272727154
2010-04-23,0.08571428571428098
2010-04-26,0.08571428571428043
2010-04-27,0.4418604651162768
2010-04-28,0.3809523809523821
2010-04-29,0.5517241379310314
2010-04-30,0.772727272727266
2010-05-04,0.8947368421052576
2010-05-05,0.09999999999999536
2010-05-06,0.06666666666666259
2010-05-07,0.6216216216216242
2010-05-10,0.7307692307692341
2010-05-11,0.7777777777777806
2010-05-12,0.8970588235294117
2010-05-13,1.0
2010-05-14,0.7592592592592619
2010-05-17,0.8088235294117656
2010-05-18,0.8289473684210534
2010-05-19,0.8266666666666675
2010-05-20,0.8333333333333338
2010-05-21,1.0
2010-05-24,0.5897435897435903
2010-05-25,0.34615384615384653
2010-05-26,0.18181818181818152
2010-05-27,0.17241379310344832
2010-05-28,0.04444444444444424
2010-05-31,0.055555555555555164
2010-06-01,0.2999999999999978
2010-06-02,0.555555555555554
2010-06-03,0.46268656716417966
2010-06-04,0.5535714285714295
2010-06-07,0.8533333333333357
2010-06-08,0.7343750000000044
2010-06-09,0.5409836065573804
2010-06-10,0.6825396825396828
2010-06-11,0.7213114754098379
2010-06-17,0.21153846153846173
2010-06-18,0.18644067796610173
2010-06-21,0.5066666666666662
2010-06-22,0.36842105263157976
2010-06-23,0.37662337662337503
2010-06-24,0.547169811320754
2010-06-25,0.6304347826086898
2010-06-28,0.03846153846153591
2010-06-29,0.3157894736842064
2010-06-30,0.2666666666666638
2010-07-01,0.2499999999999974
2010-07-02,0.3333333333333334
2010-07-05,0.5384615384615359
2010-07-06,0.13888888888889198
2010-07-07,0.15151515151515596
2010-07-08,0.41463414634146906
2010-07-09,0.26666666666667055
2010-07-12,0.441860465116288
2010-07-13,0.5428571428571529
2010-07-14,0.5588235294117739
2010-07-15,0.20588235294118282
2010-07-16,0.3571428571428585
2010-07-19,0.18181818181817258
2010-07-20,0.5666666666666594
2010-07-21,0.5862068965517155
2010-07-22,0.894736842105267
2010-07-23,0.9230769230769271
2010-07-26,0.7931034482758658
2010-07-27,0.4166666666666713
2010-07-28,0.6315789473684229
2010-07-29,0.6666666666666666
2010-07-30,0.3414634146341441
2010-08-02,0.5106382978723397
2010-08-03,0.6938775510204067
2010-08-04,0.5187863543468011
2010-08-05,0.6205842250960625
2010-08-06,0.9101502606562422
2010-08-09,0.8979982593559634
2010-08-10,0.6398225247675223
2010-08-11,0.5394312067640276
2010-08-12,0.28139474368982653
2010-08-13,0.2852632123815902
2010-08-16,0.3436638463732234
2010-08-17,0.38461538461537775
2010-08-18,0.6499999999999969
2010-08-19,0.8787878787878781
2010-08-20,0.8857142857142855
2010-08-23,0.5
2010-08-24,0.6400000000000002
2010-08-25,0.6326530612244878
2010-08-26,0.5600000000000012
2010-08-27,0.338983050847458
2010-08-30,0.45454545454545936
2010-08-31,0.26315789473684287
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.31250000000000583
2010-09-06,0.5250000000000015
2010-09-07,0.6808510638297881
2010-09-08,0.9696969696969677
2010-09-09,0.9863013698630128
2010-09-10,0.9848484848484838
2010-09-13,0.8709677419354835
2010-09-14,0.671874999999999
2010-09-15,0.6615384615384625
2010-09-16,0.05357142857142772
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.06250000000000293
2010-09-27,0.1568627450980378
2010-09-28,0.3199999999999991
2010-09-29,0.7027027027027068
2010-09-30,0.8484848484848552
2010-10-08,0.7575757575757596
2010-10-11,0.8333333333333356
2010-10-12,0.9411764705882324
2010-10-13,0.6249999999999962
2010-10-14,0.6785714285714235
2010-10-15,0.7580645161290299
2010-10-18,0.599999999999996
2010-10-19,0.5384615384615402
2010-10-20,0.9000000000000025
2010-10-21,0.5862068965517283
2010-10-22,0.5000000000000049
2010-10-25,0.36363636363636487
2010-10-26,0.4749999999999929
2010-10-27,0.5961538461538443
2010-10-28,0.7599999999999982
2010-10-29,0.7234042553191464
2010-11-01,0.8499999999999986
2010-11-02,0.4901960784313766
2010-11-03,0.11290322580645376
2010-11-04,0.20289855072463575
2010-11-05,0.4545454545454543
2010-11-08,0.7134502923976612
2010-11-09,0.8801652892561984
2010-11-10,1.0
2010-11-11,1.0
2010-11-12,0.9139301700984775
2010-11-15,0.8752074953544242
2010-11-16,0.647726237615805
2010-11-17,0.3744841593632051
2010-11-18,0.0
2010-11-19,0.1705132621426127
2010-11-22,0.12825827848888505
2010-11-23,0.23718356147394812
2010-11-24,0.32692307692307626
2010-11-25,0.22818791946308623
2010-11-26,0.1843971631205653
2010-11-29,0.21487603305784914
2010-11-30,0.10852713178294522
2010-12-01,0.12096774193548405
2010-12-02,0.23437500000000053
2010-12-03,0.010638297872341494
