date,FCT_Cr_Atr_Dfive
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,0.007501485442663491
2010-01-19,0.17168192454939735
2010-01-20,0.07228364491766581
2010-01-21,0.46290327463850484
2010-01-22,0.4026538180257745
2010-01-25,-0.014912552827492393
2010-01-26,0.02125212295371512
2010-01-27,-0.03880249192431802
2010-01-28,0.06671384247861092
2010-01-29,-0.2734499745117035
2010-02-01,0.10988252279746208
2010-02-02,-0.10577557755775767
2010-02-03,0.1010785824345133
2010-02-04,-0.20872017055223124
2010-02-05,0.08803198698834377
2010-02-08,-0.046893046893049385
2010-02-09,-0.049449035812671696
2010-02-10,-0.30485975701214896
2010-02-11,0.05863602046808232
2010-02-12,0.02817035905270953
2010-02-22,-0.0004801690194911404
2010-02-23,-0.009971254042399832
2010-02-24,0.10057261842790183
2010-02-25,0.24075924075924207
2010-02-26,-0.022116324535675948
2010-03-01,-0.06631656082071499
2010-03-02,0.14350268685881926
2010-03-03,0.17832817337461404
2010-03-04,-0.20779220779220933
2010-03-05,0.010752688172039138
2010-03-08,-0.025643731532291693
2010-03-09,-0.14988995714120432
2010-03-10,-0.005558840922531463
2010-03-11,-0.020833333333334574
2010-03-12,-0.05319148936169872
2010-03-15,0.13690411257772117
2010-03-16,0.14497422680412342
2010-03-17,-0.07865168539325831
2010-03-18,-0.1262254901960778
2010-03-19,0.1911225238444605
2010-03-22,-0.26046986721143783
2010-03-23,-0.0995370370370359
2010-03-24,-0.12820512820512778
2010-03-25,0.07352941176470834
2010-03-26,-0.2966611932129208
2010-03-29,0.1818181818181861
2010-03-30,0.22571628232005395
2010-03-31,0.1916971916971916
2010-04-01,0.09648268136024088
2010-04-02,0.21954565197808884
2010-04-06,0.0598714643878622
2010-04-07,-0.22662757025927713
2010-04-08,-0.047111394759056756
2010-04-09,0.0023631861006669884
2010-04-12,-0.07316117226027533
2010-04-13,-0.03487146438786497
2010-04-14,-0.023027284779839702
2010-04-15,0.08751543516309948
2010-04-16,0.04527177959791495
2010-04-19,-0.020621353954683362
2010-04-20,-0.11590909090909404
2010-04-21,0.09847560975609695
2010-04-22,-0.2605226099202017
2010-04-23,-0.18487394957983244
2010-04-26,-0.015420063807163334
2010-04-27,0.3620955315870576
2010-04-28,-0.06416666666666253
2010-04-29,0.15662650602409203
2010-04-30,0.12798434442269913
2010-05-04,0.0483870967741943
2010-05-05,-0.36578103527255706
2010-05-06,-0.07781094527363382
2010-05-07,0.36666666666667025
2010-05-10,0.18142332108252854
2010-05-11,0.11224489795918362
2010-05-12,0.2046863377138577
2010-05-13,0.1210065375601344
2010-05-14,-0.47235772357723516
2010-05-17,0.07760532150775565
2010-05-18,0.02346938775510181
2010-05-19,-0.04090935318215855
2010-05-20,0.012882839086046458
2010-05-21,0.1685481997677109
2010-05-24,-0.4447702834799571
2010-05-25,-0.2590909090909085
2010-05-26,-0.224737945492663
2010-05-27,0.005675954592363398
2010-05-28,-0.1815012106537534
2010-05-31,0.0374276261373023
2010-06-01,0.31226551226551075
2010-06-02,0.28639667705088373
2010-06-03,-0.1012034217775821
2010-06-04,0.09209539523023838
2010-06-07,0.4346153846153852
2010-06-08,-0.2308469308469286
2010-06-09,-0.21113309229824734
2010-06-10,0.1454807818444146
2010-06-11,0.03390161374284396
2010-06-17,-0.47518248175182537
2010-06-18,-0.0730862058295687
2010-06-21,0.3502919708029184
2010-06-22,-0.16597925259342428
2010-06-23,0.009888438133871864
2010-06-24,0.17518248175182538
2010-06-25,0.06419679016048836
2010-06-28,-0.5646428571428569
2010-06-29,0.2891458187979666
2010-06-30,-0.06987295825771378
2010-07-01,-0.044444444444444654
2010-07-02,0.1089869925108443
2010-07-05,0.19574175824175738
2010-07-06,-0.36106823093547336
2010-07-07,0.02364607170099489
2010-07-08,0.22354892205638802
2010-07-09,-0.1720635855166333
2010-07-12,0.19890109890110436
2010-07-13,0.09360152043078943
2010-07-14,0.015096618357487204
2010-07-15,-0.34811856211898706
2010-07-16,0.1647715082600257
2010-07-19,-0.08387096774194014
2010-07-20,0.27128427128426824
2010-07-21,0.013888888888887957
2010-07-22,0.14269829503336107
2010-07-23,0.08428767750802063
2010-07-26,-0.06374807987711081
2010-07-27,-0.30634920634920404
2010-07-28,0.19444444444444173
2010-07-29,0.026315789473682613
2010-07-30,-0.30955373978629874
2010-08-02,0.18846411804158344
2010-08-03,0.22345679012345446
2010-08-04,-0.23347208347207987
2010-08-05,0.11828031510615115
2010-08-06,0.23201358058439644
2010-08-09,-0.08968773083859233
2010-08-10,-0.20090875429634625
2010-08-11,-0.05805973961313922
2010-08-12,-0.2258071968265823
2010-08-13,0.01469418069327081
2010-08-16,0.04996625592167213
2010-08-17,0.036635637642279034
2010-08-18,0.21410865523652406
2010-08-19,0.13609831029185923
2010-08-20,0.0017849174475694368
2010-08-23,-0.2562960092987204
2010-08-24,0.14285714285714435
2010-08-25,-0.024428684003155288
2010-08-26,-0.062469733656171963
2010-08-27,-0.22319688109161812
2010-08-30,0.12424457874156097
2010-08-31,-0.1445940078158936
2010-09-01,-0.25925925925925675
2010-09-02,0.03389830508474385
2010-09-03,0.2824561403508783
2010-09-06,0.16033959975742437
2010-09-07,0.15713652482269375
2010-09-08,0.15732087227414135
2010-09-09,0.37735849056603654
2010-09-10,-0.11278538812785507
2010-09-13,-0.17639163047769246
2010-09-14,-0.20613262910798025
2010-09-15,-0.006158081576467352
2010-09-16,-0.6214529787550135
2010-09-17,-0.0830479452054802
2010-09-20,-0.019686800894856173
2010-09-21,0.1272635814889358
2010-09-27,0.07297514033680523
2010-09-28,0.1897466621020224
2010-09-29,0.2693965517241427
2010-09-30,0.08571428571428782
2010-10-08,-0.0637516688918594
2010-10-11,0.1348364279398798
2010-10-12,0.11886395511921045
2010-10-13,-0.32053291536050615
2010-10-14,0.06642246642246427
2010-10-15,0.0989035249098555
2010-10-18,-0.21436651583710495
2010-10-19,-0.049478535047290995
2010-10-20,0.15808080808080802
2010-10-21,-0.1492998727041271
2010-10-22,-0.040563111429253604
2010-10-25,-0.06617647058823717
2010-10-26,0.05754305117632387
2010-10-27,0.09089390142022082
2010-10-28,0.11018740312808348
2010-10-29,-0.03663214422708127
2010-11-01,0.0563881603596864
2010-11-02,-0.20415959252970942
2010-11-03,-0.3550353155616336
2010-11-04,0.0895647142030449
2010-11-05,0.2712863788813169
2010-11-08,0.5521174040282327
2010-11-09,0.5360233918128644
2010-11-10,0.40957038741848795
2010-11-11,0.04239214536718697
2010-11-12,-0.32767335299724176
2010-11-15,-0.5282273466015114
2010-11-16,-0.4967000927494417
2010-11-17,-0.3045794157991658
2010-11-18,-0.22974304689284347
2010-11-19,0.12898114828094007
