date,Turnover
2010-01-04,1.3475297814806695
2010-01-05,2.1468923355598326
2010-01-06,0.9994169209539173
2010-01-07,1.3985770057058375
2010-01-08,0.8621106221416861
2010-01-11,0.46411251212415133
2010-01-12,0.30573310405243176
2010-01-13,0.545548568591759
2010-01-14,0.22527059863043958
2010-01-15,0.15795960936759268
2010-01-18,0.23781546950035762
2010-01-19,1.0766151407055093
2010-01-20,1.2035496623291055
2010-01-21,0.9536050708689146
2010-01-22,2.327966900167957
2010-01-25,0.8983150398296685
2010-01-26,0.9945206447963801
2010-01-27,0.8781946902654867
2010-01-28,1.1731901766756139
2010-01-29,1.0606048338123963
2010-02-01,0.6656437849426206
2010-02-02,0.7545977757583625
2010-02-03,1.2480080889787664
2010-02-04,1.2275810757582388
2010-02-05,0.860642919200695
2010-02-08,0.9339960886571056
2010-02-09,0.6934987063123742
2010-02-10,0.7436240452250464
2010-02-11,0.6060234396293268
2010-02-12,0.44378340692540086
2010-02-22,0.8527935297945524
2010-02-23,0.6073593259682758
2010-02-24,0.5261743803085457
2010-02-25,0.6030416290759119
2010-02-26,0.43280075187969924
2010-03-01,0.5496855849721632
2010-03-02,0.6373192668209935
2010-03-03,0.5087657412959893
2010-03-04,0.642726719415703
2010-03-05,0.4557407924107143
2010-03-08,0.8977973263143312
2010-03-09,0.4445996926086349
2010-03-10,0.6410220994475138
2010-03-11,1.004281782036905
2010-03-12,0.4452379268896274
2010-03-15,0.7933363349842414
2010-03-16,0.5410719949254678
2010-03-17,0.7941666036165544
2010-03-18,0.5127703680525678
2010-03-19,0.9391767663502307
2010-03-22,0.7338104830069001
2010-03-23,0.5897458485662688
2010-03-24,0.4087797754859907
2010-03-25,0.2636516718787587
2010-03-26,0.4705143574813039
2010-03-29,0.3508121243125719
2010-03-30,0.42775540095203224
2010-03-31,0.38672295339789753
2010-04-01,0.4469947941315665
2010-04-02,0.7994287527768962
2010-04-06,1.0097342804525125
2010-04-07,1.315751373761969
2010-04-08,0.7389277389277389
2010-04-09,0.9292696952271421
2010-04-12,0.8944159341496876
2010-04-13,0.6106518362643419
2010-04-14,0.7314154727793696
2010-04-15,1.5887053523543924
2010-04-16,0.8692725421427764
2010-04-19,0.7707757019970443
2010-04-20,0.4849352185776709
2010-04-21,0.5887510861837428
2010-04-22,0.5306637271320459
2010-04-23,0.35860310234361825
2010-04-26,0.31130540021701025
2010-04-27,0.70765561108587
2010-04-28,0.4172072219750369
2010-04-29,0.3615552157189861
2010-04-30,0.21306122448979592
2010-05-04,0.23989630109717142
2010-05-05,0.34225902921555096
2010-05-06,0.2465324384787472
2010-05-07,1.5564229161106664
2010-05-10,0.8762481160512434
2010-05-11,0.8227508835179431
2010-05-12,1.2039810250209282
2010-05-13,0.9184255842558425
2010-05-14,0.746241521571918
2010-05-17,1.1995135027799841
2010-05-18,1.206316037319363
2010-05-19,0.9967944047792511
2010-05-20,0.777146744757003
2010-05-21,1.3050510695104156
2010-05-24,1.033172901181918
2010-05-25,1.3294862442684452
